"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.464979764089277 3 10 "GO:0031683" "G-protein beta/gamma-subunit complex binding" 1
0 1 2 13 "GO:0033218" "amide binding" 1
0 0.00643958202779558 5 7 "GO:0034450;GO:0061630;GO:0061659" "ubiquitin-ubiquitin ligase activity" 0.345897548921591
0 0.531903584353713 2 29 "GO:0035091" "phosphatidylinositol binding" 1
0 0.836103021421714 2 174 "GO:0042578" "phosphoric ester hydrolase activity" 1
0 0.312828620872014 3 6 "GO:0043021" "ribonucleoprotein complex binding" 1
0 0.996654753482455 3 1473 "GO:0043168;GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0097367" "anion binding" 1
0 1 2 5 "GO:0043395;GO:0043394" "heparan sulfate proteoglycan binding" 1
0 1 3 6 "GO:0043531" "ADP binding" 1
0 0.869529964294889 4 182 "GO:0043565" "sequence-specific DNA binding" 1
0 0.0690622871215548 2 26 "GO:0044877" "protein-containing complex binding" 1
0 0.998755960840706 4 1811 "GO:0046872;GO:0043169" "cation binding" 1
0 0.236678182134032 2 171 "GO:0046873" "metal ion transmembrane transporter activity" 1
0 1 3 7 "GO:0046912" "transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer" 1
0 1 6 8 "GO:0046933;GO:0015252" "proton-transporting ATP synthase activity, rotational mechanism" 1
0 0.95652305522666 2 50 "GO:0046943;GO:0005342" "carboxylic acid transmembrane transporter activity" 1
0 1 3 8 "GO:0046961;GO:0009678;GO:0044769" "proton-transporting ATPase activity, rotational mechanism" 1
0 0.0394857388028839 4 53 "GO:0046982" "protein heterodimerization activity" 0.873331634699079
0 0.0087239630360503 3 114 "GO:0046983" "protein dimerization activity" 0.405214141194488
0 0.0798198914813451 4 17 "GO:0048018;GO:0030546;GO:0030545" "receptor ligand activity" 1
0 1 -1 12 "GO:0048037" "obsolete cofactor binding" 1
0 0.312828620872014 3 6 "GO:0050145" "nucleoside monophosphate kinase activity" 1
0 1 4 67 "GO:0050660" "flavin adenine dinucleotide binding" 1
0 1 2 27 "GO:0050661" "NADP binding" 1
0 0.777419854622085 -1 24 "GO:0050662" "obsolete coenzyme binding" 1
0 0.888384040576995 3 35 "GO:0051082" "unfolded protein binding" 1
0 0.706986067847912 2 40 "GO:0051213" "dioxygenase activity" 1
0 1 2 33 "GO:0051287" "NAD binding" 1
0 0.932478057364794 2 43 "GO:0051536;GO:0051540" "iron-sulfur cluster binding" 1
0 1 3 13 "GO:0051537" "2 iron, 2 sulfur cluster binding" 1
0 1 3 14 "GO:0051539" "4 iron, 4 sulfur cluster binding" 1
0 1 2 6 "GO:0051766" "inositol trisphosphate kinase activity" 1
0 1 3 6 "GO:0051920" "peroxiredoxin activity" 1
0 0.693645032504682 2 39 "GO:0052689" "carboxylic ester hydrolase activity" 1
0 0.268473898071933 6 5 "GO:0061733;GO:0034212" "peptide-lysine-N-acetyltransferase activity" 1
0 0.0322675426521442 2 12 "GO:0070008;GO:0004185" "serine-type exopeptidase activity" 0.870643609730025
0 1 3 11 "GO:0070403" "NAD+ binding" 1
0 1 2 10 "GO:0098960" "postsynaptic neurotransmitter receptor activity" 1
0 1 3 7 "GO:0099094" "ligand-gated cation channel activity" 1
0 0.791563936210439 2 977 "GO:0140096" "catalytic activity, acting on a protein" 1
0 0.000492912195249053 2 397 "GO:0140097;GO:0016779" "nucleotidyltransferase activity" 0.046333746353411
0 0.00172487102011037 2 173 "GO:0140098" "catalytic activity, acting on RNA" 0.10809191726025
0 0.503487363252902 2 77 "GO:0140101" "catalytic activity, acting on a tRNA" 1
0 0.731364367502451 2 21 "GO:1901681" "sulfur compound binding" 1
