"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 7 11 "GO:0045893;GO:0010628;GO:1903508;GO:1902680;GO:0010557;GO:0031328;GO:0051254;GO:0009891;GO:0045935" "positive regulation of gene expression" 1
0 1 3 10 "GO:0045934;GO:0031324;GO:0051172;GO:2000113;GO:0010558;GO:0031327;GO:0009890;GO:0045892;GO:1903507;GO:1902679;GO:0051253" "negative regulation of cellular metabolic process" 1
0 0.605180978840028 2 26 "GO:0046034" "ATP metabolic process" 1
0 0.0374607108465492 2 9 "GO:0046112" "nucleobase biosynthetic process" 0.726737790423054
0 0.274822558023953 2 9 "GO:0046148;GO:0042440" "pigment biosynthetic process" 1
0 0.274453726831217 2 52 "GO:0046394;GO:0016053" "carboxylic acid biosynthetic process" 1
0 0.669913793720358 3 31 "GO:0046395;GO:0016054;GO:0044282" "small molecule catabolic process" 1
0 0.77748704856289 2 42 "GO:0046488;GO:0006650;GO:0046486" "glycerophospholipid metabolic process" 1
0 1 2 7 "GO:0046839" "phospholipid dephosphorylation" 1
0 1 4 14 "GO:0046854;GO:0046834" "lipid phosphorylation" 1
0 1 3 5 "GO:0046856" "phosphatidylinositol dephosphorylation" 1
0 0.17926104554872 3 22 "GO:0046939;GO:0006165" "nucleotide phosphorylation" 1
0 1 5 8 "GO:0048015;GO:0048017" "inositol lipid-mediated signaling" 1
0 0.244129373963475 2 27 "GO:0048193" "Golgi vesicle transport" 1
0 0.163455658701625 5 5 "GO:0048284" "organelle fusion" 1
0 1 3 28 "GO:0048518;GO:0048522" "positive regulation of biological process" 1
0 0.342154359077768 2 59 "GO:0048519;GO:0048523" "negative regulation of biological process" 1
0 1 2 5 "GO:0048584" "positive regulation of response to stimulus" 1
0 0.324834901430138 2 11 "GO:0048869" "cellular developmental process" 1
0 0.274822558023953 5 9 "GO:0050658;GO:0050657;GO:0051236;GO:0015931" "nucleobase-containing compound transport" 1
0 1 3 7 "GO:0050793" "regulation of developmental process" 1
0 0.887552927109831 2 61 "GO:0051056;GO:1902531" "regulation of intracellular signal transduction" 1
0 1 4 21 "GO:0051128;GO:0033043" "regulation of cellular component organization" 1
0 1 2 6 "GO:0051130;GO:0045010;GO:0030838;GO:0032273;GO:0051495;GO:1902905;GO:0031334;GO:0044089;GO:0010638" "positive regulation of cellular component organization" 1
0 0.163455658701625 6 5 "GO:0051205" "protein insertion into membrane" 1
0 1 3 5 "GO:0051225;GO:0007051" "spindle assembly" 1
0 0.713994272531635 4 35 "GO:0051258" "protein polymerization" 1
0 0.619067579027588 6 27 "GO:0051259;GO:0051260" "protein complex oligomerization" 1
0 1 2 46 "GO:0051276" "chromosome organization" 1
0 1 2 5 "GO:0051336" "regulation of hydrolase activity" 1
0 1 2 13 "GO:0051493" "regulation of cytoskeleton organization" 1
0 0.324834901430138 2 11 "GO:0051604" "protein maturation" 1
0 0.435337031417532 2 16 "GO:0051640" "organelle localization" 1
0 0.163455658701625 3 5 "GO:0051656" "establishment of organelle localization" 1
0 1 4 51 "GO:0051726" "regulation of cell cycle" 1
0 1 2 11 "GO:0055076;GO:0055065;GO:0006875;GO:0030003;GO:0006873;GO:0055082" "metal ion homeostasis" 1
0 1 3 15 "GO:0055080;GO:0098771;GO:0050801;GO:0048878" "chemical homeostasis" 1
0 0.907330325065947 2 603 "GO:0055085" "transmembrane transport" 1
0 0.967003028909029 2 603 "GO:0055114" "oxidation-reduction process" 1
0 1 4 10 "GO:0065002;GO:0071806" "intracellular protein transmembrane transport" 1
0 0.909770353871749 2 192 "GO:0065003;GO:0022607;GO:0043933" "cellular component assembly" 1
0 1 2 31 "GO:0065009;GO:0050790" "regulation of molecular function" 1
0 0.605180978840028 2 26 "GO:0070588" "calcium ion transmembrane transport" 1
0 1 2 17 "GO:0070925" "organelle assembly" 1
0 1 2 18 "GO:0071103" "DNA conformation change" 1
0 1 7 12 "GO:0071805" "potassium ion transmembrane transport" 1
0 1 2 5 "GO:0072488" "ammonium transmembrane transport" 1
0 1 2 13 "GO:0072525;GO:0072524" "pyridine-containing compound biosynthetic process" 1
0 1 5 21 "GO:0072594;GO:0033365" "establishment of protein localization to organelle" 1
0 1 3 13 "GO:0072655;GO:0070585;GO:0006839" "mitochondrial transport" 1
0 0.45517229869905 3 17 "GO:0090150;GO:0072657" "protein localization to membrane" 1
0 0.999997515674078 2 1026 "GO:0090304" "nucleic acid metabolic process" 1
0 0.0182018439882365 4 133 "GO:0090407" "organophosphate biosynthetic process" 0.543255035956597
0 0.874744243907581 5 58 "GO:0098662;GO:0098655;GO:0098660" "inorganic ion transmembrane transport" 1
0 1 5 9 "GO:0120031;GO:0030031;GO:0120036;GO:0030030;GO:0060271;GO:0044782" "plasma membrane bounded cell projection organization" 1
0 0.00339695503258585 2 157 "GO:1901135" "carbohydrate derivative metabolic process" 0.219669758773885
0 0.00938736943830979 2 13 "GO:1901136" "carbohydrate derivative catabolic process" 0.404699926896022
0 0.0244720269506132 2 82 "GO:1901137" "carbohydrate derivative biosynthetic process" 0.678224746916994
0 0.05245705368356 2 1777 "GO:1901564;GO:0019538" "organonitrogen compound metabolic process" 0.925151674055513
0 0.12610742500721 3 55 "GO:1901565" "organonitrogen compound catabolic process" 1
0 0.273586022692064 2 279 "GO:1901566" "organonitrogen compound biosynthetic process" 1
0 0.316326716096044 2 210 "GO:1901575;GO:0009056" "catabolic process" 1
0 0.313078053105386 4 56 "GO:1901605" "alpha-amino acid metabolic process" 1
0 1 2 10 "GO:1901617" "organic hydroxy compound biosynthetic process" 1
0 1 6 8 "GO:1901990;GO:1901987" "regulation of mitotic cell cycle phase transition" 1
0 1 2 6 "GO:1902652" "secondary alcohol metabolic process" 1
0 1 2 14 "GO:1903047" "mitotic cell cycle process" 1
0 0.204956094616375 2 24 "GO:1903509;GO:0006664" "liposaccharide metabolic process" 1
