"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.500316235846306 3 20 "GO:0051287" "NAD binding" 0.998695227695063
-106 0.638191421303192 3 27 "GO:0051536;GO:0051540" "iron-sulfur cluster binding" 0.998695227695063
531 0.153020850808507 2 9 "GO:0051537" "2 iron, 2 sulfur cluster binding" 0.905604877911014
395 0.250852983911552 2 7 "GO:0051539" "4 iron, 4 sulfur cluster binding" 0.981797646738234
153 0.412744410647214 4 5 "GO:0051766" "inositol trisphosphate kinase activity" 0.998695227695063
-12 0.518837212067636 2 38 "GO:0052689" "carboxylic ester hydrolase activity" 0.998695227695063
641 0.156552987437043 2 6 "GO:0061783" "peptidoglycan muralytic activity" 0.905604877911014
-640 0.86183836986236 5 7 "GO:0070008" "serine-type exopeptidase activity" 0.998695227695063
-368 0.993390314836667 2 112 "GO:0140098" "catalytic activity, acting on RNA" 0.998759242130588
-244 0.860073010429691 3 48 "GO:0140101" "catalytic activity, acting on a tRNA" 0.998695227695063
-273 0.751488056009974 2 15 "GO:1901681" "sulfur compound binding" 0.998695227695063
-787 0.90955496402397 2 7 "GO:1990837;GO:0000976;GO:0001067" "sequence-specific double-stranded DNA binding" 0.998695227695063
