"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.378213167267706 3 57 "GO:0045454;GO:0019725" "cellular homeostasis" 1
0 1 2 19 "GO:0045786" "negative regulation of cell cycle" 1
0 1 6 12 "GO:0045893;GO:0010628;GO:1903508;GO:1902680;GO:0010557;GO:0031328;GO:0051254;GO:0009891;GO:0045935" "positive regulation of gene expression" 1
0 0.400679928019237 6 13 "GO:0045934;GO:0045892;GO:1903507;GO:2000113;GO:1902679;GO:0010558;GO:0031327;GO:0051253;GO:0009890" "negative regulation of cellular biosynthetic process" 1
0 1 2 29 "GO:0046034" "ATP metabolic process" 1
0 1 2 7 "GO:0046112" "nucleobase biosynthetic process" 1
0 1 3 8 "GO:0046148;GO:0042440" "pigment biosynthetic process" 1
0 1 2 5 "GO:0046165" "alcohol biosynthetic process" 1
0 0.346268769905497 3 54 "GO:0046394;GO:0016053" "organic acid biosynthetic process" 1
0 0.816941798767412 2 43 "GO:0046488;GO:0006650;GO:0046486" "glycerophospholipid metabolic process" 1
0 1 2 8 "GO:0046836;GO:1901264" "carbohydrate derivative transport" 1
0 1 2 7 "GO:0046839" "phospholipid dephosphorylation" 1
0 0.526994907269184 5 19 "GO:0046854;GO:0046834" "lipid phosphorylation" 1
0 1 4 5 "GO:0046856" "phosphatidylinositol dephosphorylation" 1
0 1 6 20 "GO:0046939;GO:0006165" "nucleotide phosphorylation" 1
0 1 3 5 "GO:0046942;GO:0015711" "organic anion transport" 1
0 0.400679928019237 5 13 "GO:0048015;GO:0048017" "inositol lipid-mediated signaling" 1
0 0.748688928479948 2 35 "GO:0048193" "Golgi vesicle transport" 1
0 0.365721687851274 3 33 "GO:0048518;GO:0048522" "positive regulation of biological process" 1
0 0.539377150995446 2 73 "GO:0048523;GO:0048519" "negative regulation of biological process" 1
0 1 2 5 "GO:0048584" "positive regulation of response to stimulus" 1
0 1 2 11 "GO:0048869" "cellular developmental process" 1
0 1 3 13 "GO:0050658;GO:0050657;GO:0051236;GO:0015931" "nucleobase-containing compound transport" 1
0 1 2 5 "GO:0050793" "regulation of developmental process" 1
0 1 4 6 "GO:0051028" "mRNA transport" 1
0 0.785973248323644 2 74 "GO:0051056;GO:1902531" "regulation of intracellular signal transduction" 1
0 1 3 6 "GO:0051130;GO:0045010;GO:0030838;GO:0032273;GO:0051495;GO:1902905;GO:0031334;GO:0044089;GO:0010638" "positive regulation of cellular component organization" 1
0 1 2 5 "GO:0051205" "protein insertion into membrane" 1
0 1 3 8 "GO:0051225;GO:0007051" "spindle organization" 1
0 1 7 32 "GO:0051258" "protein polymerization" 1
0 0.351516836199486 6 11 "GO:0051260;GO:0051259" "protein complex oligomerization" 1
0 0.546733039364705 5 47 "GO:0051276" "chromosome organization" 1
0 1 2 5 "GO:0051301" "cell division" 1
0 1 2 5 "GO:0051302" "regulation of cell division" 1
0 1 2 10 "GO:0051336" "regulation of hydrolase activity" 1
0 1 2 5 "GO:0051345" "positive regulation of hydrolase activity" 1
0 0.0347665388850088 2 19 "GO:0051493" "regulation of cytoskeleton organization" 1
0 0.00555720528067509 2 10 "GO:0051604;GO:0016485" "protein maturation" 0.447910745622412
0 0.526994907269184 3 19 "GO:0051640" "organelle localization" 1
0 1 2 5 "GO:0051656" "establishment of organelle localization" 1
0 1 2 56 "GO:0051726" "regulation of cell cycle" 1
0 1 2 10 "GO:0055076;GO:0055065;GO:0006875;GO:0030003;GO:0006873;GO:0055082" "metal ion homeostasis" 1
0 1 5 15 "GO:0055080;GO:0098771;GO:0050801;GO:0048878" "chemical homeostasis" 1
0 0.823113016609222 2 444 "GO:0055085" "transmembrane transport" 1
0 0.975470096211868 2 497 "GO:0055114" "oxidation-reduction process" 1
0 1 5 16 "GO:0060271;GO:0044782;GO:0120031;GO:0120036;GO:0030030;GO:0030031" "plasma membrane bounded cell projection organization" 1
0 1 3 5 "GO:0061024" "membrane organization" 1
0 1 4 8 "GO:0065002;GO:0071806" "protein transmembrane transport" 1
0 0.748688928479948 2 35 "GO:0065009;GO:0050790" "regulation of molecular function" 1
0 0.0568147246624546 3 23 "GO:0070588" "calcium ion transmembrane transport" 1
0 1 2 28 "GO:0070925" "organelle assembly" 1
0 1 2 21 "GO:0071103" "DNA conformation change" 1
0 0.733074023108982 2 329 "GO:0071705;GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036" "nitrogen compound transport" 1
0 0.423851680277415 2 14 "GO:0071805" "potassium ion transmembrane transport" 1
0 1 2 14 "GO:0072525;GO:0072524" "pyridine-containing compound biosynthetic process" 1
0 0.596098072785846 2 23 "GO:0072527" "pyrimidine-containing compound metabolic process" 1
0 1 2 20 "GO:0072528;GO:0006221;GO:0006220" "pyrimidine-containing compound biosynthetic process" 1
0 0.27014660313159 3 8 "GO:0072593;GO:0006801" "reactive oxygen species metabolic process" 1
0 1 3 20 "GO:0072594;GO:0033365" "protein localization to organelle" 1
0 1 5 9 "GO:0072655;GO:0070585;GO:0006839" "mitochondrial transport" 1
0 1 4 19 "GO:0090150;GO:0072657" "protein localization to membrane" 1
0 0.936866824834246 2 113 "GO:0090407" "organophosphate biosynthetic process" 1
0 1 5 39 "GO:0098656" "anion transmembrane transport" 1
0 0.168782776618901 2 56 "GO:0098662;GO:0098655;GO:0098660" "inorganic cation transmembrane transport" 1
0 0.449218601146179 3 139 "GO:1901135" "carbohydrate derivative metabolic process" 1
0 0.27014660313159 2 8 "GO:1901136" "carbohydrate derivative catabolic process" 1
0 0.772979488955628 3 72 "GO:1901137" "carbohydrate derivative biosynthetic process" 1
0 0.388796888786046 3 58 "GO:1901565" "organonitrogen compound catabolic process" 1
0 0.115999693454644 3 300 "GO:1901566" "organonitrogen compound biosynthetic process" 1
0 0.440944232166926 2 63 "GO:1901605" "alpha-amino acid metabolic process" 1
0 1 4 7 "GO:1901617" "organic hydroxy compound biosynthetic process" 1
0 1 2 8 "GO:1902652" "secondary alcohol metabolic process" 1
0 1 2 19 "GO:1903047" "mitotic cell cycle process" 1
0 0.545302109632321 2 20 "GO:1903509" "liposaccharide metabolic process" 1
