"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.663831832955321 2 28 "GO:0030594" "neurotransmitter receptor activity" 1
0 1 2 7 "GO:0030674;GO:0060090" "protein-macromolecule adaptor activity" 1
0 0.00524226904082819 2 50 "GO:0030695;GO:0060589" "nucleoside-triphosphatase regulator activity" 0.0688161239600755
0 0.439844476445535 2 7 "GO:0030976" "thiamine pyrophosphate binding" 1
0 0.597836534907961 2 11 "GO:0030983" "mismatched DNA binding" 1
0 0.0014229025537805 4 17 "GO:0031406" "carboxylic acid binding" 0.0315706504120048
0 0.0158082136210316 2 13 "GO:0031418;GO:0043177;GO:0048029" "organic acid binding" 0.151673400958546
0 1 3 10 "GO:0031625;GO:0044389" "ubiquitin protein ligase binding" 1
0 0.128162173944488 3 8 "GO:0031683" "G-protein beta/gamma-subunit complex binding" 0.565144860690936
0 0.659256855804105 2 13 "GO:0033218" "amide binding" 1
0 0.0373793190117862 4 24 "GO:0035091" "phosphatidylinositol binding" 0.276451213524669
0 0.045613303732044 2 179 "GO:0042578" "phosphoric ester hydrolase activity" 0.317504369115208
0 1 2 5 "GO:0042887" "amide transmembrane transporter activity" 1
0 0.3389426226809 2 5 "GO:0043021" "ribonucleoprotein complex binding" 0.994418438443963
0 7.31552131551535e-06 3 1755 "GO:0043168;GO:1901265;GO:0000166;GO:0036094" "small molecule binding" 0.000755922346840067
0 0.439844476445535 3 7 "GO:0043531" "ADP binding" 1
0 0.000429471168685578 5 180 "GO:0043565" "sequence-specific DNA binding" 0.0127051887402817
0 0.230402482297116 2 21 "GO:0044877" "protein-containing complex binding" 0.809830507083923
0 0.122150029836573 2 2331 "GO:0046872;GO:0043169" "cation binding" 0.555939238358762
0 0.00310813489677883 2 176 "GO:0046873" "metal ion transmembrane transporter activity" 0.0525422803979278
0 1 4 6 "GO:0046933;GO:0015252" "proton-transporting ATP synthase activity, rotational mechanism" 1
0 0.876882523645079 5 78 "GO:0046943;GO:0005342" "organic acid transmembrane transporter activity" 1
0 1 4 7 "GO:0046961;GO:0009678;GO:0044769" "pyrophosphate hydrolysis-driven proton transmembrane transporter activity" 1
0 0.99870418674249 4 80 "GO:0046982" "protein heterodimerization activity" 1
0 0.783709715593916 3 153 "GO:0046983" "protein dimerization activity" 1
0 1 6 5 "GO:0047150" "betaine-homocysteine S-methyltransferase activity" 1
0 0.940327002849063 3 34 "GO:0048018;GO:0030546;GO:0030545" "receptor ligand activity" 1
0 1 -1 12 "GO:0048037" "obsolete cofactor binding" 1
0 0.155669540753403 4 77 "GO:0050660" "flavin adenine dinucleotide binding" 0.631109201566642
0 0.893296555248538 2 27 "GO:0050661" "NADP binding" 1
0 0.531028364993103 -1 22 "GO:0050662" "obsolete coenzyme binding" 1
0 0.734349672500095 3 32 "GO:0051082" "unfolded protein binding" 1
0 0.20318966337144 2 50 "GO:0051213" "dioxygenase activity" 0.759287689440644
0 0.940327002849063 2 34 "GO:0051287" "NAD binding" 1
0 0.827509226226217 2 39 "GO:0051536;GO:0051540" "iron-sulfur cluster binding" 1
0 0.156443971092576 2 9 "GO:0051537" "2 iron, 2 sulfur cluster binding" 0.631109201566642
0 1 2 16 "GO:0051539" "4 iron, 4 sulfur cluster binding" 1
0 0.943857321161583 2 56 "GO:0052689" "carboxylic ester hydrolase activity" 1
0 1 2 5 "GO:0061783" "peptidoglycan muralytic activity" 1
0 1 2 10 "GO:0070008" "serine-type exopeptidase activity" 1
0 1 4 13 "GO:0070403" "NAD+ binding" 1
0 9.55182305130114e-05 1 165 "GO:0098772" "molecular function regulator" 0.00308263380291991
0 1 2 17 "GO:0098960" "postsynaptic neurotransmitter receptor activity" 1
0 0.439844476445535 4 7 "GO:0099094" "ligand-gated cation channel activity" 1
0 0.00308010945876041 2 1137 "GO:0140096" "catalytic activity, acting on a protein" 0.0525422803979278
0 0.999996991296593 2 568 "GO:0140097;GO:0003964;GO:0034061;GO:0016779" "catalytic activity, acting on DNA" 1
0 0.55101150677979 2 139 "GO:0140098" "catalytic activity, acting on RNA" 1
0 0.150734044114702 3 66 "GO:0140101" "catalytic activity, acting on a tRNA" 0.631109201566642
0 0.39601209964295 2 17 "GO:1901681" "sulfur compound binding" 1
