"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.942866398216631 2 153 "GO:0046983" "protein dimerization activity" 1
0 1 2 5 "GO:0047150" "betaine-homocysteine S-methyltransferase activity" 1
0 0.147167035082259 2 34 "GO:0048018;GO:0030546;GO:0030545" "receptor ligand activity" 1
0 0.381437784405352 -1 12 "GO:0048037" "obsolete cofactor binding" 1
0 0.810829272332946 2 77 "GO:0050660" "flavin adenine dinucleotide binding" 1
0 0.087463907075444 3 27 "GO:0050661" "NADP binding" 1
0 0.58567495117809 -1 22 "GO:0050662" "obsolete coenzyme binding" 1
0 1 2 32 "GO:0051082" "unfolded protein binding" 1
0 0.86539021528642 3 50 "GO:0051213" "dioxygenase activity" 1
0 0.743990556208048 3 34 "GO:0051287" "NAD binding" 1
0 0.790559103271635 3 39 "GO:0051536;GO:0051540" "iron-sulfur cluster binding" 1
0 1 4 9 "GO:0051537" "2 iron, 2 sulfur cluster binding" 1
0 1 4 16 "GO:0051539" "4 iron, 4 sulfur cluster binding" 1
0 1 4 56 "GO:0052689" "carboxylic ester hydrolase activity" 1
0 0.181332778889571 2 5 "GO:0061783" "peptidoglycan muralytic activity" 1
0 0.329852289813785 2 10 "GO:0070008" "serine-type exopeptidase activity" 1
0 1 2 13 "GO:0070403" "NAD+ binding" 1
0 0.470948192594071 1 165 "GO:0098772" "molecular function regulator" 1
0 1 4 17 "GO:0098960" "postsynaptic neurotransmitter receptor activity" 1
0 1 3 7 "GO:0099094" "ligand-gated cation channel activity" 1
0 0.101594145413729 2 1137 "GO:0140096" "catalytic activity, acting on a protein" 1
0 0.999998788153983 2 568 "GO:0140097;GO:0003964;GO:0034061;GO:0016779" "catalytic activity, acting on DNA" 1
0 0.975027794026305 2 139 "GO:0140098" "catalytic activity, acting on RNA" 1
0 0.929296680111288 3 66 "GO:0140101" "catalytic activity, acting on a tRNA" 1
0 1 2 17 "GO:1901681" "sulfur compound binding" 1
