"geneid","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_003153","SP-DIRC2",87.3333333333333,223.666666666667,0,89,13291,2172,11119,0.0873333333333333,0.0201157178403334,0.04097605893186
"SPU_003155","SP-HYPP_1436",9.66666666666667,0,0,0,5164,1446,3718,0.00966666666666667,0,0
"SPU_003158","SP-SSH",94,526.333333333333,0,496,17948,3500,14448,0.094,0.0364294942783315,0.141714285714286
"SPU_003159","SP-PPPL_173",164,0,0,0,2930,2260,670,0.164,0,0
"SPU_003162","SP-ARF1L2",118.666666666667,0,0,4,5981,3407,2574,0.118666666666667,0,0.00117405341943058
"SPU_003163","SP-HYPP_7375",33.6666666666667,681,0,148,15533,2983,12550,0.0336666666666667,0.0542629482071713,0.0496144820650352
"SPU_003166","SP-MYC",115.333333333333,0,0,0,3889,2404,1485,0.115333333333333,0,0
"SPU_003170","SP-ADAM/TSL6",53,526,0,0,56334,5861,50473,0.053,0.010421413428962,0
"SPU_003171","SP-LY/CUB/SR/ZP",34.3333333333333,383.333333333333,0,41.3333333333333,91664,2387,89277,0.0343333333333333,0.00429375240356792,0.0173160173160173
"SPU_003172","SP-MOSPD2",52.3333333333333,140,15.3333333333333,72,9764,724,9040,0.0523333333333333,0.0154867256637168,0.0994475138121547
"SPU_003173","SP-COG2-2",9.66666666666667,31,0,1.33333333333333,7449,1746,5703,0.00966666666666667,0.00543573557776609,0.000763650248186331
"SPU_003174","SP-TASP1",73,248,3.33333333333333,118.333333333333,13550,2219,11331,0.073,0.0218868590592181,0.0533273246207
"SPU_003178","SP-UNC44_271",14.6666666666667,105,0,113,6562,1231,5331,0.0146666666666667,0.0196961170512099,0.0917952883834281
"SPU_003179","SP-AP4",38.6666666666667,91,0,87.3333333333333,1612,498,1114,0.0386666666666667,0.0816876122082585,0.175368139223561
"SPU_003180","SP-AARSL",0.666666666666667,117.333333333333,0,2.66666666666667,15823,1152,14671,0.000666666666666667,0.0079976370617772,0.00231481481481481
"SPU_003181","SP-PLEKHA1",52.3333333333333,1124,360,54,49142,1215,47927,0.0523333333333333,0.0234523337575897,0.0444444444444444
"SPU_003182","SP-PDCD4",26,387.333333333333,285.666666666667,153.666666666667,16120,1074,15046,0.026,0.0257432761752847,0.143078833022967
"SPU_003183","SP-TTLL11_1",105,47.6666666666667,0,36,6609,1726,4883,0.105,0.00976175848180763,0.0208574739281576
"SPU_003185","SP-HYPP_376",27,281.666666666667,3.33333333333333,273,17667,2673,14994,0.027,0.0187852918945356,0.102132435465769
"SPU_003186","SP-NLR72",23.6666666666667,142.666666666667,0,67.3333333333333,10167,3797,6370,0.0236666666666667,0.0223966509680795,0.0177332982178913
"SPU_003187","SP-TIPINL",4.33333333333333,54.6666666666667,0,112.333333333333,4338,1735,2603,0.00433333333333333,0.0210014086310667,0.064745437079731
"SPU_003188","SP-UNC44_272",39,0,0,4,1389,1048,341,0.039,0,0.00381679389312977
"SPU_003190","SP-SLC35B3",29,223,63.3333333333333,89.6666666666667,14442,1037,13405,0.029,0.0166355837374114,0.0864673738347798
"SPU_003193","SP-KIRREL2L_6",126.666666666667,0,0,0,1505,1505,0,0.126666666666667,0,0
"SPU_003194","SP-SIM_WSK_ALD_SYN_PH",29.3333333333333,606.333333333333,0,113,7694,2060,5634,0.0293333333333333,0.107620399952668,0.0548543689320388
"SPU_003197","SP-SNW1",27.6666666666667,696,0,71.3333333333333,36835,3062,33773,0.0276666666666667,0.0206081781304592,0.0232963204876987
"SPU_003200","SP-NLR9",4.66666666666667,480.333333333333,122,362.666666666667,18400,4546,13854,0.00466666666666667,0.0346710937875944,0.0797770934154568
"SPU_003201","SP-POLE",18.3333333333333,91,0,98.6666666666667,12262,1640,10622,0.0183333333333333,0.0085671248352476,0.0601626016260163
"SPU_003202","SP-UNK_37",4,239,239,0,14955,294,14661,0.004,0.0163017529500034,0
"SPU_003204","SP-FBSL_3",32.6666666666667,146.666666666667,6.33333333333333,56.3333333333333,9952,1269,8683,0.0326666666666667,0.0168912434258513,0.0443919096401366
"SPU_003205","SP-DNAJC3L",21,35,0,46.6666666666667,5520,911,4609,0.021,0.00759383814276416,0.0512257592389316
"SPU_003206","SP-LRR/GPCR_1",15.6666666666667,235.333333333333,113.666666666667,41.3333333333333,294634,3305,291329,0.0156666666666667,0.000807792335583939,0.0125063035804337
"SPU_003207","SP-Z378",26.3333333333333,129.333333333333,128.666666666667,1.33333333333333,1182,1182,0,0.0263333333333333,0,0.00112803158488438
"SPU_003208","SP-WSCD2L",1,184.333333333333,42.6666666666667,32,15191,975,14216,0.001,0.0129666103920465,0.0328205128205128
"SPU_003209","SP-CLPTM1_1",27,93,0,37,9723,3427,6296,0.027,0.0147712833545108,0.0107966151152612
"SPU_003210","SP-LYCAT",24.3333333333333,337,75,55,20301,1652,18649,0.0243333333333333,0.0180706740307791,0.0332929782082324
"SPU_003211","SP-SMCHD1",41,984,0,284,35636,3718,31918,0.041,0.0308289993107338,0.0763851533082302
"SPU_003212","SP-SMCHD1-7",91,1103.33333333333,0,353,22925,1727,21198,0.091,0.0520489354341605,0.204400694846555
"SPU_003213","SP-ERF3",94.3333333333333,160.666666666667,0,138.666666666667,15241,1815,13426,0.0943333333333333,0.0119668305278316,0.0764003673094582
"SPU_003214","SP-COL9A1",18.3333333333333,103.666666666667,0,65,5745,775,4970,0.0183333333333333,0.0208584842387659,0.0838709677419355
"SPU_003215","SP-GAGPOLL_91111",17,0,0,0,953,953,0,0.017,0,0
"SPU_003216","SP-DYNC1H1",51,121.666666666667,0,363.666666666667,27510,5777,21733,0.051,0.00559824537186153,0.0629507818360164
"SPU_003218","SP-POLYPL_34",36,0,0,0,1334,1334,0,0.036,0,0
"SPU_003219","SP-CFDP2",56.3333333333333,0,0,0,1249,1246,3,0.0563333333333333,0,0
"SPU_003223","SP-IFT81H",25.3333333333333,516.333333333333,86.3333333333333,378.333333333333,10212,1702,8510,0.0253333333333333,0.0606737171954563,0.222287504896201
"SPU_003227","SP-CLECT_7",1.33333333333333,198,0,3.33333333333333,4172,493,3679,0.00133333333333333,0.0538189725468877,0.00676132521974307
"SPU_003228","SP-RABL2",4,56.3333333333333,52.3333333333333,7.33333333333333,1206,207,999,0.004,0.0563897230563897,0.035426731078905
"SPU_003229","SP-SLC40A1",43.6666666666667,141.666666666667,0,128.666666666667,7924,2101,5823,0.0436666666666667,0.0243288110366936,0.0612406790417262
"SPU_003231","SP-CYP17R1",84.3333333333333,3171.66666666667,0,135,6639,1576,5063,0.0843333333333333,0.626440186977418,0.0856598984771574
"SPU_003232","SP-CYP17R2",76,913,0,232,7585,1639,5946,0.076,0.153548604103599,0.141549725442343
"SPU_003233","SP-SMARCD1L",43,482,110.666666666667,88,195531,4192,191339,0.043,0.00251908915589608,0.0209923664122137
"SPU_003234","SP-ZC3H10",177,1782.33333333333,42.3333333333333,188,1094,1094,0,0.177,0,0.171846435100548
"SPU_003235","SP-DCAKD",25.3333333333333,0,0,0,4649,2565,2084,0.0253333333333333,0,0
"SPU_003236","SP-TNPO3",20.6666666666667,34,0,79.6666666666667,18766,1429,17337,0.0206666666666667,0.00196112360846744,0.0557499416841614
"SPU_003237","SP-ANKZF1-2",21.3333333333333,0.666666666666667,0,1.33333333333333,7157,1445,5712,0.0213333333333333,0.00011671335200747,0.000922722029988466
"SPU_003238","SP-HYPP_1437",25.3333333333333,54,0,23.3333333333333,1832,957,875,0.0253333333333333,0.0617142857142857,0.0243817485196796
"SPU_003240","SP-SLC34A2",66,100.333333333333,0,319.333333333333,8356,3623,4733,0.066,0.021198675963096,0.0881405833103321
"SPU_003241","SP-ABCB7",28,772.666666666667,11,357,9485,1876,7609,0.028,0.101546414333903,0.190298507462687
"SPU_003242","SP-DLCL1",130.333333333333,0,0,0,761,761,0,0.130333333333333,0,0
"SPU_003243","SP-HYPP_377",9,0,0,0,2078,2078,0,0.009,0,0
"SPU_003245","SP-DIP2C-2",43,234.666666666667,0,48.6666666666667,13502,2234,11268,0.043,0.0208259377588451,0.0217845419277828
"SPU_003246","SP-GAL/LEC/TM_2",69,39.3333333333333,0,113,5942,2227,3715,0.069,0.0105877074921489,0.0507409070498428
"SPU_003247","SP-NLR133",2,5.33333333333333,0,0,13005,2570,10435,0.002,0.000511100463184795,0
"SPU_003249","SP-KIAA1076L",67.3333333333333,206,0,767.666666666667,17163,6218,10945,0.0673333333333333,0.0188213796253997,0.123458775597727
"SPU_003250","SP-HYPP_3100",19.3333333333333,137,0,219.333333333333,18535,4167,14368,0.0193333333333333,0.00953507795100223,0.0526357891368691
"SPU_003253","SP-CNOT1",28.6666666666667,0,0,0,6698,1476,5222,0.0286666666666667,0,0
"SPU_003255","SP-GALNAC4S-6STL_3",93.6666666666667,303.666666666667,0,68.3333333333333,8900,1243,7657,0.0936666666666667,0.0396587001001262,0.0549745240010727
"SPU_003256","SP-KAKAPO",49.3333333333333,1177.66666666667,0,38.3333333333333,31281,501,30780,0.0493333333333333,0.0382607753952783,0.0765136393878909
"SPU_003257","SP-DYSTOH3",50.3333333333333,323.666666666667,288.666666666667,0.666666666666667,116220,7690,108530,0.0503333333333333,0.0029822783255014,8.66926744690074e-05
"SPU_003258","SP-MACF1",66.6666666666667,794.333333333333,0,1435.66666666667,36015,8019,27996,0.0666666666666667,0.0283731009191789,0.179033129650414
"SPU_003260","SP-ABP620H",132,1023.33333333333,332.666666666667,1027,38678,11961,26717,0.132,0.0383027036468665,0.0858623860881197
"SPU_003261","SP-MACF1-2",68.6666666666667,722.333333333333,0,1388,41293,12722,28571,0.0686666666666667,0.0252820458973551,0.109102342398994
"SPU_003262","SP-FAIM",34.3333333333333,278.666666666667,278.666666666667,14.3333333333333,8913,1272,7641,0.0343333333333333,0.0364699210400035,0.0112683438155136
"SPU_003263","SP-SPAG16",29.6666666666667,369.666666666667,0,329.666666666667,10300,1848,8452,0.0296666666666667,0.0437371825209024,0.178391053391053
"SPU_003264","SP-APN4",136,1185.66666666667,117.666666666667,193,47871,2891,44980,0.136,0.0263598636431006,0.0667589069526116
"SPU_003265","SP-APP_2",66.3333333333333,400,0,129,673,673,0,0.0663333333333333,0,0.191679049034175
"SPU_003266","SP-ANPEP",82.3333333333333,446,66,275,18861,3040,15821,0.0823333333333333,0.0281903798748499,0.0904605263157895
"SPU_003269","SP-POLQ",48,48.6666666666667,0,50.3333333333333,21856,7075,14781,0.048,0.00329251516586609,0.00711425206124853
"SPU_003270","SP-RT21",3,0,0,0,2423,1535,888,0.003,0,0
"SPU_003271","SP-POLYPL_960",0.666666666666667,0,0,0.666666666666667,1735,1324,411,0.000666666666666667,0,0.000503524672708963
"SPU_003272","SP-MGC10433L_1",10,12.6666666666667,0,8.33333333333333,4187,886,3301,0.01,0.00383722104412804,0.00940556809631302
"SPU_003273","SP-ATP5L_1",2.66666666666667,0,0,0,2365,533,1832,0.00266666666666667,0,0
"SPU_003275","SP-HYPP_1439",39,0,0,0,1175,1150,25,0.039,0,0
"SPU_003277","SP-VWD/MUCL",66.3333333333333,434.666666666667,0,536,19053,4786,14267,0.0663333333333333,0.0304665778836943,0.11199331383201
"SPU_003278","SP-HYPP_379",88.6666666666667,471.666666666667,0,344.333333333333,13993,4443,9550,0.0886666666666667,0.0493891797556719,0.0775001875609573
"SPU_003279","SP-MTERFD1",103.333333333333,80.3333333333333,0,26.6666666666667,3701,1291,2410,0.103333333333333,0.0333333333333333,0.0206558223599277
"SPU_003281","SP-APAF1L",52.6666666666667,0,0,0,7086,1658,5428,0.0526666666666667,0,0
"SPU_003282","SP-NUP62",12.3333333333333,159.666666666667,39,105,2715,271,2444,0.0123333333333333,0.0653300600109111,0.387453874538745
"SPU_003284","SP-KRINGLE/CLECT/EGF",59.3333333333333,1166.33333333333,183.666666666667,344.333333333333,25126,2290,22836,0.0593333333333333,0.0510743270858878,0.150363901018923
"SPU_003285","SP-SEA/EGF_2",19.3333333333333,1781.33333333333,0,107.666666666667,37663,2283,35380,0.0193333333333333,0.0503485961937064,0.0471601693677909
"SPU_003288","SP-HYPP_1440",0.666666666666667,179,0,45,22857,1400,21457,0.000666666666666667,0.00834226592720324,0.0321428571428571
"SPU_003290","SP-RKHD",284.666666666667,270.666666666667,270.666666666667,259.666666666667,7058,4157,2901,0.284666666666667,0.0933011605193611,0.0624649186111779
"SPU_003292","SP-DAP3",52.6666666666667,190.666666666667,108.333333333333,98.6666666666667,7679,1163,6516,0.0526666666666667,0.0292613055043994,0.0848380624820866
"SPU_003293","SP-FN3/EGFF_8",48.3333333333333,359,0,116,12545,2005,10540,0.0483333333333333,0.0340607210626186,0.05785536159601
"SPU_003294","SP-SAMD9L_3",76.6666666666667,189.333333333333,9.33333333333333,72.3333333333333,8030,3526,4504,0.0766666666666667,0.0420367081113085,0.020514274910191
"SPU_003295","SP-CECR2L",4.66666666666667,75.6666666666667,0,482.333333333333,15745,3454,12291,0.00466666666666667,0.00615626610256828,0.139644856205366
"SPU_003296","SP-SNF7/CYTDA",10,59.6666666666667,0,30.6666666666667,5339,943,4396,0.01,0.0135729451016075,0.032520325203252
"SPU_003297","SP-WSCD1",32.6666666666667,11.6666666666667,11,22.6666666666667,4545,1664,2881,0.0326666666666667,0.00404951984264723,0.0136217948717949
"SPU_003300","SP-EDIL3L_2",62.6666666666667,1057.33333333333,309.666666666667,97,38712,1991,36721,0.0626666666666667,0.0287936966132004,0.0487192365645404
"SPU_003301","SP-HYPP_1441",14.3333333333333,1237,8,125.333333333333,26841,1184,25657,0.0143333333333333,0.0482129633238492,0.105855855855856
"SPU_003304","SP-EGF/LNB/TM7/GPCR_1",37.6666666666667,192.333333333333,0,49,14250,2300,11950,0.0376666666666667,0.016094839609484,0.021304347826087
"SPU_003308","SP-DCLR1",91.6666666666667,159.666666666667,0,77,12653,1163,11490,0.0916666666666667,0.0138961415723818,0.0662080825451419
"SPU_003309","SP-LRRTM2L",31.6666666666667,124.333333333333,0,46,1552,1552,0,0.0316666666666667,0,0.029639175257732
"SPU_003310","SP-MPP6",128,2.66666666666667,0,54.3333333333333,6273,1233,5040,0.128,0.000529100529100529,0.044065963773993
"SPU_003311","SP-OSBPL6",31.3333333333333,0,0,0,2777,601,2176,0.0313333333333333,0,0
"SPU_003312","SP-NPC2L_1",46,1690.33333333333,1690.33333333333,67,9381,392,8989,0.046,0.188044647161345,0.170918367346939
"SPU_003313","SP-NPC2L",145.666666666667,1569.66666666667,1569.66666666667,9,19565,1211,18354,0.145666666666667,0.0855217754531256,0.0074318744838976
"SPU_003317","SP-POLPPL_25",7.33333333333333,0,0,3,4673,4578,95,0.00733333333333333,0,0.000655307994757536
"SPU_003319","SP-POLPPL_27",66.3333333333333,0,0,0,7846,6106,1740,0.0663333333333333,0,0
"SPU_003322","SP-POLPPL_30",16.6666666666667,242,39,48.3333333333333,3281,3281,0,0.0166666666666667,0,0.0147312811134817
"SPU_003324","SP-PSD4",9.33333333333333,121,8.33333333333333,68.6666666666667,11766,1224,10542,0.00933333333333333,0.0114778979320812,0.0561002178649238
"SPU_003325","SP-NMNAT3",157,1056,173.666666666667,197.333333333333,39379,1094,38285,0.157,0.0275826041530626,0.180377818403413
"SPU_003327","SP-TNXBL",9.66666666666667,31,0,12.6666666666667,15627,1552,14075,0.00966666666666667,0.00220248667850799,0.00816151202749141
"SPU_003329","SP-SLC44A2",19.3333333333333,323.333333333333,0,151,15142,4824,10318,0.0193333333333333,0.0313368223815985,0.031301824212272
"SPU_003330","SP-DDC_2",2.66666666666667,173.666666666667,39,69,7749,385,7364,0.00266666666666667,0.0235831975375702,0.179220779220779
"SPU_003331","SP-FADSD5",9,0,0,0,1847,526,1321,0.009,0,0
"SPU_003332","SP-ACY1L2L_3",9.33333333333333,3.33333333333333,0,15,4903,802,4101,0.00933333333333333,0.000812809883768187,0.0187032418952618
"SPU_003333","SP-ACY1L2L_2",5.33333333333333,32,32,0,7502,304,7198,0.00533333333333333,0.00444567935537649,0
"SPU_003335","SP-PSME4-2",16.3333333333333,408.666666666667,0,431.666666666667,16778,3166,13612,0.0163333333333333,0.0300225291409541,0.136344493577595
"SPU_003336","SP-MEL1AL",107.333333333333,0,0,0,1115,1115,0,0.107333333333333,0,0
"SPU_003337","SP-HFM1-2",42,0,0,0,8459,1531,6928,0.042,0,0
"SPU_003338","SP-HYPP_1443",20.3333333333333,65,0,6,4908,944,3964,0.0203333333333333,0.0163975782038345,0.00635593220338983
"SPU_003339","SP-C17ORF85L",7,778.666666666667,277.666666666667,16.3333333333333,35617,1256,34361,0.007,0.0226613505621684,0.0130042462845011
"SPU_003340","SP-ENDRVT57",3.66666666666667,1.66666666666667,1.66666666666667,0,1785,1276,509,0.00366666666666667,0.00327439423706614,0
"SPU_003341","SP-HYPP_1444",73.3333333333333,44.6666666666667,34.3333333333333,11,1750,1156,594,0.0733333333333333,0.0751964085297419,0.00951557093425606
"SPU_003342","SP-HYPP_1445",31.3333333333333,58,58,42.6666666666667,5577,988,4589,0.0313333333333333,0.0126389191544999,0.0431848852901484
"SPU_003343","SP-DHDDSL",37,0,0,0,863,308,555,0.037,0,0
"SPU_003344","SP-WDR59",35,74,2.66666666666667,23.3333333333333,12119,2401,9718,0.035,0.00761473554229265,0.00971817298347911
"SPU_003345","SP-DKK1",50.6666666666667,310.333333333333,101,29,3503,2849,654,0.0506666666666667,0.474515800203874,0.0101790101790102
"SPU_003350","SP-LRP12L",113,162,162,0,17219,2675,14544,0.113,0.0111386138613861,0
"SPU_003352","SP-LRP12L_3",49,1172.66666666667,936,299.666666666667,6735,4502,2233,0.049,0.525153007911629,0.0665630090330224
"SPU_003353","SP-RSPRY1-2",144.666666666667,220.333333333333,220.333333333333,21.6666666666667,15978,898,15080,0.144666666666667,0.0146109637488948,0.0241276911655531
"SPU_003354","SP-HYPP_1446",103.666666666667,829.666666666667,751.333333333333,120.666666666667,21433,1114,20319,0.103666666666667,0.0408320619453057,0.108318372232196
"SPU_003355","SP-C2H2/SWIM1L",3.33333333333333,0,0,0,1271,1271,0,0.00333333333333333,0,0
"SPU_003357","SP-CARKL",21.6666666666667,88.3333333333333,0,65,2801,1440,1361,0.0216666666666667,0.0649032574087681,0.0451388888888889
"SPU_003359","SP-NFASCL_3",1,2.66666666666667,1.66666666666667,1.66666666666667,10060,910,9150,0.001,0.00029143897996357,0.00183150183150183
"SPU_003360","SP-KCNK9",23,0,0,0,1920,467,1453,0.023,0,0
"SPU_003361","SP-HYPP_1447",13.3333333333333,0,0,0,1748,1748,0,0.0133333333333333,0,0
"SPU_003362","SP-HYALINL",163.333333333333,264.333333333333,0,176.333333333333,9966,2252,7714,0.163333333333333,0.0342667012358482,0.0783007696862049
"SPU_003363","SP-CBPDEL_2",66.3333333333333,8.66666666666667,0,26.3333333333333,3723,555,3168,0.0663333333333333,0.00273569023569024,0.0474474474474474
"SPU_003364","SP-HYPP_380",28,0,0,162.333333333333,5685,3756,1929,0.028,0,0.0432197373091942
"SPU_003365","SP-HRH2L",70,265.333333333333,0,147.333333333333,15363,1850,13513,0.07,0.0196354128123535,0.0796396396396396
"SPU_003366","SP-NLR118",4.33333333333333,5.33333333333333,0,17.6666666666667,6923,1975,4948,0.00433333333333333,0.00107787658313123,0.0089451476793249
"SPU_003367","SP-ST15L",16.3333333333333,4.66666666666667,0,29.6666666666667,946,484,462,0.0163333333333333,0.0101010101010101,0.0612947658402204
"SPU_003369","SP-NFXL1L",17,110.666666666667,110.666666666667,7.66666666666667,4871,2981,1890,0.017,0.0585537918871252,0.00257184390025718
"SPU_003370","SP-UNC44L_30",7,93,0.333333333333333,50.3333333333333,24946,6182,18764,0.007,0.00495629929652526,0.00814191739458643
"SPU_003372","SP-POLPPL_32",1.66666666666667,0,0,0,5245,5179,66,0.00166666666666667,0,0
"SPU_003373","SP-POLPPL_33",17.6666666666667,0,0,0,6398,5397,1001,0.0176666666666667,0,0
"SPU_003374","SP-NADSYN1",44.6666666666667,0,0,0,2132,398,1734,0.0446666666666667,0,0
"SPU_003375","SP-NADSYN1_1",45.3333333333333,0,0,0,1865,315,1550,0.0453333333333333,0,0
"SPU_003376","SP-MUCL_1",21,45.3333333333333,0,75.3333333333333,7674,1812,5862,0.021,0.00773342431479586,0.0415746872700515
"SPU_003379","SP-HYPP_1448",54.3333333333333,181.333333333333,38,129.333333333333,10757,3877,6880,0.0543333333333333,0.0263565891472868,0.0333591264723584
"SPU_003380","SP-HSD3B",35,0,0,0,4715,3464,1251,0.035,0,0
"SPU_003383","SP-GAL3ST1L_3",68.6666666666667,0,0,0,1855,1033,822,0.0686666666666667,0,0
"SPU_003384","SP-SRCR25",29,119,64,46.6666666666667,12993,1381,11612,0.029,0.0102480192903893,0.0337919382090273
"SPU_003385","SP-HYPP_1449",3.33333333333333,0,0,0,6957,1145,5812,0.00333333333333333,0,0
"SPU_003387","SP-ERCC8",40,12357.6666666667,0,174.666666666667,9743,1039,8704,0.04,1.41976868872549,0.168110362528072
"SPU_003389","SP-OLFL",26.3333333333333,235.333333333333,13.3333333333333,107.666666666667,7872,1204,6668,0.0263333333333333,0.0352929414117177,0.0894241417497231
"SPU_003391","SP-UBE3CL",43.3333333333333,7.33333333333333,0,0,629889,937,628952,0.0433333333333333,1.1659607304426e-05,0
"SPU_003393","SP-GPR52L",69.3333333333333,339.333333333333,163,192,2147,1042,1105,0.0693333333333333,0.307088989441931,0.18426103646833
"SPU_003394","SP-SLC17A5_5",35.3333333333333,427.666666666667,39,163,7793,1083,6710,0.0353333333333333,0.0637357178340785,0.15050784856879
"SPU_003395","SP-SLC17A5L",18.3333333333333,52,0,8.33333333333333,17247,1608,15639,0.0183333333333333,0.00332502078137988,0.00518242122719735
"SPU_003396","SP-HYPP_2980",10.3333333333333,70,0.333333333333333,1.66666666666667,10365,4023,6342,0.0103333333333333,0.011037527593819,0.000414284530615627
"SPU_003397","SP-CHKA",22.6666666666667,62.3333333333333,0,60.6666666666667,10660,794,9866,0.0226666666666667,0.00631799445908507,0.0764063811922754
"SPU_003402","SP-SDC",108,2810,2538.66666666667,65,39285,622,38663,0.108,0.0726793057962393,0.104501607717042
"SPU_003403","SP-MST",115.333333333333,847.666666666667,0,234.666666666667,20703,2266,18437,0.115333333333333,0.0459763880602412,0.103559870550162
"SPU_003406","SP-ARFGEF1",15,814.666666666667,310,175.333333333333,33732,4393,29339,0.015,0.027767363123033,0.0399119811821838
"SPU_003407","SP-ASCC3L1",4,55.6666666666667,0,68.3333333333333,33429,5414,28015,0.004,0.00198703075733238,0.0126215983253294
"SPU_003408","SP-NDUFA13_1",16,0,0,0,2868,336,2532,0.016,0,0
"SPU_003409","SP-C19ORF45L",47,0.333333333333333,0,26,5259,2552,2707,0.047,0.00012313754463736,0.0101880877742947
"SPU_003410","SP-KIAA0226L",8.33333333333333,348,37.3333333333333,165.666666666667,16943,1140,15803,0.00833333333333333,0.0220211352274885,0.145321637426901
"SPU_003412","SP-C7ORF58L",109.666666666667,1098.33333333333,2,568.333333333333,25178,3397,21781,0.109666666666667,0.0504262124481582,0.167304484348935
"SPU_003415","SP-AMPD2",81,379.333333333333,0,231.666666666667,13810,3059,10751,0.081,0.035283539515704,0.075732810286586
"SPU_003416","SP-ATRNL1",62.3333333333333,1535.33333333333,0,227.666666666667,39772,3312,36460,0.0623333333333333,0.0421100749680015,0.0687399355877617
"SPU_003417","SP-TRIM2",303.666666666667,694.666666666667,286.666666666667,307.333333333333,12257,4751,7506,0.303666666666667,0.092548183675282,0.0646881358310531
"SPU_003418","SP-FN3/EGFF_15",39.6666666666667,228.666666666667,13.6666666666667,140.333333333333,19384,2229,17155,0.0396666666666667,0.0133294471971243,0.0629579781665919
"SPU_003420","SP-ASP-4",57.6666666666667,167.666666666667,0,79.3333333333333,10136,1018,9118,0.0576666666666667,0.0183885354975506,0.0779305828421742
"SPU_003423","SP-HYPP_1451",114,0,0,0,1001,1001,0,0.114,0,0
"SPU_003424","SP-TSSK4",136.333333333333,12,0,5.33333333333333,941,941,0,0.136333333333333,0,0.00566772936592278
"SPU_003425","SP-CHMP1A",12,11.3333333333333,0,2.66666666666667,7199,763,6436,0.012,0.0017609281126994,0.00349497597204019
"SPU_003429","SP-ALDH5A1_2",72.3333333333333,52.6666666666667,0,98,5069,1191,3878,0.0723333333333333,0.0135808836169847,0.0822837951301427
"SPU_003432","SP-SLC16A2",78.6666666666667,139.333333333333,71,193.666666666667,6183,1888,4295,0.0786666666666667,0.0324408226620101,0.102577683615819
"SPU_003434","SP-HYPP_381",20.6666666666667,33,0,116,4430,2823,1607,0.0206666666666667,0.0205351586807716,0.0410910379029401
"SPU_003435","SP-KCTDL_2",18.6666666666667,0,0,22,989,989,0,0.0186666666666667,0,0.0222446916076845
"SPU_003438","SP-PAK1",25.3333333333333,370.333333333333,206.666666666667,175,7522,987,6535,0.0253333333333333,0.0566692170364703,0.177304964539007
"SPU_003440","SP-HYPP_382",501.666666666667,859.666666666667,403.666666666667,55,10091,1872,8219,0.501666666666667,0.104595044003731,0.0293803418803419
"SPU_003442","SP-KIAA0562L",31.3333333333333,110,58.3333333333333,40.3333333333333,7087,1702,5385,0.0313333333333333,0.0204271123491179,0.0236976106541324
"SPU_003443","SP-FPGS_7",8.33333333333333,0,0,0,2126,644,1482,0.00833333333333333,0,0
"SPU_003444","SP-ABCC9K",55,289.333333333333,0,96,10742,1713,9029,0.055,0.0320448923838003,0.0560420315236427
"SPU_003448","SP-HYPP_383",6,216.333333333333,0,39,6276,2339,3937,0.006,0.0549487765642198,0.016673792218897
"SPU_003449","SP-HYPP_3089",52.3333333333333,329.333333333333,68.6666666666667,89.6666666666667,39712,6155,33557,0.0523333333333333,0.00981414707313923,0.0145681018142432
"SPU_003450","SP-SORBS1",145.333333333333,907.333333333333,66.6666666666667,805.666666666667,19638,2396,17242,0.145333333333333,0.0526234388895333,0.336254869226489
"SPU_003451","SP-OPSIN2",59,135.666666666667,0,150.333333333333,7032,1521,5511,0.059,0.0246174318030605,0.0988384834538681
"SPU_003452","SP-HYPP_384",8.66666666666667,0,0,0,1931,1931,0,0.00866666666666667,0,0
"SPU_003457","SP-MPP5",62,2910.33333333333,573,290.666666666667,13128,2431,10697,0.062,0.272070050793057,0.119566707802002
"SPU_003460","SP-DSCAML",70,397.333333333333,0,446.333333333333,20862,3626,17236,0.07,0.0230525257213584,0.123092480235337
"SPU_003461","SP-UNK",110.333333333333,504.666666666667,0,222,24694,3478,21216,0.110333333333333,0.0237870789341378,0.0638297872340425
"SPU_003462","SP-TRAFA",120.666666666667,166.333333333333,0,154.333333333333,7901,1582,6319,0.120666666666667,0.0263227303898296,0.0975558364938896
"SPU_003464","SP-UROC1",91.6666666666667,114.333333333333,0,170.333333333333,15192,2026,13166,0.0916666666666667,0.00868398399918983,0.0840737084567292
"SPU_003465","SP-HAL_1",4.66666666666667,116,0,114.666666666667,5494,3075,2419,0.00466666666666667,0.0479536998759818,0.037289972899729
"SPU_003467","SP-CHST1_3",71.3333333333333,286.333333333333,17,129.666666666667,4496,4308,188,0.0713333333333333,1.52304964539007,0.030099040544723
"SPU_003468","SP-ENDRVT12",80.6666666666667,0,0,2,2357,1882,475,0.0806666666666667,0,0.00106269925611052
"SPU_003471","SP-HYPP_1453",46,480.333333333333,0,291,17559,1366,16193,0.046,0.0296630231169847,0.21303074670571
"SPU_003472","SP-BRIP1",14.3333333333333,111.333333333333,41.6666666666667,121.333333333333,16320,1872,14448,0.0143333333333333,0.00770579549649317,0.0648148148148148
"SPU_003475","SP-MRPL14L",26,863,10.3333333333333,191,22693,3339,19354,0.026,0.0445902655781751,0.0572027553159629
