"geneid","int_meth_logFC","int_meth_logCPM","LR","PValue","GE_logFC","GE_logCPM"
"SPU_006104",0.812069010361458,2.89970072402024,0.743455608934891,0.388556167002833,0.0559567193116045,8.34399475900839
"SPU_006105",0.0878663120257515,5.11391979911556,0.0177749001985816,0.893938300820919,-0.035725392974021,1.50062851171578
"SPU_006107",-0.849679624231927,6.34165042212818,5.19189346331595,0.0226924794360199,-0.893940354721765,1.55761175533963
"SPU_006108",0.394005682182575,4.2423090159773,0.274638299245176,0.600237196410188,-0.184080968803612,4.16643507044284
"SPU_006115",-0.946885542340695,3.9447871899095,2.09861796722468,0.147432346864229,-0.103936455209932,3.4992039124793
"SPU_006119",0.923521591214856,1.1549738358818,0.581350118478142,0.445783603677574,0.181500294770135,5.97173611710193
"SPU_006128",-0.365099784457209,1.80003425205425,0.146435359604745,0.701965400068416,-0.224907695203962,3.83254147378665
"SPU_006132",-0.247564372451014,2.70906438543029,0.0848522844324089,0.770826357755331,0.185680044067842,3.30827114042965
"SPU_006139",0.170260691956756,7.78299039824791,0.505285410842387,0.4771869190202,0.00261772891091868,4.36801447875598
"SPU_006143",0.444962659441548,5.15175297684822,0.585342521249537,0.44422580943586,0.108605932613864,6.16987458724267
"SPU_006145",0.193253400557934,7.46647636093011,0.495794046511316,0.481354034426892,0.214965735331711,6.65933285114551
"SPU_006147",-0.17932275673519,7.36650504075098,0.496670539906681,0.480966722573425,0.29377701977876,3.43085619308661
"SPU_006149",0.474429792402083,2.56265348230431,0.318724245011754,0.572375337464743,-0.184266569022094,3.10595809595677
"SPU_006163",-0.549717355209878,7.05513648418204,3.55572404238205,0.0593404143091749,-0.0988305136376147,4.39818348937838
"SPU_006169",0.252336797465457,6.37613307738627,0.539846530193499,0.462496336267292,0.0724801118481129,3.33414887334708
"SPU_006171",-0.67907868728627,2.85234508226845,0.403005440972242,0.525541189629039,0.126929474887155,4.29137140625263
"SPU_006186",-1.14451966443781,3.12910534529544,1.28216128721344,0.257497566972163,0.20594697506834,3.87195910739818
"SPU_006199",-1.57210175062193,4.61480289169111,5.19584545318105,0.0226409392411793,0.168585243095921,11.7107880756332
"SPU_006221",-0.271914338940131,4.08342372386618,0.131330060257124,0.717056953475278,0.173872175797255,2.96080847303461
"SPU_006234",-0.78673532817313,2.38154591481774,0.790349393788099,0.373994497406513,0.27073635138088,0.884291199293937
"SPU_006241",0.0693323807525969,7.65947647423235,0.080397266626413,0.776759767655441,-0.21365588320799,4.30045073347976
"SPU_006242",-0.162121261849872,6.31426469446504,0.174451926499859,0.676185172551772,0.213019467149914,7.26527366226933
"SPU_006272",0.481142791313066,5.00647899061152,0.797884073228013,0.371726750725505,-0.470856173923014,0.871937996806762
"SPU_006281",-0.996132708686374,3.65810463889862,1.7438114432999,0.186656615432627,0.228736048766695,5.20728426087143
"SPU_006282",0.100263219129259,7.22934170697078,0.108522955939375,0.741832036232564,-0.334710235820262,1.47111835537814
"SPU_006283",-0.533901648312583,3.95911999517712,0.375070868778929,0.54025310174405,-0.0119615902573359,4.50678239338052
"SPU_006284",-0.171220458229599,5.82138419092064,0.153925471844056,0.694811911653123,-0.152802852826293,5.70261782405875
"SPU_006285",-0.297956118104619,5.28622565895687,0.326968554390369,0.567449588995666,-0.150438633420299,5.09671568392689
"SPU_006292",-0.133570581851674,2.01187880494251,0.00706496636179033,0.933014011251524,-0.342302365411636,1.15638967916127
"SPU_006301",0.770080308797346,4.12825030865668,1.11857767991453,0.290224922473157,0.239103822739791,3.22049578818182
"SPU_006302",0.483495146546612,5.7923018095977,1.47738140891137,0.224184675015626,-0.025025711762032,4.53819273550551
"SPU_006306",-0.0428724731159931,2.93645306602264,0.00515446703851197,0.942765356732625,0.00829846153498628,4.84394716021234
"SPU_006312",-1.99240347255929,2.28556584892558,2.96266543588414,0.0852073717924064,0.0159096456735473,7.22905440343861
"SPU_006317",-1.20442698722378,7.36405611515683,21.922462884884,2.83891347580846e-06,0.144531531656194,4.37541077446672
"SPU_006318",-0.0782889038275929,6.63139432473709,0.0662071590831625,0.796941388877114,0.0562406399220159,6.63478752783755
"SPU_006321",0.08434519665498,1.45971934037471,-6.31037117612248e-10,1,-0.369296315358876,2.37290872601392
"SPU_006324",0.512730588051787,2.13029227085823,0.126205875495529,0.722398816837616,-0.18144028369635,2.94687556331752
"SPU_006326",-0.104187184624224,2.64227296625847,0.0111560323605104,0.915882173220936,0.0937689842811652,5.03073627637466
"SPU_006347",1.61237791041933,3.93756440644487,2.74557822185606,0.0975237931378028,0.157216363424973,9.31076283999563
"SPU_006358",-0.275751005016819,4.92843056784683,0.246120291683006,0.61982024594086,0.178512584094691,2.1178487056254
"SPU_006362",-0.335358772483778,3.94362836977122,0.237666798182943,0.625896378037383,0.470004594340155,0.112217610707513
"SPU_006374",0.222195035348781,5.13714732458122,0.214933103538844,0.642928060682585,0.184321215284902,4.24216477507713
"SPU_006378",1.70288256357055,1.82486405153371,1.76552368808613,0.183937029480589,-0.152338182698665,6.76972259806254
"SPU_006392",-0.176198444581871,6.24179604103425,0.263606702294521,0.607653059246365,-0.0572490734946339,4.01628382373491
"SPU_006398",0.339859557463441,6.52237515565953,1.16242586281502,0.28096300542713,0.338710716275729,1.97674511600401
"SPU_006410",0.106710210106078,4.97515478857687,0.0324671287891984,0.857006256604686,0.23736187743223,4.85132141307284
"SPU_006424",1.56746127594794,3.14327204127211,2.10692877354658,0.146633347600727,-0.399939129720879,1.96044097910473
"SPU_006436",-0.0520977709540774,3.06373419675874,0.00231463420385136,0.961628062203802,-0.240845888315577,3.83428905667003
"SPU_006437",-0.126878532668819,3.55630889045736,0.0293491265201196,0.863975404298677,-0.278219566639639,3.91215180907348
"SPU_006438",-0.156431542057436,5.90470185258389,0.16076115324226,0.688456706329141,0.015881717296583,6.26661909832929
"SPU_006440",0.173000969673081,3.10407481482418,0.0208556250180383,0.885172956414467,0.0900873852617131,5.38026256322103
"SPU_006443",-1.29017667510335,3.52528945409927,2.45048040994776,0.117488905186415,0.0729072908892592,3.78484572448163
"SPU_006452",-0.266380071534949,7.8161464366462,1.23382097225589,0.26666523485006,0.0904328875220405,7.86033623722239
"SPU_006462",1.07239538865376,2.72644259254531,1.03140912816245,0.309827933657496,-0.054768684022746,7.06232701915056
"SPU_006464",-0.44881238447101,6.20129995227569,1.40531169906594,0.235836239706358,0.64163233572025,0.293732937148363
"SPU_006465",0.197998032453085,7.71350852676126,0.504834044717105,0.47738375085785,0.0204434409591023,1.00183773972105
"SPU_006466",0.38697001026635,1.58627560075481,0.101112435381648,0.750498730239308,-0.277044815893443,2.81814907981218
"SPU_006470",-1.01331163012616,2.44265825649722,0.793766055454913,0.372963776908052,0.554041967191936,3.28700772877685
"SPU_006475",-1.96767437119138,4.01363251283853,6.73691142157618,0.00944379872505298,-0.0156842511913791,7.88124042309323
"SPU_006478",-0.718785824137878,4.8944797710849,1.79836694458706,0.179910048762094,-0.042068742413093,6.26021029681214
"SPU_006487",0.89511367778494,6.46881377849379,5.39026146218719,0.0202494364478085,0.0194076455225848,9.49954671583756
"SPU_006495",0.109274747636309,6.56664477263982,0.0944581761960119,0.758584220219646,-0.00779253542335693,8.71898360902515
"SPU_006501",0.559263341430979,2.84371521919186,0.305571180361532,0.580410687989306,0.357766814085992,5.85815898440693
"SPU_006548",1.38342471517375,1.17512289111308,1.68406064475074,0.194385760979185,-0.0945334526605999,5.88967796095592
"SPU_006561",-1.28753717004124,4.35151539269374,2.27161802091519,0.13176227517767,0.0483123287275185,3.2999757796483
"SPU_006564",0.272091903630017,4.11097589783506,0.132465766370258,0.715889023245765,0.517823693641301,0.966879377673622
"SPU_006580",-1.47862353690323,4.27453915526297,4.56934282390057,0.0325490495314101,0.0126016297144024,7.4422110477884
"SPU_006585",-2.55597703273608,1.77854920930441,4.18286902579437,0.0408345184428208,-0.159910966812413,3.12372599642993
"SPU_006589",-1.68798949734354,3.78489522013472,4.422238826647,0.0354734637689149,-0.339964110459862,-0.0831907423197811
"SPU_006599",-0.719499628940706,5.80935148730793,3.00409387851046,0.0830544049723071,0.00445477843025956,5.57014820097264
"SPU_006603",0.313500266297476,4.57427050979425,0.298288438559165,0.584957410850147,-0.229116387085816,4.75607465787266
"SPU_006607",-0.183214615096116,7.28547358685793,0.446615699219029,0.503946501791446,-0.0375233428934152,4.14055296732569
"SPU_006608",-0.0597135862843444,5.98689168275115,0.0209834418677399,0.884824073201918,-0.185853024580487,0.454082601092789
"SPU_006614",-2.50916443230775,1.78442838088685,2.5840576987247,0.107944630630681,0.110856002921175,4.3368534839724
"SPU_006626",0.101281988808717,5.33647211513589,0.0480723529682312,0.82645212798534,-0.173507114039315,3.45143649096478
"SPU_006627",-0.888344449590373,6.4892024610486,5.45950330966813,0.0194621782287458,0.00663841608629627,1.57809969533674
"SPU_006634",0.0777755104466466,4.61374104823438,0.0178853162142687,0.893611341354404,-0.356920320691535,2.88594160209095
"SPU_006637",0.148666086242653,5.33294363589309,0.0812836448772711,0.775565333478521,0.203716459711835,6.10443253238703
"SPU_006646",-0.558589596847323,6.27314623003769,2.11652019640741,0.145717294980785,0.160455525510162,3.80032555018135
"SPU_006657",-0.316480612212829,5.79147648870616,0.584154809559162,0.444688360838444,-0.638890523894265,1.83043432161145
"SPU_006659",-0.131281298322989,2.31991606755184,0.0102248405734393,0.919456826051661,0.609095863086164,1.71170157574105
"SPU_006662",0.0375082649171607,7.32379825827127,0.0208119859741585,0.88529232142671,0.093445247320508,5.98513073553993
"SPU_006663",0.463448258679675,4.49544978159781,0.575072973052945,0.448250064541901,0.0650734829208418,3.79941262355782
"SPU_006665",-0.170267798444737,6.32827431692757,0.25726780095082,0.612003456281146,-0.377300111098979,1.69652258819757
"SPU_006668",-0.613423418420295,3.59686328227458,0.527580232223809,0.467625960386697,-0.0831123843976185,5.18570883699791
"SPU_006683",-1.26990071857793,5.21874346986111,4.25813807420822,0.0390627141617677,-1.33368075593998,0.679382216586569
"SPU_006685",0.117031113151718,2.90372232838662,0.0296917334711644,0.863191547948754,0.0628245198404431,3.78411070225357
"SPU_006687",-0.374128956315204,5.48889957474728,0.539392203691186,0.462684726130346,0.567487410349141,0.474125478853575
"SPU_006708",-3.6598661254445,1.32814278752951,6.63046664596849,0.0100248998320051,-0.0805477799752275,4.09562376276819
"SPU_006718",1.05468998173246,3.11333614893948,1.62005736343108,0.203083789251644,-0.124681752980813,3.92163751001768
"SPU_006720",-0.427112872526855,6.70506828677297,1.68710630906753,0.193982860946249,0.0738485510412267,8.49949969602378
"SPU_006723",-0.229114485159431,7.78028297304591,0.769482946672684,0.380377054443217,0.000601159678263493,6.20411932653004
"SPU_006726",0.463167224829999,5.46678478321786,0.857942728441362,0.354315045464039,-0.0500041832502326,3.18628440835207
"SPU_006732",-0.143521301879725,3.08106954609111,0.00612593243464588,0.937614604311498,-0.114411195783145,2.98093405431095
"SPU_006735",-1.97066768496484,1.94727556015881,2.82063525084052,0.0930595665775707,-0.0515010492222467,3.2204746070428
"SPU_006742",0.214741198623334,6.3875832864998,0.422386871632063,0.515748438251012,-0.053167959798257,2.86408012524287
"SPU_006749",-0.457757729037115,3.25224780788692,0.246904557187921,0.619263157121088,-0.477594729331373,2.82992566051224
"SPU_006762",0.94797877395637,2.08460926250707,0.721676273545999,0.395594610936513,0.137826122684448,2.2449793671256
"SPU_006777",0.142355113628217,9.23110474458169,0.468440065307835,0.493705688083771,0.668989845269843,0.741248488365764
"SPU_006779",0.112835383623884,4.34655065216782,0.0268194619486355,0.869914975694629,-0.209285222271383,2.97140721190693
"SPU_006782",-0.546184649597781,6.55713384765474,2.10508317787611,0.146810359915921,-0.231664005545766,4.15593752424633
"SPU_006786",-0.0489809880033991,8.30843806721416,0.0386048159147396,0.844233637795978,0.104253431028026,2.12516005441891
"SPU_006787",0.289041083700416,5.22069180191158,0.27764409114987,0.598249536755961,0.0252078947497064,3.95421862207832
"SPU_006790",-0.166294033817631,9.86721102102886,0.710141299099333,0.399396908012323,-0.19199642674287,6.58162190317587
"SPU_006792",-0.255006827217766,4.41308540982327,0.169431282016708,0.680617740647716,0.272430743163193,3.24503895771069
"SPU_006793",0.0660604446396864,6.20567433310466,0.0355265700426735,0.85049652541081,-0.29072851018473,4.80089533437005
"SPU_006794",-0.0155269323515948,9.51094548014228,0.00595766544349274,0.938475646578582,0.190683070739618,6.01960896820476
"SPU_006795",-0.0445305320727149,5.12415494023513,0.00778421888008873,0.929695288112781,-0.144639865965581,4.50289383358047
"SPU_006796",0.185714228384886,1.4843995355535,0.0320390939430835,0.857941882325585,-0.0607135037658842,5.95875810118588
"SPU_006810",0.35301013975377,3.25330160341397,0.171983330469182,0.678355141005373,0.031905750067732,7.20399080683957
"SPU_006811",-0.525666194135519,2.2723648475236,0.201989705597708,0.653119583758232,-0.138430718856358,5.88689226760991
"SPU_006812",0.328151572880359,6.7527824544027,0.94980567931259,0.329768764900249,-0.108898547349555,2.38882576530045
"SPU_006842",0.171704420230952,2.51171032957248,0.0192995239584732,0.889511211897211,0.202896910210157,2.01213709192626
"SPU_006845",-0.0212671453219226,1.78594546674571,0.00020469559559011,0.988584905940954,-0.0507509274426575,3.60974505740669
"SPU_006859",-0.597997304648933,6.35237705021731,2.82188505661042,0.092987139296851,0.151355683745011,3.73679710778842
"SPU_006865",0.0249592133633939,7.47813540211113,0.0100373194374979,0.920196324324158,-0.06425005077247,2.32278555207431
"SPU_006876",-1.81582026906384,1.63993723928479,2.24566202379806,0.133989552848645,0.245747567982376,1.74859076201726
"SPU_006905",0.448721124507397,2.33552393556632,0.127071902849103,0.721487520687839,0.133761233049382,3.40385197658078
"SPU_006906",-0.0268848896477286,6.45620860717206,0.00426467176856349,0.947931595794149,-0.0523638450846567,5.16389760489495
"SPU_006907",1.20378935665622,2.33554338526644,1.07224659358396,0.300438544387022,-0.530667061654314,2.93138187033571
"SPU_006911",-0.125287035323307,4.60712156646183,0.0359583768245564,0.849601474224131,-0.14669397641732,5.56310070389113
"SPU_006917",-1.45010968418459,1.61782356322227,1.57470329466325,0.209525293858144,-0.426838585580582,3.46100913067615
"SPU_006930",-0.0970396689554631,6.62742008110049,0.0784401817000351,0.779422462661047,-0.129382893478657,6.94968456579708
"SPU_006942",-0.155558288321391,5.21521107650171,0.0936753422941017,0.759555705588877,0.321227722126769,6.32150728237687
"SPU_006953",-0.306505893042785,6.81757741178504,1.0949220740779,0.295383203799004,0.183399263938907,2.10395736371807
"SPU_006966",-0.0668705657587467,7.70717832873408,0.0725390931300689,0.787675113584425,0.178259373676702,2.79888695191709
"SPU_006967",0.182142194732619,5.63380961684466,0.159137154722799,0.689952162757249,-0.0234973087341994,4.82337156962595
"SPU_006973",0.329832035688696,7.33647650588898,1.68411301629891,0.194378824670222,-0.202780202556177,4.20708849294162
"SPU_006977",0.263091097680171,2.81567580824791,0.0946113812018421,0.758394611071446,0.0128512444909622,3.71143483735096
"SPU_006978",-0.782980129207745,3.17940560320719,0.826374879832652,0.363322869231312,-0.309388005082609,4.02221901438725
"SPU_006988",0.140712761466345,5.28967668404465,0.0919331089175137,0.761733843785645,-0.00243791528224624,6.31008805632788
"SPU_006991",0.236420975218001,9.04033662143942,1.20995861403517,0.271340318431782,-0.276965550193765,2.98086253928049
"SPU_006995",-0.457543876302,8.21614467101354,4.17157766945196,0.0411075046837368,0.0363306866596953,4.42458030443786
"SPU_006996",0.0990439199579375,6.49322047453113,0.0973205362003227,0.755069102170814,0.0619659390951293,4.11532354167891
"SPU_007003",-0.499479905179361,4.45046322314405,0.54903426138037,0.458712563078394,0.140008890848226,5.52755659902174
"SPU_007011",-0.886235567103799,0.977641810591798,0.414505865492739,0.519691320377148,-0.239345119917238,3.16991513043072
"SPU_007013",0.126893132419336,6.5444366827737,0.161412960589692,0.687858956264072,0.183904826234256,10.1061629997899
"SPU_007016",1.22644444502421,4.61352305304982,2.72176066618155,0.0989887706302247,0.575778043734756,0.199703511240364
"SPU_007019",0.76153409274257,6.32047277082546,3.9728499622779,0.0462394489155398,-0.020548353377219,1.41054024911547
"SPU_007031",1.96350519169557,4.00924268327345,6.55472180062206,0.0104606192851805,-0.0907102196660235,9.65409189389589
"SPU_007036",1.59028685688288,5.43025766918206,8.38019874325414,0.0037933094184488,-0.036237155771251,5.4772171401977
"SPU_007045",-1.01419013140391,5.09706229920843,2.63509895054326,0.104525548823024,0.217881263870165,1.18434343383907
"SPU_007069",-1.21319556518389,2.97613123883174,1.24243465598913,0.265002351658066,-0.214491152878451,1.50284083840304
"SPU_007072",-0.396823511788824,5.00385935342695,0.414628771657284,0.519629424167784,-0.150909629057653,6.96621910125367
"SPU_007074",1.22222820470045,5.09923418418504,6.17753085868365,0.0129382704589526,0.632523513680052,2.44156624082147
"SPU_007086",0.528625532074956,4.52643344454954,0.600146831980043,0.43852200851403,0.235941615460587,5.141308545159
"SPU_007092",-1.1298549581144,3.442603020696,2.02137057378871,0.155099093526605,0.0429039557145265,7.23652655736807
"SPU_007094",0.624031239830542,4.45151671018426,0.974258864888,0.323620322150236,-0.29517058734027,0.871466391030501
"SPU_007097",0.209898939839517,3.03084381976369,0.0134379228451067,0.907714316136959,0.0317685266694025,5.81647348581099
"SPU_007106",-0.204753280273158,6.82590363230945,0.498833946256395,0.480012924613188,-0.477981694718639,1.81637574647656
"SPU_007110",-0.912116420851421,4.73313087581364,1.98635161702685,0.158722873201612,-2.13417321403782,0.881394415179028
"SPU_007114",0.558187100445456,4.20118099059067,0.513566482530996,0.473599015507268,-0.257917213878271,7.53622055976625
"SPU_007125",0.336473617302021,3.95802179404184,0.270116238717339,0.603253809051221,-0.140678250659024,0.828002053092286
"SPU_007127",-0.867334408702528,3.86375602264723,1.58164941280994,0.208523268799137,0.124604974761915,1.7770060719524
"SPU_007150",-0.103077846057796,6.34604353320843,0.0882642331790358,0.766395530875813,-0.177297047698433,2.07757594512242
"SPU_007155",0.197503738219886,3.80958778338005,0.0842011544077375,0.771682856812998,-0.00967344624835747,6.0205261542997
"SPU_007163",1.01134917175856,3.8438951613604,1.4706461858639,0.225243767806612,-0.156191782468014,3.27912339634656
"SPU_007165",-1.40937704322044,2.67893193282671,2.01297667487647,0.155959055688472,0.363340527055503,4.18464760773031
"SPU_007173",0.107426894395662,5.04056063884754,0.0402409999399262,0.841010110749461,0.198008371560537,3.7421721889016
"SPU_007175",0.622502186638017,5.30225162409497,1.37433227441789,0.241068931409726,-0.218164492574031,1.19946219679102
"SPU_007185",-0.0858204002214208,1.16389559988866,0.00760337901076369,0.930514640424765,-0.0531880896811994,4.01632332792158
"SPU_007186",-0.753202366572034,4.25722518010544,1.16032154296881,0.281398865238643,-0.218131225819305,0.912815207230745
"SPU_007190",-2.56188240407389,1.78645589961183,4.33998749530486,0.0372271968398469,-0.0941196596028804,3.97896591946733
"SPU_007198",-0.0341095735408565,6.77951393194179,0.0120868490834383,0.912456795335891,0.317929292312769,2.27946053944203
"SPU_007210",-0.101957703816125,7.18187371087762,0.116722214178745,0.732617067251659,0.0429760680819285,1.28311136772697
"SPU_007232",0.0251571741948392,4.298928384303,0.00312209650755335,0.955440810228979,0.0477700933290924,6.45097912575984
"SPU_007240",0.43419766308166,5.04778752203619,0.754311753102239,0.385114528367128,-0.187183510400485,3.65399845493633
"SPU_007251",-0.752317706328447,4.52739874623989,1.70848086290145,0.191182589451585,-1.05495714210394,7.29502708614263
"SPU_007252",-0.175761173926691,5.93200929989578,0.212739242098442,0.644628833841678,-0.0242800428129933,6.68508745301275
"SPU_007255",1.16529474284353,6.97803389447812,13.8785431633396,0.000195012181900301,-0.302454174259014,4.13551913493399
"SPU_007257",-0.48374447483317,6.72925763303031,2.55221326678201,0.110139867149481,0.168301400686272,5.65002301023375
"SPU_007266",2.8798641288501,1.8192930348331,5.28501167614865,0.0215097479500505,-0.517657468961989,1.90616040041392
"SPU_007284",-0.62079621825449,6.11608910394665,1.80365416986582,0.179271350606179,0.0203192120097239,0.592304566524659
"SPU_007289",0.654094050129558,6.22141902130625,2.7074268879883,0.0998819810169237,-1.10290457331571,0.164005360243309
"SPU_007294",0.0452508382464706,4.7043595087367,0.00892989984807091,0.924713454080793,-0.522963699432435,3.38209804285629
"SPU_007317",0.516140968763712,6.96085352927954,2.710581667635,0.0996846381002331,-0.48076599359375,3.8701494340071
"SPU_007325",-2.36349110293664,4.20867419679051,12.2746875937811,0.000459143513420693,0.145582128678515,3.52565917169208
"SPU_007327",1.31500851419752,3.97711502686842,2.95755243088387,0.0854772409089559,-0.124812111892736,4.50186554183205
"SPU_007334",1.3188707048951,4.58713763456191,3.80304272496166,0.0511595354572478,0.64358215639359,2.55506840929864
"SPU_007346",-0.0348322990856123,3.28570202932757,0.000793831329231498,0.97752256644902,-0.074576825975988,4.79235000764008
"SPU_007349",0.164902216247951,7.30038381934186,0.395930508690594,0.529198430950886,0.31513685852032,6.11544713917968
"SPU_007362",-0.232486494909393,3.15134499650452,0.0452445628529503,0.831554965581365,-0.462744854671133,2.92266902415381
"SPU_007390",-0.304484616729945,5.03622688096071,0.25947942870045,0.610478019949565,0.283431128265125,2.43122571415426
"SPU_007392",0.270100513375783,5.5611617285424,0.316181374569666,0.573911587105639,-0.0846641747874507,4.51812033473329
"SPU_007403",0.209830407911747,2.59510331254452,0.0543170579841785,0.815714657798423,-0.0533334338814879,4.52449478718985
"SPU_007407",0.610152754304761,7.280658837567,5.20382614467408,0.0225372279102656,0.173927238004603,6.9131112438666
"SPU_007409",-0.247542087074775,4.47006054687659,0.146214705367226,0.702179289329643,0.274980747516556,5.82869613863283
"SPU_007414",0.492792843521283,5.61994679930754,1.15575370045046,0.282347929562582,-0.121290347067263,4.56484769893418
"SPU_007426",0.772045852688763,3.59854519532261,0.971717374027886,0.324252243961433,-0.756739650663365,-0.00685644453074967
"SPU_007433",-1.86200292839385,0.949677366373178,2.05487485510163,0.151719719881704,-0.315584883421475,1.64028495906311
"SPU_007445",0.100148882770997,9.11598836242196,0.233479162389785,0.628955996337237,-0.426622238805159,2.29976996294686
"SPU_007448",0.963365643212315,4.80076965422284,3.16990238717044,0.0750069290819323,0.00592752872308869,4.98125100076857
"SPU_007451",-0.403046616129452,5.64373603357424,0.751825036322813,0.385899027930357,-0.172359515400145,1.67926192033359
"SPU_007460",-0.704151056140646,3.20393331660112,0.662221615139595,0.415776723547121,0.451036615916865,1.54057671659431
"SPU_007481",-0.152312134061358,6.90820066729001,0.287788848441506,0.591640984818476,-0.379634346434468,3.53521232025092
"SPU_007485",0.0609388341655876,8.04279831842002,0.0707640392595823,0.790227571332144,0.0891553784968135,7.17066485257725
"SPU_007486",0.642589696688187,4.54909423868789,0.650711220283348,0.419858514487499,0.00315703479544537,2.99549668962465
"SPU_007502",-0.465033794300231,4.30442724207538,0.28442940703524,0.593812614412087,-0.0970018213846122,4.23180997106694
"SPU_007513",-0.693909646953383,8.56658624001091,10.1407468644077,0.00145027391298856,-0.246684640673347,3.45552403403745
"SPU_007514",0.249639962771352,6.30812464789852,0.370760574474406,0.542589981529094,-0.0703034680556972,4.11180760970259
"SPU_007522",-0.127318127070574,5.02103598521419,0.0602002899186629,0.806179653776368,0.0297140496844631,5.42301848148768
"SPU_007523",0.200399928485217,6.50823218561766,0.396630563689364,0.528834524556738,0.210288136024979,5.66728762714677
"SPU_007530",0.458724236638903,4.00669759090489,0.437837734639325,0.508167939280379,-0.174147448718666,1.80529898698853
"SPU_007532",1.0555502426781,3.78412593998961,2.17493444958386,0.140275492868996,1.51018472508568,2.46264707715723
"SPU_007537",-0.479145425757636,4.76021721590763,0.592388872121278,0.441496840624458,0.192445628450003,3.34443065699704
"SPU_007543",0.0789913623720639,7.89185915876692,0.100831176941369,0.750834460069696,-0.0910973116091859,4.37753991474988
"SPU_007545",-0.0730090012788686,10.4454877916857,0.142313702467979,0.70599162753033,-0.0695761471380946,2.68438719628875
"SPU_007550",-0.348024081334999,6.18719821981036,0.749154159533401,0.386744161058538,-0.20369962623686,5.09613070105512
"SPU_007554",-0.904795838928261,7.57997780399363,10.6376673316082,0.00110807350125861,0.342913946564604,5.94222790913897
"SPU_007562",-1.32490923893005,4.82538699192517,4.67427190347267,0.0306176787877626,-0.254661580576857,4.59209278062513
"SPU_007586",-0.326963818358719,7.82981856153915,1.89329525101924,0.168830717760787,0.145608061814543,7.42726917821122
"SPU_007587",0.474434457021713,3.90094595691331,0.507118842065708,0.476388754232047,0.185010385690298,8.17965035740602
"SPU_007588",0.289284353557467,6.50199916599798,0.796831299007286,0.372042450836683,-0.0915146184187937,4.76720551314318
"SPU_007589",0.313428933616827,7.70626930524381,1.65306617898313,0.198542121010098,0.140147176954737,6.8633658894898
"SPU_007590",0.508221752616511,3.81929320538732,0.333146707382959,0.563812041219979,0.237292265308361,2.49563382409989
"SPU_007592",-0.290791807933051,9.38127922088303,2.07800803090955,0.149435077759758,0.344861407759016,3.09659524082906
"SPU_007596",0.851228740593208,4.67991078728843,2.03678811026143,0.153533534402316,-0.165532740363461,2.08686742066356
"SPU_007599",-0.700903833548521,1.48093144782402,0.301875591422829,0.58270897567825,0.1101711930525,3.82290670946055
"SPU_007601",0.0159849562691363,1.52638566575455,3.81991175397895e-10,0.999984405669777,-0.372728552128107,1.89272222550882
"SPU_007603",0.561764822692589,4.31722243975149,0.827159300452196,0.363095235139184,0.246833960499698,0.889168829133114
"SPU_007607",0.159177596473414,7.34957925815176,0.386815639794351,0.533978003909172,0.537342758614206,3.08457483576793
"SPU_007630",0.285154714385906,5.34393557845322,0.27805952151644,0.597975904698471,0.904062470943043,0.150262027876597
"SPU_007631",0.0143635167020699,6.08142148968855,0.00156976067994563,0.968395918465473,0.0087023316656792,0.915741308193186
"SPU_007643",0.38003851384782,7.97697468697635,1.78254175512995,0.181837523053776,0.0262602508833265,5.85734521640274
"SPU_007645",1.05331787170813,3.59831413954622,1.08483118557794,0.297619295292408,0.538134537684533,1.64545323321395
"SPU_007654",-0.198770613403965,4.83464276566994,0.103268212889965,0.747942351248993,1.01757447261517,1.32316400968196
"SPU_007665",-2.59246620228399,2.14739155132003,5.64619473742379,0.0174932927406257,0.0219118244922154,4.6915062982322
"SPU_007669",0.0624580049182829,3.29367706755241,0.00697866142034531,0.933423458882972,-0.521372443557706,0.606331258741142
"SPU_007675",0.0376647121897561,5.89720889023798,0.0095492869644147,0.922154274019878,-0.173450954643077,6.99723902970131
"SPU_007678",-1.13920044457008,4.58178991249732,3.81461855927754,0.0508071722766808,0.0857487421214648,3.37592008605962
"SPU_007682",0.409629776330351,5.99699071079684,0.885607094747421,0.34667052643602,0.280695652139995,4.98159295424705
"SPU_007686",-0.108650167200062,5.45878422592827,0.0571706419361533,0.811025071319714,0.0908550377433682,4.2993895826367
"SPU_007693",-0.212068118159423,3.82436893624804,0.0975856583256407,0.754746403890332,0.524377110700732,1.17831073280772
"SPU_007696",-0.0625785034777673,5.72275763734696,0.0171809522970943,0.895715082397157,0.173935670834724,1.26269402464164
"SPU_007698",-0.583991667707531,4.649210904959,0.64843424502485,0.420673034614185,-0.560096727416949,0.692905673709783
"SPU_007715",0.715898252639685,3.16510925069373,0.8643215281945,0.352532161705629,-0.262389721152907,1.30005840686512
"SPU_007719",-0.920554555327077,2.20519290420042,0.90740679091021,0.340803410906965,-0.328358659758798,0.441938797161191
"SPU_007720",0.840136121100251,2.45331578705442,0.77807728800674,0.377729819203434,-0.148157129701857,5.6426969352774
"SPU_007721",0.467475721413296,2.34296579580025,0.270134050073992,0.603241864560702,-0.16104228543253,4.39325580631967
"SPU_007723",0.974466872167092,5.48284453471605,3.98213982693573,0.0459851097419755,-0.0715960982112983,6.96758403769919
"SPU_007739",-0.681330209721564,5.02061140433747,1.37179381461105,0.241503920519396,0.186816538430772,1.05950724118978
