"geneid","N","median","sd","se","ci","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_005520",5,64.3665800137625,4.02556323834644,1.80028660973337,4.99839694554734,0.143705909002072,5.39515028614954,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005523",5,98.2117647058824,2.02646845385356,0.906264243415089,2.51619292264561,-0.188940906599534,5.41220520481607,"SP-ST6GALNAC4",49,3776.66666666667,0,432.333333333333,22654,1637,21017,49,0.179695801811232,0.26410099776013
"SPU_005534",26,93.6954306461374,6.38908286790379,1.25300223913088,2.58060641817625,0.142768976969763,4.91236300266177,"SP-SLC17A5_2",106,422.666666666667,115.666666666667,108.666666666667,17475,1590,15885,106,0.0266079110271745,0.0683438155136268
"SPU_005538",7,2.12010714131621,3.69920813502149,1.39816925330485,3.42119691581814,-0.188446327951474,4.87855462308989,"SP-LRR/IGR_2",90.3333333333333,102.666666666667,102.666666666667,168,6874,1933,4941,90.3333333333333,0.0207785198677731,0.0869115364718055
"SPU_005577",5,0,0,0,0,0.0491884663542221,6.62575206320035,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005602",7,92.4979218254014,10.8731641298219,4.10966975027096,10.05599961623,-0.118083898341273,6.00301575587591,"SP-TENSIN",117.333333333333,1146.66666666667,561,71,42784,2744,40040,117.333333333333,0.0286380286380286,0.0258746355685131
"SPU_005605",8,100,0,0,0,-0.462677687951375,2.8458309369654,"SP-C12ORF63L",97.6666666666667,351,0,482,52948,6580,46368,97.6666666666667,0.00756987577639752,0.0732522796352584
"SPU_005614",5,49.7992710393292,47.0111052421078,21.0240054037499,58.3719968948935,-0.0653014606345925,3.14601510291348,"SP-HYPP_1590",4,93,0,29.3333333333333,10940,1361,9579,4,0.00970873786407767,0.0215527798187607
"SPU_005617",10,0.915733378064734,2.12708381127962,0.672642961771536,1.52162409397728,-0.145043533331072,3.5044726336125,"SP-SLC16A1L",119.666666666667,729,82.6666666666667,396,13403,3708,9695,119.666666666667,0.0751933986591026,0.106796116504854
"SPU_005640",7,97.5862099431893,3.67703288767332,1.38978779762704,3.40068823259028,0.048959838305566,4.27734264349043,"SP-SDCCAG10L",23.6666666666667,1417,31.3333333333333,192,30696,1512,29184,23.6666666666667,0.0485540021929825,0.126984126984127
"SPU_005659",8,99.487561050061,1.00527098720099,0.355416965989956,0.840427577207379,0.149128664437967,5.06179857878253,"SP-EAF2L",13.6666666666667,54,0,50.6666666666667,5389,1399,3990,13.6666666666667,0.0135338345864662,0.0362163450083393
"SPU_005665",5,0,0,0,0,-0.0525338194986566,1.66470835378558,"SP-CYP2L69",44,35.6666666666667,8,130.333333333333,4875,527,4348,44,0.00820300521312481,0.247311827956989
"SPU_005675",7,41.9579001252767,51.3957148165314,19.4257542655628,47.5331083298356,0.198807609695846,7.31011168211551,"SP-NUDT9",88.3333333333333,285.333333333333,0,116.333333333333,19449,1778,17671,88.3333333333333,0.0161469828155358,0.0654293213348331
"SPU_005686",37,94.1554937309526,17.7710391614279,2.92154084150259,5.92515945427079,-0.181112844979188,3.74278193281959,"SP-PCBP3",82.3333333333333,2525,146.333333333333,128.666666666667,35216,718,34498,82.3333333333333,0.0731926488492086,0.179201485608171
"SPU_005710",7,93.7392596208808,6.82475401649188,2.57951455526096,6.31184473546898,-0.29564248477192,5.23947571502865,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005717",9,3.26841937546551,3.3885593441934,1.1295197813978,2.60467728669823,0.46744605864508,1.7751415635681,"SP-TRPM3_3",31.6666666666667,147.666666666667,0,116.666666666667,4861,715,4146,31.6666666666667,0.0356166586267889,0.163170163170163
"SPU_005727",27,87.1363070854639,24.5681410477345,4.72814094913274,9.71883291099519,0.0673869887185123,3.0964252548977,"SP-HYPP_1617",85.3333333333333,5470.33333333333,0,47.3333333333333,90082,1866,88216,85.3333333333333,0.0620106707777879,0.0253662022150768
"SPU_005729",5,100,0,0,0,0.152264769227243,8.49533395649542,"SP-CKS1B",77.3333333333333,670.333333333333,82,202,14742,3126,11616,77.3333333333333,0.0577077594123049,0.0646193218170186
"SPU_005730",12,99.1122066647767,1.38434184524147,0.399625068500314,0.879568845369795,-0.0211950913957108,6.24243632742965,"SP-COPS2",165,157.666666666667,76.3333333333333,17.6666666666667,31161,2803,28358,165,0.00555986552883372,0.00630277084076585
"SPU_005740",8,71.9524396825365,43.0974358102925,15.2372445566049,36.0303580059981,-0.251221217419272,4.07438507543255,"SP-SORL1",65.3333333333333,700.333333333333,0,234,36974,2911,34063,65.3333333333333,0.0205599428509918,0.0803847475094469
"SPU_005764",55,2.4216902350556,4.00673301877035,0.54026777003638,1.08317166222149,0.083433769933388,6.63810240744978,"SP-RNF41L",8.66666666666667,2222,1377,42,163093,1157,161936,8.66666666666667,0.0137214702104535,0.0363007778738116
"SPU_005767",12,0.496532788199455,1.26640110230919,0.365578508660124,0.804632872409365,-0.194376065502956,1.24527269511309,"SP-SMPD3",188.333333333333,2033.66666666667,2033.66666666667,0,60571,1466,59105,188.333333333333,0.0344076925246031,0
"SPU_005783",23,0.746067170243296,2.2817016293141,0.475767678289503,0.986681774583827,0.768279993091403,1.18832243177939,"SP-CHST3L",55.3333333333333,324.333333333333,103.333333333333,189.666666666667,6414,2953,3461,55.3333333333333,0.0937108735432919,0.0642284682244046
"SPU_005792",5,50.8423688279929,4.30151186579605,1.92369458758838,5.34103242160525,0.17673580432378,3.01077456207319,"SP-HYPP_88",112.666666666667,544.333333333333,1,400,15124,1958,13166,112.666666666667,0.0413438655121778,0.204290091930541
"SPU_005806",8,1.38831654456654,2.6590755814958,0.940125187681622,2.22304281832518,-0.147447146235275,4.77348922959381,"SP-SLCO3A1",105.666666666667,324,58,179.666666666667,16445,2161,14284,105.666666666667,0.0226827219266312,0.0831405213635662
"SPU_005833",5,12.3049238575555,7.59554102848814,3.39682921311763,9.43110984195331,0.530254810266809,2.13632781722335,"SP-SLCO3A1_1",94,400.333333333333,26.3333333333333,213.333333333333,12522,2070,10452,94,0.0383020793468555,0.103059581320451
"SPU_005836",7,52.5528559352675,42.9754216029112,16.2431825784937,39.7456359516277,0.372034823735921,3.24748616042289,"SP-LIPK",10.3333333333333,299.333333333333,0,163.333333333333,24583,1123,23460,10.3333333333333,0.0127593066211992,0.14544375185515
"SPU_005840",5,17.6905234641688,10.249819694272,4.58385871870166,12.7268321024575,-0.0551224332574643,2.10415337120669,"SP-TEP1L_5",51,49.6666666666667,0,56,13363,2275,11088,51,0.00447931697931698,0.0246153846153846
"SPU_005856",5,0,0,0,0,-0.0659210686696262,7.03664420148255,"SP-CKIP1",324,659,659,65.3333333333333,10567,934,9633,324,0.068410671649538,0.0699500356887937
"SPU_005869",5,61.8632748644894,25.6825172596676,11.4855708851857,31.8890570645761,0.16377143256933,6.43839722907693,"SP-HYPP_465",10.3333333333333,1218.33333333333,0,230.333333333333,36097,3789,32308,10.3333333333333,0.0377099583178573,0.0607900061581772
"SPU_005871",8,97.737286786093,2.08429561679425,0.736909782316305,1.74251474250109,0.294911427920045,5.14321613535108,"SP-IL1R1",80.3333333333333,361.666666666667,179.666666666667,254.333333333333,12870,1698,11172,80.3333333333333,0.0323725981620719,0.149784059678053
"SPU_005872",10,86.8446733875485,19.6925483220195,6.22733056305085,14.0872004383176,0.00705493720389934,4.18159547957291,"SP-HYPP_466",1,519.666666666667,0,22.6666666666667,116693,2117,114576,1,0.00453556300330494,0.0107069752794835
"SPU_005878",8,88.8682844932845,28.7999719726926,10.1823277399367,24.0773791115203,-0.166171054909072,6.00606132245704,"SP-CAMKK",69.3333333333333,439.666666666667,94.6666666666667,144.666666666667,49348,3579,45769,69.3333333333333,0.0096062108996628,0.0404209742013598
"SPU_005889",15,95.6274354435526,1.75191366534137,0.45234216332402,0.9701774502813,0.342942588501411,3.38249935559723,"SP-HYPP_1613",110.333333333333,1767.66666666667,0,373.333333333333,12652,1052,11600,110.333333333333,0.152385057471264,0.354879594423321
"SPU_005894",7,1.5798136704502,1.69463990651897,0.640513679207849,1.56728051247415,0.201577567376622,8.19353522096488,"SP-HYPP_11",28.3333333333333,377,377,655.333333333333,27261,7343,19918,28.3333333333333,0.0189276031730093,0.0892459939171093
"SPU_005917",7,1.1665120593692,2.01928026299739,0.763216200461742,1.86752276589567,-0.00320272433184333,0.0425821826434003,"SP-C10ORF112L",67,162,11,173.666666666667,9767,2449,7318,67,0.022137195955179,0.0709132979447393
"SPU_005929",11,1.4298143346022,2.55410677481989,0.77009216787112,1.71587227884398,-0.0715651258817105,5.95952871992391,"SP-HYPP_1618",50.3333333333333,207.666666666667,82.3333333333333,160,11789,4406,7383,50.3333333333333,0.0281276807079326,0.0363141171130277
"SPU_005938",22,1.14444028254512,2.96957492607106,0.633115501510009,1.31663576225192,-0.398410699692895,2.38298993434827,"SP-ADAMTSL",78.3333333333333,621,0,28.6666666666667,26988,3048,23940,78.3333333333333,0.0259398496240602,0.00940507436570429
"SPU_005941",22,98.9479445626448,1.72473465698659,0.36771466439289,0.764704506980846,0.168536464141304,1.37504616049814,"SP-CSMD3L",28,842.666666666667,0,219.333333333333,21035,2272,18763,28,0.0449110838707385,0.096537558685446
"SPU_005942",5,2.73883058470764,5.08053264285466,2.27208327026594,6.30831447433166,-0.0449074484069925,2.84186891920211,"SP-TAUT_2",52,651.333333333333,20,126.666666666667,27982,2210,25772,52,0.0252729059961716,0.057315233785822
"SPU_005953",9,0.336700336700337,1.01010101010101,0.336700336700337,0.776432368755611,-0.177767471694463,0.462844123818051,"SP-HYPP_1623",138.333333333333,348,348,0,11093,1479,9614,138.333333333333,0.0361972123985854,0
"SPU_005955",12,0.611583091587236,1.6277006591932,0.469876706872663,1.03419165889946,0.278487209237898,5.40107344348509,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005962",9,2.49753127057275,5.18687011384077,1.72895670461359,3.9869813104279,-0.649752653353725,1.32852038430091,"SP-MBD4",15.3333333333333,22.6666666666667,0,6.33333333333333,3932,679,3253,15.3333333333333,0.00696792704170509,0.00932744231713304
"SPU_005992",18,2.3745014066831,3.61368928202803,0.851754732141056,1.79704540236444,-0.879270853904351,1.0345366945923,"SP-ADNDATRNAS",74,119.333333333333,112.666666666667,97.3333333333333,11977,2484,9493,74,0.0125706661048492,0.0391841116478798
"SPU_006037",28,0.322387958257523,1.32977010091687,0.251302927708237,0.515631015952599,0.657430265763596,2.40828056248963,"SP-GNMT_3",74.6666666666667,1347,887,108.333333333333,23439,862,22577,74.6666666666667,0.0596624883731231,0.125676720804331
"SPU_006054",21,58.067031038781,31.2389402841875,6.81689564202355,14.2197951330871,-0.173659773650433,4.11311996603631,"SP-FRAP_1",5,198,0,53.3333333333333,181365,5040,176325,5,0.00112292641429179,0.0105820105820106
"SPU_006072",18,19.2731205603294,23.0925584229247,5.44296821859887,11.4836591372516,-0.0184457911687553,2.36147953560995,"SP-DNAPP58",106,346.666666666667,342.666666666667,23.3333333333333,25678,1089,24589,106,0.0140984451041794,0.0214263850627487
"SPU_006097",14,90.7840482439478,14.5924427261409,3.89999436552433,8.42542558766026,0.2562152565436,2.52224805705606,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006107",16,2.38469670640168,5.20413502081118,1.3010337552028,2.77308780628493,-0.893940354721765,1.55761175533963,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006108",10,2.38307412260397,4.17756187896999,1.32106106038378,2.98844774024097,-0.184080968803612,4.16643507044284,"SP-HYPP_1631",116,912.666666666667,0,322,6476,1453,5023,116,0.181697524719623,0.221610461114935
"SPU_006112",5,88.0064618810914,15.4424787272291,6.90608643503576,19.1743698786279,-0.0191667806943977,0.701854072760957,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006147",13,38.4653527712865,43.1144172990925,11.9577878679715,26.0537816211754,0.29377701977876,3.43085619308661,"SP-COG5_1",9,0,0,0,118643,1381,117262,9,0,0
"SPU_006169",12,17.6925505050505,38.6066820654078,11.1447891414907,24.5295155127716,0.0724801118481129,3.33414887334708,"SP-BRMS1L",13.3333333333333,843.333333333333,111.666666666667,79.6666666666667,124045,1678,122367,13.3333333333333,0.00689183630662951,0.0474771553436631
"SPU_006196.b",6,94.0288158358316,9.9808432891141,4.07466221016855,10.474252663813,0.206767787191811,9.13757415090759,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006199",6,0.982834994462902,2.40744423778524,0.982834994462902,2.52645778419405,0.168585243095921,11.7107880756332,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006221",14,0,0,0,0,0.173872175797255,2.96080847303461,"SP-COPINEE",40.3333333333333,1516.66666666667,26,92,35526,1113,34413,40.3333333333333,0.0440724919846182,0.082659478885894
"SPU_006225",7,16.141807893726,1.37487778284836,0.519654956646376,1.27154987192424,-0.0532090871046804,1.24645533859808,"SP-NOTCHH2",18.6666666666667,5.66666666666667,0,3.33333333333333,23068,3517,19551,18.6666666666667,0.000289840246875693,0.000947777461851957
"SPU_006241",82,8.37452925912005,19.0491287795663,2.10362436152379,4.18555262181463,-0.21365588320799,4.30045073347976,"SP-RHOGAP6",112.333333333333,2414.66666666667,2414.66666666667,0,112996,3910,109086,112.333333333333,0.0221354405392687,0
"SPU_006242",25,1.43555197686284,3.63622432540837,0.727244865081674,1.50095963099343,0.213019467149914,7.26527366226933,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006258",5,99.75,0.559016994374947,0.25,0.694111276299448,0.00554085424734039,5.36121484271672,"SP-UBE3A-2",83.3333333333333,453.666666666667,6.33333333333333,415,20220,4925,15295,83.3333333333333,0.0296611092949766,0.0842639593908629
"SPU_006281",6,96.7408509953618,4.13656797031468,1.68874680226854,4.34106185490042,0.228736048766695,5.20728426087143,"SP-HYPP_1650",17.3333333333333,595.333333333333,215,65.3333333333333,12406,3586,8820,17.3333333333333,0.0674981103552532,0.0182189998140918
"SPU_006282",33,1.20290387552153,3.47725078195018,0.605311665292004,1.23297951421864,-0.334710235820262,1.47111835537814,"SP-LIM2L",156.333333333333,2471.66666666667,2471.66666666667,0,67142,3981,63161,156.333333333333,0.0391327981929777,0
"SPU_006283",15,0.0682011935208867,0.264142086697863,0.0682011935208867,0.146277011963704,-0.0119615902573359,4.50678239338052,"SP-HYPP_14",48,617.333333333333,0,176,84019,6915,77104,48,0.008006502040534,0.0254519161243673
"SPU_006284",16,2.00416934448454,4.70475571116192,1.17618892779048,2.50698735563146,-0.152802852826293,5.70261782405875,"SP-HYPP_15",38.6666666666667,19.3333333333333,0,234,6106,3296,2810,38.6666666666667,0.00688018979833926,0.070995145631068
"SPU_006285",9,2.26667541360524,4.33732531341714,1.44577510447238,3.33396336948854,-0.150438633420299,5.09671568392689,"SP-HYPP_16",64,54.6666666666667,0,241.333333333333,6891,3644,3247,64,0.016836053793245,0.066227588730333
"SPU_006302",12,77.6221192406949,33.407817801759,9.64400630044178,21.2263147511026,-0.025025711762032,4.53819273550551,"SP-LRRC6",92.3333333333333,216.666666666667,1.33333333333333,47.3333333333333,18032,1919,16113,92.3333333333333,0.0134466993524897,0.0246656244571826
"SPU_006317",7,68.9518502202726,44.8902106823163,16.9669048238149,41.5165204906413,0.144531531656194,4.37541077446672,"SP-DDRGK1_1",31,242.333333333333,0,29,18576,1323,17253,31,0.0140458664193667,0.0219198790627362
"SPU_006358",5,6.92911736323921,2.84856237430252,1.27391582141773,3.53695734680927,0.178512584094691,2.1178487056254,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006370",9,88.9932907792331,15.0080953231939,5.00269844106462,11.5362432922744,-0.0502802588193871,9.7312169592977,"SP-NCAM",25.3333333333333,528.333333333333,0,269.666666666667,37254,5415,31839,25.3333333333333,0.0165939047499398,0.0497999384425977
"SPU_006382",6,2.87701555123158,4.48042849415678,1.82912727328509,4.70192134377362,0.256994714305818,2.02240385720917,"SP-SLC1A1_1",111.333333333333,297.333333333333,160,217.333333333333,13779,2693,11086,111.333333333333,0.0268206145889711,0.0807030573090729
"SPU_006392",30,70.4499399822573,43.3610948265509,7.91661658487417,16.191298904784,-0.0572490734946339,4.01628382373491,"SP-RAB33",65.6666666666667,583.333333333333,583.333333333333,0,112019,2473,109546,65.6666666666667,0.00532500806358364,0
"SPU_006396",64,1.37260907091383,3.25638741489882,0.407048426862353,0.813421374168328,-0.194340032341019,2.22413914733562,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006398",5,85.6876951138237,26.2330023205496,11.7317552885317,32.5725745462222,0.338710716275729,1.97674511600401,"SP-NOTCH2-10",12,0,0,0,17334,2456,14878,12,0,0
"SPU_006410",12,2.20872989615462,3.4973334858475,1.00959321474997,2.2220996833939,0.23736187743223,4.85132141307284,"SP-PAN2",56.6666666666667,524.666666666667,524.666666666667,0,13416,735,12681,56.6666666666667,0.041374234418947,0
"SPU_006415",60,3.59800457765967,6.91496125536169,0.892717659389511,1.78632391037619,0.286078676509241,5.41780571842667,"SP-HYPP_1663",47.6666666666667,198.666666666667,51.6666666666667,114,97164,1209,95955,47.6666666666667,0.00207041495145294,0.0942928039702233
"SPU_006438",20,93.3085215817839,10.1912503090986,2.27883284668601,4.76965196408959,0.015881717296583,6.26661909832929,"SP-ABCC5H",128.333333333333,270.666666666667,0,273.333333333333,16569,2269,14300,128.333333333333,0.0189277389277389,0.120464228000588
"SPU_006464",12,0.652314002652608,1.94621226403959,0.561823087271703,1.23656427768189,0.64163233572025,0.293732937148363,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006465",7,0.876547340247574,2.3191262746702,0.876547340247574,2.14483407494139,0.0204434409591023,1.00183773972105,"SP-HYPP_482",46,55,0,29.6666666666667,16252,1476,14776,46,0.0037222523010287,0.0200993676603433
"SPU_006495",19,1.27540096940887,2.43314879523114,0.558202616474225,1.17274017987092,-0.00779253542335693,8.71898360902515,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006536",10,98.6515151515152,4.26428351143918,1.34848484848485,3.05048465892485,-0.0768039412931172,4.88962299481626,"SP-RIMS2",47,1795.66666666667,794.333333333333,623.666666666667,40138,4653,35485,47,0.0506035414024705,0.134035389354538
"SPU_006544",5,93.889048856617,3.68549904893655,1.64820528088659,4.57615148447873,0.512162981233384,4.84718152057432,"SP-XYLB_1",210.333333333333,471.666666666667,42.6666666666667,207,17777,4463,13314,210.333333333333,0.0354263682339392,0.0463813578310553
"SPU_006580",7,97.9641131815045,5.38645021921363,2.03588681849552,4.9816355837665,0.0126016297144024,7.4422110477884,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006599",11,96.0471047233767,5.92580567968749,1.78669763818912,3.9810104244013,0.00445477843025956,5.57014820097264,"SP-ATPAF2",98.6666666666667,298,0,46.3333333333333,12517,3709,8808,98.6666666666667,0.0338328792007266,0.0124921362451694
"SPU_006608",18,0.747368100309277,2.22340721818919,0.524062107106898,1.10567439732629,-0.185853024580487,0.454082601092789,"SP-RH50_1",68,864.666666666667,781.666666666667,119.666666666667,19317,432,18885,68,0.045785897096461,0.277006172839506
"SPU_006613",9,5.3644392653424,10.5878840126448,3.52929467088161,8.13856810540702,0.307833961778093,0.645494144513002,"SP-HYPP_1669",54.6666666666667,313.333333333333,0,108.333333333333,16630,1536,15094,54.6666666666667,0.0207588004063425,0.0705295138888889
"SPU_006626",12,89.4544926873564,24.6083573521259,7.1038208707822,15.6354043165409,-0.173507114039315,3.45143649096478,"SP-ZFYVE19",94.6666666666667,836,34.6666666666667,289,11426,1301,10125,94.6666666666667,0.0825679012345679,0.222136817832437
"SPU_006627",29,0.556560635152918,2.16159800645859,0.40139867281217,0.822227908095581,0.00663841608629627,1.57809969533674,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006634",6,73.2633364987008,13.524014885449,5.52115595719239,14.192583215274,-0.356920320691535,2.88594160209095,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006637",12,1.59137442312648,3.91741363851555,1.13085990936203,2.48900587864841,0.203716459711835,6.10443253238703,"SP-Z193",2,166.666666666667,0,53.6666666666667,9994,3649,6345,2,0.026267402153927,0.0147072257239426
"SPU_006645",10,84.3683347821084,32.6721917795137,10.3318542173093,23.3722780226731,-0.314887526766454,5.10067989366999,"SP-GDI1_1",117.333333333333,287.333333333333,0,19,7269,589,6680,117.333333333333,0.0430139720558882,0.032258064516129
"SPU_006646",21,1.12644581277593,3.26308975871748,0.712064562798001,1.48534065008998,0.160455525510162,3.80032555018135,"SP-FAM151BL",79,150,108,161.666666666667,15549,1617,13932,79,0.0107665805340224,0.0999793856936714
"SPU_006657",13,96.0530746458864,3.97681863645119,1.10297103899581,2.40316745051547,-0.638890523894265,1.83043432161145,"SP-MPDZ",13.3333333333333,519.666666666667,0,49.3333333333333,23186,1291,21895,13.3333333333333,0.0237344903707087,0.0382132713658663
"SPU_006683",6,0.348458701991335,0.629978799184868,0.2571877677957,0.661122204243476,-1.33368075593998,0.679382216586569,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006686",7,66.708225414708,46.7658879958908,17.6758442111754,43.2512326793173,-0.283432918979182,0.785565863530533,"SP-C6ORF70L",23,950.333333333333,0,219.333333333333,31429,1784,29645,23,0.0320571203688087,0.122944693572496
"SPU_006687",10,0.626344855365111,1.34936138180572,0.426705535317815,0.965274983124837,0.567487410349141,0.474125478853575,"SP-HYPP_1674",32.6666666666667,333,118.666666666667,69.6666666666667,14368,1059,13309,32.6666666666667,0.0250206627094447,0.0657853320742839
"SPU_006786",42,0.862736430739448,2.0111616232475,0.310328975782288,0.626722080907441,0.104253431028026,2.12516005441891,"SP-PAX6",67.6666666666667,1243.33333333333,1109.33333333333,53,31248,555,30693,67.6666666666667,0.0405086936217813,0.0954954954954955
"SPU_006790",21,97.4895747988857,7.99807286335704,1.74532258619552,3.64067911849137,-0.19199642674287,6.58162190317587,"SP-PGM3",10.6666666666667,1475.66666666667,564.333333333333,5,174494,4712,169782,10.6666666666667,0.00869153777589301,0.00106112054329372
"SPU_006793",14,98.2426732473925,3.10676615199816,0.830318180114513,1.79379337121062,-0.29072851018473,4.80089533437005,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006794",26,81.0471821711762,37.1215589140301,7.28013666452398,14.9937221298999,0.190683070739618,6.01960896820476,"SP-XPAPD",73.3333333333333,3158.66666666667,0,292.666666666667,63720,3417,60303,73.3333333333333,0.0523799258190582,0.085650180470198
"SPU_006810",8,94.9026791289451,5.24525292527144,1.854476956249,4.38514118476637,0.031905750067732,7.20399080683957,"SP-SLC8A1",139.666666666667,2178,815.333333333333,29.3333333333333,76055,5417,70638,139.666666666667,0.0308332625499023,0.00541505138145345
"SPU_006812",22,0.644150561648092,1.6897021656343,0.360245712140859,0.749171970471912,-0.108898547349555,2.38882576530045,"SP-KIRREL2L",29.6666666666667,289.333333333333,0,418,15329,3320,12009,29.6666666666667,0.0240930413301135,0.125903614457831
"SPU_006824",8,95.3013885215656,3.80180126916174,1.34413972907394,3.1783854008976,0.167557280234549,1.94016479316511,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006845",9,97.53728953914,4.72081052453866,1.57360350817955,3.62873619703383,-0.0507509274426575,3.60974505740669,"SP-SLC9A2",67.6666666666667,1001.33333333333,0,230.333333333333,29842,1928,27914,67.6666666666667,0.0358720833034797,0.119467496542185
"SPU_006859",14,97.0423355133121,4.21614410163613,1.12681190868501,2.43432912925212,0.151355683745011,3.73679710778842,"SP-SNAP25",46,722.666666666667,65.6666666666667,59.6666666666667,95007,3039,91968,46,0.00785780561354674,0.0196336514204234
"SPU_006865",6,90.5875009493431,18.6270958537796,7.60448003861204,19.547938256715,-0.06425005077247,2.32278555207431,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006911",46,10.3263712763129,24.1523555681961,3.56107055072345,7.17236426425588,-0.14669397641732,5.56310070389113,"SP-77KDAMAP",256,355,0,4.66666666666667,125453,1309,124144,256,0.002859582420415,0.0035650623885918
"SPU_006930",20,1.05365353684502,2.65081635139027,0.592740555757661,1.24062024122413,-0.129382893478657,6.94968456579708,"SP-EGFIA_1",39,409,76.3333333333333,107,14444,916,13528,39,0.0302335895919574,0.116812227074236
"SPU_006937",11,95.8631942089267,9.2737261437458,2.79613363884676,6.23017399606021,0.0812570546217104,1.94127422211159,"SP-PIGA",24.6666666666667,308,0,41.6666666666667,23888,1368,22520,24.6666666666667,0.0136767317939609,0.030458089668616
"SPU_006942",10,1.89988553113553,4.86189193576595,1.53746522546255,3.47798797233325,0.321227722126769,6.32150728237687,"SP-HYPP_502",63,762,0,381.666666666667,15467,3414,12053,63,0.0632207749108106,0.111794571372779
"SPU_006956",19,95.6844131223063,11.1398477628282,2.55565634971556,5.36923475239937,-0.241335819155687,4.7281047875346,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006967",6,96.0514474017531,3.90407711044226,1.59383280617715,4.09707766060023,-0.0234973087341994,4.82337156962595,"SP-TMEM164",156.333333333333,199.666666666667,0,71,8179,2750,5429,156.333333333333,0.0367777982439983,0.0258181818181818
"SPU_006988",6,90.0694204137191,19.917620487905,8.13133451429521,20.9022608019299,-0.00243791528224624,6.31008805632788,"SP-SYK/ZAP70",149.333333333333,469.666666666667,21,37.3333333333333,31812,2810,29002,149.333333333333,0.0161942854515781,0.0132858837485172
"SPU_006991",54,1.04626170768593,2.06209958850653,0.280616210591343,0.562844840614861,-0.276965550193765,2.98086253928049,"SP-LIM1",201.666666666667,4473.33333333333,1089.66666666667,104.666666666667,93155,1438,91717,201.666666666667,0.0487732190688022,0.0727862772369031
"SPU_007003",6,1.99554297075849,3.15248725069327,1.28699753080465,3.30833247519522,0.140008890848226,5.52755659902174,"SP-HYPP_504",89.6666666666667,348,26.6666666666667,220.333333333333,17758,3712,14046,89.6666666666667,0.0247757368645878,0.0593570402298851
"SPU_007013",16,86.2849791223909,27.5118409896012,6.8779602474003,14.6600252436996,0.183904826234256,10.1061629997899,"SP-CYCD",187.333333333333,1915,0,62,29469,3679,25790,187.333333333333,0.0742535866614967,0.0168524055449851
"SPU_007019",24,1.31197036908326,3.31248339126565,0.67615784083707,1.39873906329212,-0.020548353377219,1.41054024911547,"SP-B4GALT6_8",38.6666666666667,885.666666666667,0.666666666666667,87.6666666666667,35351,1574,33777,38.6666666666667,0.0262209985098341,0.0556967386700551
"SPU_007036",10,0,0,0,0,-0.036237155771251,5.4772171401977,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007069",19,1.91130236915334,3.24707129557943,0.744929244205391,1.56503826757121,-0.214491152878451,1.50284083840304,"SP-SLIT1BL",104.333333333333,492.333333333333,0,52,20836,1481,19355,104.333333333333,0.0254370102471368,0.0351114112086428
"SPU_007074",14,71.6432964941056,3.33002269902939,0.889986002139159,1.92269786371207,0.632523513680052,2.44156624082147,"SP-POLPPL_57",79.6666666666667,203.666666666667,0,0,11400,3893,7507,79.6666666666667,0.0271302340038187,0
"SPU_007081",9,97.5857992114193,3.66924942666226,1.22308314222075,2.82043478365956,0.194530312552923,7.5405076077268,"SP-SERRP15",125,349.333333333333,223.333333333333,549.666666666667,10924,3503,7421,125,0.0470736199074698,0.156913122085831
"SPU_007101",7,0.927305228660807,2.45341902448638,0.927305228660807,2.26903415363882,0.196609154062217,1.97963807648478,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007127",6,69.7970849494323,18.5363322589436,7.56742595618387,19.452687705489,0.124604974761915,1.7770060719524,"SP-ABHD3",52,235.666666666667,0,57.3333333333333,10050,1259,8791,52,0.0268077200166837,0.0455387873974053
"SPU_007148",6,88.9609592263825,21.8057791696882,8.90217206825771,22.8837618163722,0.212952943540941,4.85149794545798,NA,0,0,0,0,0,0,0,0,0,0
