"geneid","int_meth_logFC","int_meth_logCPM","LR","PValue","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_002645",0.0573605562172314,7.75252952973618,0.0501928475178186,0.822728043921807,0.0412424307133989,4.76633692269264,"SP-SRPK1L",190,750.666666666667,299.333333333333,50.3333333333333,43214,2723,40491,0.19,0.0185390992236958,0.0184845146284735
"SPU_002646",0.360064114624687,2.49601013356556,0.137292569279754,0.7109875390727,-0.0661929578707178,2.67275436975086,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002647",0.886834986133841,6.72714774337369,7.54118983682612,0.00603042067367595,0.0644225508652636,5.46236790368249,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002649",-0.195471710620429,7.53748799942182,0.575317593429177,0.448153549951372,0.0495772905848981,3.79699042507553,"SP-PFKFB1",83.3333333333333,396,110.666666666667,130.333333333333,80005,1600,78405,0.0833333333333333,0.00505069829730247,0.0814583333333333
"SPU_002657",0.744881309921954,4.01440779849804,1.13901177408237,0.285861241487728,0.263814652298246,2.84011563443054,"SP-FN3F_8",55.3333333333333,284.666666666667,0,5,20925,1518,19407,0.0553333333333333,0.0146682468525103,0.00329380764163373
"SPU_002673",0.0759969185176814,8.55999665929062,0.122390587634101,0.72645602973161,0.0206372046556656,6.04964251229466,"SP-GRAF",36.6666666666667,563.666666666667,563.666666666667,0,61829,3365,58464,0.0366666666666667,0.00964126071884693,0
"SPU_002677",0.384038869433047,6.45604919320383,1.22492643016527,0.268396000409081,0.0629134911246308,5.49318238503757,"SP-PTF1A",161,14.6666666666667,14.6666666666667,35.6666666666667,5282,2265,3017,0.161,0.00486134128825544,0.0157468727005151
"SPU_002684",0.0923483262680197,3.65918312110764,0.018005949364711,0.893255299443384,-0.128231936674698,3.17922010614324,"SP-SV2B",27,100,0,61.3333333333333,8038,1357,6681,0.027,0.0149678191887442,0.0451977401129944
"SPU_002700",0.232158826962123,5.99866913517296,0.248818270427968,0.617908401370274,0.102728295687231,5.56836093657955,"SP-HYPP_366",16.3333333333333,146.333333333333,0,115.666666666667,14589,3757,10832,0.0163333333333333,0.0135093549975382,0.0307869754236536
"SPU_002707",0.0947144027854064,6.44646576244591,0.0848092063729773,0.770882912467542,-0.0687206927498403,3.16145577381366,"SP-Z388",53.6666666666667,193.333333333333,193.333333333333,39,12764,2200,10564,0.0536666666666667,0.0183011485548403,0.0177272727272727
"SPU_002708",-0.0673410592672092,5.50423938721959,0.0247430396742719,0.875009047327369,-0.00168274266845835,5.189180614706,"SP-Z382",33,328.333333333333,29,309.666666666667,21046,3265,17781,0.033,0.0184654031456798,0.0948443083205717
"SPU_002714",1.10886127877934,1.61213250189001,0.403295484020367,0.525392220614822,-0.080425186163689,6.37594502414197,"SP-PICALML",14,1632,0,400,47170,2708,44462,0.014,0.0367055013269758,0.147710487444609
"SPU_002736",-0.0822091595364205,5.43349712994814,0.0321527846774656,0.857692743896411,-0.128435944718368,4.40989239988001,"SP-SLC12A4",71.3333333333333,792.333333333333,0,243.666666666667,30448,2170,28278,0.0713333333333333,0.0280194261734682,0.112288786482335
"SPU_002757",-0.640710611372844,1.84394449255867,0.34585439026085,0.556469292977273,-0.11581210266168,5.08141428541778,"SP-LRR/IGR_6",238.333333333333,2046.66666666667,342.666666666667,27.3333333333333,56488,3479,53009,0.238333333333333,0.0386097958208355,0.00785666379227747
"SPU_002759",0.811429170712161,6.03357913114094,4.14541032443713,0.0417475361320788,-0.0940719326418732,2.68500407942524,"SP-MAN1A2_1",127.333333333333,214.333333333333,41.3333333333333,130.333333333333,8596,574,8022,0.127333333333333,0.0267181916396576,0.227061556329849
"SPU_002763",0.958462451493081,2.92354863710181,0.930596683507179,0.334707925232351,-1.20482902326093,0.735852194461223,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002774",-0.568762473050032,4.18152754144096,0.811114376872403,0.36779098982969,-0.0270501399604472,3.42230730235039,"SP-MINA",65,311.666666666667,0,220,7578,1593,5985,0.065,0.0520746310219994,0.138104205900816
"SPU_002775",-0.0847082145950092,3.6907326112443,0.0151281254316127,0.90210991323601,0.266243292612328,7.28403982797083,"SP-CCDC83",86.6666666666667,220,0,68.3333333333333,19171,3886,15285,0.0866666666666667,0.0143931959437357,0.0175844913364213
"SPU_002781",-0.298661344435248,5.84605254246843,0.552819072527132,0.457168105024982,0.106842044023626,6.00792799676727,"SP-SPG21",55.3333333333333,483.666666666667,206.333333333333,240.666666666667,16606,3221,13385,0.0553333333333333,0.0361349769642635,0.074717996481424
"SPU_002782",1.7924720015781,2.80470345942792,2.53528543063477,0.111326753454147,0.348790613685444,0.256295367443758,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002783",0.337407068823414,7.86792424865165,1.72926638737753,0.188504613779117,-0.150417227603139,6.8566080634959,"SP-NOTCHL_1",54.6666666666667,2089.66666666667,809.666666666667,361.333333333333,49763,4938,44825,0.0546666666666667,0.0466183305447109,0.0731740245713514
"SPU_002784",1.40339259186169,5.29473924071942,5.89507160275356,0.0151833122408936,-0.763700094703334,2.35763081536214,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002788",-0.294609432325918,3.25332188628754,0.0949090231960525,0.758026724014741,-0.277561256106554,10.2154300320714,"SP-BTUB1",83.6666666666667,0,0,9.66666666666667,3715,1892,1823,0.0836666666666667,0,0.0051092318534179
"SPU_002813",-0.637155097059682,5.40399242131764,1.4574300305849,0.227339472796742,-0.247184237979155,0.679611013634091,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002819",-1.41695855355722,1.68824748097189,1.53855417595107,0.214833141520775,-0.00951297267447896,4.3855678149783,"SP-WIF",40.3333333333333,12,0,11.3333333333333,3553,558,2995,0.0403333333333333,0.00400667779632721,0.020310633213859
"SPU_002821",-1.64297692110112,2.18220398986784,1.65043221691036,0.19890011427281,0.194720172095813,0.770575550860858,"SP-SERRP6",88.6666666666667,425,0,730,16285,3470,12815,0.0886666666666667,0.0331642606320718,0.210374639769452
"SPU_002842",0.212707696058465,2.75388245399334,0.0381605974513981,0.845121010446065,-0.0222972926341658,7.28549744046593,"SP-PAPD5",156.333333333333,654,0,348,23899,5422,18477,0.156333333333333,0.0353953563890242,0.0641829583179638
"SPU_002850",0.0280967246536319,4.84112723379007,0.00429812193391932,0.947728085337195,-0.180120386490944,4.10463809768864,"SP-C10ORF79L",8.33333333333333,110.666666666667,6.33333333333333,100.333333333333,8963,1433,7530,0.00833333333333333,0.014696768481629,0.0700162828564782
"SPU_002857",0.481221567982695,7.78408190268808,3.34081109775021,0.0675812876132828,-0.23215393367749,1.20231870049748,"SP-GAD",113.333333333333,2211.66666666667,1109.66666666667,237.333333333333,44868,1855,43013,0.113333333333333,0.0514185633800634,0.127942497753819
"SPU_002869",0.174094230256593,4.36762470119205,0.0562729061732981,0.812486811700623,0.100088224202987,1.14356873268202,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002874",0.132471479892853,5.70441999664196,0.0876683953616055,0.767162501888778,-0.5205747937947,4.40732211864941,"SP-ETS1/2",44,1747.66666666667,510.666666666667,183.333333333333,34224,1475,32749,0.044,0.0533654971653078,0.124293785310734
"SPU_002882",0.326680244256457,6.6783538898787,1.09827490848687,0.294645001688791,-0.110884670817786,4.92279130741817,"SP-USP46L",37.3333333333333,127.333333333333,48,71.6666666666667,179193,1824,177369,0.0373333333333333,0.00071790072297489,0.0392909356725146
"SPU_002895",-0.0817388922347558,4.46993859603037,0.00657893318676628,0.935353977479256,-0.0352540476472767,12.0950816718769,"SP-PKS1",62,811.333333333333,44.6666666666667,1022.33333333333,13497,9123,4374,0.062,0.185490016765737,0.112061091015382
"SPU_002901",-0.0252105360491687,3.36966842052055,0.00045358430333664,0.983008323171399,-0.235449173940407,2.74939086938998,"SP-ALDH9A1",4,81.6666666666667,0,143.666666666667,7660,1131,6529,0.004,0.0125082963189871,0.127026230474506
"SPU_002903",0.240565153999955,3.3896312955465,0.0746780242619778,0.78464352084249,0.616890288909347,0.827380629598293,"SP-SC4MOL",49,48.3333333333333,0,36,4928,598,4330,0.049,0.0111624326404927,0.0602006688963211
"SPU_002907",0.101317933268903,4.33356931305478,0.0256587120349261,0.87273662902849,-0.035796034924066,4.84697335291596,"SP-GPT2_1",166,62.3333333333333,0,0.666666666666667,4938,369,4569,0.166,0.0136426643320931,0.001806684733514
"SPU_002908",5.10579487908016,3.00908758976691,17.4814612600385,2.90122980925315e-05,-0.27505342534304,5.9521429682347,"SP-VARSIB",28.6666666666667,382,6.66666666666667,234.666666666667,16548,2034,14514,0.0286666666666667,0.0263194157365302,0.115372009177319
"SPU_002924",0.577151277306687,1.79345606135807,0.368637124725598,0.543748090691265,0.0699122881652164,1.12989955112362,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002930",1.08600226570102,6.82820174680711,13.7311549420533,0.000210926432110238,-0.293246518739414,0.129052510607178,"SP-PRES",61.6666666666667,517,0,150.666666666667,22021,2180,19841,0.0616666666666667,0.0260571543772995,0.0691131498470948
"SPU_002934",-1.1394611214114,4.22939112316616,1.83848384432618,0.175128753961625,-0.149634884921761,5.11328784545886,"SP-HYPP_1421",39.6666666666667,14.3333333333333,0,101,4186,1046,3140,0.0396666666666667,0.00456475583864119,0.0965583173996176
"SPU_002939",0.150438100705833,7.03976340751749,0.303236890336771,0.581860261237596,-0.0506116317749442,6.59268082109152,"SP-ACIN1L",118.333333333333,277.666666666667,63.6666666666667,89.6666666666667,26206,3427,22779,0.118333333333333,0.0121895898268873,0.0261647699640113
"SPU_002941",0.336275887765618,5.77913099034892,0.716095827051529,0.397427542349819,-0.296574156321831,2.39900074814514,"SP-MTSS1L",19,1295.66666666667,13,12.3333333333333,88472,2936,85536,0.019,0.0151476181568774,0.00420072661217075
"SPU_002961",0.811523781099329,5.28729966607315,3.01899642824063,0.082294377590222,-0.0450767666194751,5.5204366590832,"SP-DNM2",141.333333333333,178.333333333333,132.666666666667,48.6666666666667,71435,1911,69524,0.141333333333333,0.00256506146558503,0.0254665968951683
"SPU_002982",1.35775172109632,3.24948930517814,3.06628912895267,0.0799317391732846,0.12398490114981,2.87544433988284,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002985",2.89846359630626,4.04740416572902,16.5744640022441,4.67766370611006e-05,0.136440747074644,4.47372986605778,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002993",-0.0780616668129554,4.63296393587016,0.0134873532428941,0.90754549924653,-0.692957174206486,1.89921658667236,"SP-DDX1",32.6666666666667,234.333333333333,0,74,13967,1057,12910,0.0326666666666667,0.0181513038987865,0.0700094607379376
"SPU_003010",0.454177245269225,5.81074562837731,0.923179082010915,0.336641631343802,-0.567859992439225,0.821600683632666,"SP-SOAT",52.6666666666667,406.666666666667,57,207.666666666667,13159,1177,11982,0.0526666666666667,0.033939798586769,0.176437269895214
"SPU_003033",0.207314741242814,7.68211498426319,0.609604935873426,0.434936597543356,-0.31096676955897,3.48229510910187,"SP-SLC25A17",30.6666666666667,22.3333333333333,0,26,4077,808,3269,0.0306666666666667,0.00683185479759356,0.0321782178217822
"SPU_003036",0.354422953801306,6.9827083812224,1.58011258530915,0.208744477237197,1.07424716967317,3.92892731490069,"SP-HYPP_1426",21,0,0,190,5576,3039,2537,0.021,0,0.0625205659756499
"SPU_003044",-1.10403580869697,3.32361681918477,1.94465680131463,0.163163796724169,-0.0571263115275731,5.2088908461861,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003053",-0.834568756958235,5.04354790940589,2.054297168472,0.151777276138113,0.471985402466087,0.33985966171172,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003070",-0.0430708720010952,4.12644768230347,0.00481354993891103,0.944687345919378,0.0975590723827871,7.86918509303577,"SP-AP3D1",85.3333333333333,611.666666666667,99,166.666666666667,70902,7195,63707,0.0853333333333333,0.00960124737731594,0.0231642344220524
"SPU_003074",0.0104700091141438,3.52913853791034,0.000261779171419008,0.987091117196159,0.105375387111249,3.57908418911939,"SP-LRRC69",22.3333333333333,166.666666666667,0,51.6666666666667,8742,2150,6592,0.0223333333333333,0.0252831715210356,0.024031007751938
"SPU_003075",0.205408773566328,2.66834239039649,0.0619511204176538,0.803438274502488,-0.170684598908844,4.69502512058164,"SP-NUP93",60,28,0,13.6666666666667,38516,3037,35479,0.06,0.00078919924462358,0.00450005487871803
"SPU_003077",1.17192271335171,5.4743148228259,5.56014362941184,0.0183739067532078,0.174472552381168,4.13154487960508,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003098",1.16931784812588,3.51753412523006,1.55343446494424,0.212629136201928,-0.738264226392266,1.04592915357166,"SP-HYPP_1432",134,1085.66666666667,1085.66666666667,0,34051,1399,32652,0.134,0.0332496222793907,0
"SPU_003100",-0.244791500405717,4.24444864822666,0.121372609711973,0.727550525607401,-0.122124087038512,1.90367503826494,"SP-ATG2BL",116.333333333333,354.666666666667,303.333333333333,59,21201,2460,18741,0.116333333333333,0.0189246393824591,0.0239837398373984
"SPU_003108",0.230576226925865,6.93278273649858,0.474870107098788,0.490755182082709,-0.293778425873068,7.77922110864654,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003109",0.069352446509571,5.86230969426592,0.0324412357167523,0.857062673734719,0.117481920762225,6.33754204770313,"SP-PPIH",37,228,0,53.3333333333333,14182,2432,11750,0.037,0.0194042553191489,0.0219298245614035
"SPU_003110",-0.425715217597463,5.40445326860939,0.91754979832493,0.338119138692456,-0.113768584680196,6.74694621259503,"SP-EIF5A",51.6666666666667,284.666666666667,152.666666666667,57.6666666666667,12819,467,12352,0.0516666666666667,0.0230462003454231,0.123483226266952
"SPU_003114",-1.52741673445593,2.94129731905537,1.95083084084457,0.16249734784331,0.114544941380307,9.42209286432098,"SP-NOVA1",130.666666666667,5006.33333333333,1069.33333333333,346,62319,4404,57915,0.130666666666667,0.0864427753316642,0.0785649409627611
"SPU_003120",-0.0973615656438433,5.30675957614883,0.0450766301647074,0.831863184410023,-0.0103707195872968,4.79348728769856,"SP-PPP2R2AL",90.6666666666667,2094,182.333333333333,73,76297,1852,74445,0.0906666666666667,0.0281281482974008,0.0394168466522678
"SPU_003139",-0.526741850525329,4.80782383515426,0.822915492547562,0.364329121062981,0.190956369584747,2.46398748880432,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003142",0.224140965075682,1.00476000219258,0.0536422794750142,0.81684247019471,-1.01197959221279,0.406479532909604,"SP-PTEN_1",32.3333333333333,16,0,8.66666666666667,18139,727,17412,0.0323333333333333,0.000918906501263496,0.0119211370930766
"SPU_003170",-0.394690855054565,6.10465134850173,0.840460035589246,0.359265233564649,0.0754131092800378,6.49625411813331,"SP-ADAM/TSL6",53,526,0,0,56334,5861,50473,0.053,0.010421413428962,0
"SPU_003172",0.689778794060458,2.64040579642842,0.387799689544952,0.533458251633555,-0.390086266848699,0.89756666526901,"SP-MOSPD2",52.3333333333333,140,15.3333333333333,72,9764,724,9040,0.0523333333333333,0.0154867256637168,0.0994475138121547
"SPU_003180",0.377757149901875,6.64373949082232,1.53728092065069,0.215022988856227,-0.671655862100145,1.09192627137483,"SP-AARSL",0.666666666666667,117.333333333333,0,2.66666666666667,15823,1152,14671,0.000666666666666667,0.0079976370617772,0.00231481481481481
"SPU_003181",-0.729366300541134,3.65504889863631,0.816729099988482,0.366138239070595,0.0687555249843637,4.37780640506559,"SP-PLEKHA1",52.3333333333333,1124,360,54,49142,1215,47927,0.0523333333333333,0.0234523337575897,0.0444444444444444
"SPU_003206",-0.0440212767520577,8.19657709115618,0.0333020271310591,0.855199433329779,0.0724600743653427,4.81254473927733,"SP-LRR/GPCR_1",15.6666666666667,235.333333333333,113.666666666667,41.3333333333333,294634,3305,291329,0.0156666666666667,0.000807792335583939,0.0125063035804337
"SPU_003211",-0.648966734921871,2.63357856572214,0.341143584937349,0.559169865672963,-0.393575565995437,0.617797320869184,"SP-SMCHD1",41,984,0,284,35636,3718,31918,0.041,0.0308289993107338,0.0763851533082302
"SPU_003212",-1.08211154076061,4.55666033572095,2.01407301428281,0.155846427980983,-0.0703394135881199,0.286460650022573,"SP-SMCHD1-7",91,1103.33333333333,0,353,22925,1727,21198,0.091,0.0520489354341605,0.204400694846555
"SPU_003213",-0.272155575594603,3.96049706634098,0.0372073562297395,0.847043484342558,-0.18096045190059,5.43610727039004,"SP-ERF3",94.3333333333333,160.666666666667,0,138.666666666667,15241,1815,13426,0.0943333333333333,0.0119668305278316,0.0764003673094582
"SPU_003233",-0.37074208013724,6.67631866762204,1.2648295531631,0.260738897939692,-0.0122548475878437,6.82349557626304,"SP-SMARCD1L",43,482,110.666666666667,88,195531,4192,191339,0.043,0.00251908915589608,0.0209923664122137
"SPU_003237",-1.79522868089698,3.24549984828596,4.89879640735527,0.026875420749104,-0.397794589122645,2.40214696957996,"SP-ANKZF1-2",21.3333333333333,0.666666666666667,0,1.33333333333333,7157,1445,5712,0.0213333333333333,0.00011671335200747,0.000922722029988466
"SPU_003241",-1.21754718763958,2.72769416696055,1.62053469397911,0.20301724825484,-0.0968509523981689,5.6523587882964,"SP-ABCB7",28,772.666666666667,11,357,9485,1876,7609,0.028,0.101546414333903,0.190298507462687
"SPU_003244",-0.269193833705621,6.50416144658032,0.582159415096005,0.445467141790914,0.377191369912277,1.99734410021156,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003253",0.539060217388932,3.65507007864814,0.458010983430867,0.498555012662646,-0.214331631176075,4.64253853142432,"SP-CNOT1",28.6666666666667,0,0,0,6698,1476,5222,0.0286666666666667,0,0
"SPU_003255",-0.149713651674373,4.82534945463465,0.0760469024613872,0.78272777765319,-0.0868411563154799,5.46460415700398,"SP-GALNAC4S-6STL_3",93.6666666666667,303.666666666667,0,68.3333333333333,8900,1243,7657,0.0936666666666667,0.0396587001001262,0.0549745240010727
"SPU_003284",-0.198965995206457,3.53173646856171,0.0632210287092603,0.80147555154254,-0.269264842020542,3.01617752068215,"SP-KRINGLE/CLECT/EGF",59.3333333333333,1166.33333333333,183.666666666667,344.333333333333,25126,2290,22836,0.0593333333333333,0.0510743270858878,0.150363901018923
"SPU_003319",1.59313269302201,2.99705055865227,2.50792647627482,0.113274887535948,0.0659404029598003,2.79490206966351,"SP-POLPPL_27",66.3333333333333,0,0,0,7846,6106,1740,0.0663333333333333,0,0
"SPU_003324",-0.64991791200859,4.6453282930676,1.02159856837407,0.312140124137232,0.0386944349511461,6.43446452169303,"SP-PSD4",9.33333333333333,121,8.33333333333333,68.6666666666667,11766,1224,10542,0.00933333333333333,0.0114778979320812,0.0561002178649238
"SPU_003325",2.04810200208719,3.32634284388681,5.29528861651806,0.0213831871812407,0.0990881360350901,5.9540260724994,"SP-NMNAT3",157,1056,173.666666666667,197.333333333333,39379,1094,38285,0.157,0.0275826041530626,0.180377818403413
"SPU_003329",-0.24907384376107,6.36314302540589,0.46769777853849,0.494048208966463,0.16953393682643,8.15812974808934,"SP-SLC44A2",19.3333333333333,323.333333333333,0,151,15142,4824,10318,0.0193333333333333,0.0313368223815985,0.031301824212272
"SPU_003335",0.311795964580978,4.85865468106758,0.351527494602781,0.553249723501898,-0.154002625273348,6.1734600608038,"SP-PSME4-2",16.3333333333333,408.666666666667,0,431.666666666667,16778,3166,13612,0.0163333333333333,0.0300225291409541,0.136344493577595
"SPU_003339",-0.423556200382095,5.14753269753407,0.641072461288514,0.423322710050667,0.0237756804467438,5.15224104382257,"SP-C17ORF85L",7,778.666666666667,277.666666666667,16.3333333333333,35617,1256,34361,0.007,0.0226613505621684,0.0130042462845011
"SPU_003344",0.106152007617647,10.5230768280528,0.302480271811373,0.582331675039861,0.168485885014455,1.22478768726102,"SP-WDR59",35,74,2.66666666666667,23.3333333333333,12119,2401,9718,0.035,0.00761473554229265,0.00971817298347911
"SPU_003350",-0.073885385400185,8.0802305325075,0.0957090646743834,0.757040988424879,-0.526839730930144,2.78800294521511,"SP-LRP12L",113,162,162,0,17219,2675,14544,0.113,0.0111386138613861,0
"SPU_003353",0.0170058656676379,7.8339622178729,0.00517696279130675,0.942640812415165,-0.215134437280574,2.72170892119861,"SP-RSPRY1-2",144.666666666667,220.333333333333,220.333333333333,21.6666666666667,15978,898,15080,0.144666666666667,0.0146109637488948,0.0241276911655531
"SPU_003362",-0.0105796136424885,5.53073494648139,0.00261312398162872,0.959230915605481,-0.107864886053123,2.84494375407347,"SP-HYALINL",163.333333333333,264.333333333333,0,176.333333333333,9966,2252,7714,0.163333333333333,0.0342667012358482,0.0783007696862049
"SPU_003364",1.36233775511939,5.47920256006782,6.43337395435991,0.0111995635523337,-0.0616588579990962,4.7072275937975,"SP-HYPP_380",28,0,0,162.333333333333,5685,3756,1929,0.028,0,0.0432197373091942
"SPU_003378",0.240874712615386,5.17197717403705,0.24624162400319,0.619733987455512,-0.0277495552549061,4.80380897742874,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003391",0.07135157870765,9.67955180387015,0.127612225701103,0.720920726031528,-0.0886465437695525,3.1875968116897,"SP-UBE3CL",43.3333333333333,7.33333333333333,0,0,629889,937,628952,0.0433333333333333,1.1659607304426e-05,0
"SPU_003443",0.26044170431064,5.85958668017737,0.312812647362914,0.575959339420515,0.356189866687783,3.16449051079071,"SP-FPGS_7",8.33333333333333,0,0,0,2126,644,1482,0.00833333333333333,0,0
"SPU_003445",-0.302736716341308,5.34115200922507,0.417020178518632,0.518427674600275,-0.000518052063350066,4.06814616586934,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003449",-0.512078172086519,1.42692713420441,0.178863823001073,0.672351476645311,-0.197726856740754,4.94692543928102,"SP-HYPP_3089",52.3333333333333,329.333333333333,68.6666666666667,89.6666666666667,39712,6155,33557,0.0523333333333333,0.00981414707313923,0.0145681018142432
"SPU_003456",0.161888860282622,3.47842911276993,0.040745262273596,0.840030428799902,0.483304726924974,0.166104980631987,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003461",1.58804169246732,1.59460643555322,2.14840054977188,0.142718500072921,-0.0173091363954043,5.22519292533508,"SP-UNK",110.333333333333,504.666666666667,0,222,24694,3478,21216,0.110333333333333,0.0237870789341378,0.0638297872340425
"SPU_003488",0.162311780457393,5.06627599187375,0.109788643617148,0.740384890414882,0.194710007163676,7.48844044734032,"SP-WDHD1_2",197,5975.33333333333,5975.33333333333,0,175294,5877,169417,0.197,0.035269974874619,0
"SPU_003493",-0.767928044456061,2.94856112736052,0.801619427634916,0.370609627938251,0.539690039416767,1.46912315530922,"SP-HYPP_1457",59.3333333333333,93,0,81,13701,947,12754,0.0593333333333333,0.00729183001411322,0.0855332629355861
"SPU_003495",0.862256528080568,3.23616408828641,0.919207146036603,0.337683235967724,0.0716889597445332,4.55903701205091,"SP-SARMR10",3.33333333333333,59.6666666666667,0,90.6666666666667,9294,1721,7573,0.00333333333333333,0.00787886790791848,0.052682548905675
"SPU_003499",-0.242005804142602,4.2370449942472,0.144398499955808,0.703946880280295,-0.495870125842797,4.98922967064262,"SP-HYPP_386",83.3333333333333,374.333333333333,0,279,9372,2882,6490,0.0833333333333333,0.057678479712378,0.0968077723802915
"SPU_003506",-0.870451082129434,5.73157325921511,4.42918176618608,0.0353294408766792,-0.0889603642728003,3.11695121558491,"SP-HYDIN-3",10,47.3333333333333,0,38.3333333333333,12052,2293,9759,0.01,0.00485022372510845,0.0167175461549644
"SPU_003509",0.881376015687704,5.53376017009989,3.62093473002571,0.0570568075959548,-0.0110960301724959,8.3001877452319,"SP-NCOR2",80,1998.33333333333,1167.66666666667,36.6666666666667,83542,10435,73107,0.08,0.0273343637864135,0.00351381568439546
"SPU_003516",0.968008374515888,5.44124316302385,3.833219168931,0.0502463410533199,-0.0558832062236704,3.08787239216969,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003518",-0.0864920029520004,3.05794207622423,0.0123094344204225,0.911657668817686,-0.0507151711323586,3.54197067415437,"SP-ZNHIT1",59.3333333333333,11.3333333333333,11.3333333333333,37.6666666666667,2933,461,2472,0.0593333333333333,0.00458468176914779,0.081706435285611
"SPU_003519",0.243760686760879,3.37745779319547,0.100263830861725,0.751513256151348,0.160449206217749,5.96370651803924,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003537",-0.632402255467901,3.87640334201725,0.658990985755711,0.416916389379637,-0.0427846805819144,3.89038179937632,"SP-USP52_1",28.6666666666667,102.666666666667,0,38,23579,3049,20530,0.0286666666666667,0.00500081182010067,0.0124631026566087
"SPU_003540",-0.220340257054773,5.31270570580143,0.169973930254624,0.680134977722567,-0.32173638123905,3.1448121417195,"SP-PROM1",86.3333333333333,2429.66666666667,0,250.666666666667,38311,2016,36295,0.0863333333333333,0.0669421867107499,0.124338624338624
"SPU_003551",-0.588420003380643,1.95473398945313,0.407490232210117,0.523246120888241,0.0649368957522544,5.06140621629196,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003554",-0.696645124370643,5.76459111901158,3.00127265845641,0.083199138101173,-0.286956897083179,1.63815000668079,"SP-HYPP_3090",6.33333333333333,727,0,108.333333333333,44357,4896,39461,0.00633333333333333,0.0184232533387395,0.0221269063180828
"SPU_003555",2.8347315682062,1.78795677691404,4.40590736737025,0.0358146672414235,-0.210256671673201,5.33770429009662,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003559",0.175127618672426,8.24005090935731,0.610277333423435,0.43468340831964,0.204672269634079,2.63340311729537,"SP-ACOT9",76,94,18.3333333333333,114.666666666667,5864,714,5150,0.076,0.018252427184466,0.160597572362278
"SPU_003574",-0.63905364886631,2.80739036182771,0.370541090499197,0.542709475114895,0.0940877623553107,0.93617973292954,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003581",-0.127373544867735,6.19709405050509,0.105407934123488,0.745433960119393,0.18943529708905,4.49490519854495,"SP-PTPRMP",14.6666666666667,967.666666666667,0,291.333333333333,60995,3676,57319,0.0146666666666667,0.0168821275086213,0.079252811026478
"SPU_003585",0.546658960987526,4.45762227371031,0.478671470154708,0.489024703067344,-0.203644375330726,5.17544954916674,"SP-DRK",124.333333333333,271.666666666667,0,55.6666666666667,6826,1146,5680,0.124333333333333,0.0478286384976526,0.0485747527632344
"SPU_003586",0.0881975740180665,5.38846485067517,0.0273018875767903,0.868760727065198,-0.011217506514669,5.44760872733745,"SP-GRB2",74.6666666666667,275.666666666667,93.6666666666667,317,12481,607,11874,0.0746666666666667,0.0232159901184661,0.522240527182867
"SPU_003588",-1.22712418880318,2.62807701775311,1.44273119391256,0.229697884780386,-0.00610787703882593,5.73724629572277,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003595",-0.0981856562172103,9.38293589175073,0.237069798033419,0.626330517613373,-0.0730900245511264,5.77782505263798,"SP-CUTL",144.333333333333,1062.33333333333,782,36.6666666666667,35554,4290,31264,0.144333333333333,0.0339794438758103,0.00854700854700855
"SPU_003596",0.188853312525477,4.98880600283384,0.130554257225008,0.717858056889079,0.234170486472448,6.68242929486389,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003597",0.603879059904566,5.0371562687543,1.34981426753729,0.245310589426587,-0.157216174527674,0.477201421627903,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003608",0.890415078831263,3.60102983584361,1.31236339202794,0.251967195820465,0.157204185403548,4.98431898206753,"SP-TIRC5",19.6666666666667,808.333333333333,808.333333333333,247,16105,2478,13627,0.0196666666666667,0.0593185098211883,0.0996771589991929
"SPU_003609",0.406281480841572,1.7388773938659,0.187707072081149,0.664831892603789,-0.44176395736221,3.54003684571345,"SP-PNKP",84,743.666666666667,743.666666666667,148,5449,1734,3715,0.084,0.200179452669358,0.0853517877739331
