"","geneid","logFC","logCPM","LR","PValue","logFC.x","logCPM.x","LR.x","PValue.x","logFC.y","logCPM.y","LR.y","PValue.y","ex_bh_pval","int_bh_pval","BH_threshold","logCPM_Z","logFC_Z","exon_DM_logFC_Z","intron_DM_logFC_Z","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","intron_dens_norm","exon_dens_norm","peak_density_TSS_Z","intron_dens_norm_Z","exon_dens_norm_Z","gene_body_access_Z","gene_len_Z","intron_len_Z","exon_len_Z"
"295","SPU_006470",0.589467264464344,3.32321578347264,19.384401009714,1.06876483401574e-05,-0.0324971175253258,6.32932547617536,0.00256413721561888,0.959614531461573,-1.01331163012616,2.44265825649722,0.793766055454913,0.372963776908052,0.996910255920168,0.849236985116008,"B",-0.375080381834096,1.77318622676728,-0.0773492623470812,-1.08340785271699,"SP-KCNC2",43,43,0,59,4985,1333,3652,0.0117743702081051,0.0442610652663166,-0.11837723591531,-0.0303642146138638,-0.160916090474967,-0.333278176723206,-0.540531471141934,-0.521796019087251,-0.466168802116251
"296","SPU_006495",-0.00563924494364105,8.71466663744007,0.00357280392620396,0.952336480647074,-0.638567956838068,5.20508365140914,0.438534176857594,0.507830795537305,0.109274747636309,6.56664477263982,0.0944581761960119,0.758584220219646,0.957538368094763,0.969269799037932,"B",1.84411160061463,-0.0145606592642969,-0.672714619299936,0.100034417247479,NA,0,0,0,0,0,0,0,0,0,-0.992483098604134,-0.0319549109899495,-0.85295126218932,NA,-0.69339866742716,-0.637578176544277,-0.99807923097969
"297","SPU_006501",0.532172553848773,6.03034795068324,27.3457890904171,1.70134532315295e-07,0.578105469770636,4.96348297013431,0.398937249493931,0.527638616399663,0.559263341430979,2.84371521919186,0.305571180361532,0.580410687989306,0.965716301122153,0.947374322362731,"B",0.73921077348302,1.60106839765638,0.522467794936232,0.574417086989054,"SP-HYPP_1665",0,0,0,0,6071,3626,2445,0,0,-0.992483098604134,-0.0319549109899495,-0.85295126218932,-0.719816556837747,-0.507228808119716,-0.560062465979538,0.448812903348014
"298","SPU_006561",0.0607144919808471,3.2936040307713,0.205792241850627,0.650085584331464,-1.14160413718344,7.08407350928341,3.77493274110001,0.0520259925052649,-1.28753717004124,4.35151539269374,2.27161802091519,0.13176227517767,0.46750629628857,0.649947576871175,"B",-0.387268968164752,0.184771199298836,-1.16686529549999,-1.37249927754453,"SP-GAT",96.3333333333333,847,581,240.333333333333,18979,1903,17076,0.0496017802764113,0.126291819933438,0.965785074396409,-0.0252537991055303,1.12165962365095,0.362481775775691,-0.111399365863006,-0.096204649508087,-0.238720231634511
"299","SPU_006585",-0.139058514393383,3.11486851296929,1.00619453292823,0.315816240394101,-0.0501743585589711,3.46406687333737,0.00202954090724106,0.964067115374535,-2.55597703273608,1.77854920930441,4.18286902579437,0.0408345184428208,0.996910255920168,0.429147221644071,"B",-0.460838854792422,-0.415362666509462,-0.0947142570560695,-2.70970181283008,"SP-MAN2B1",23.6666666666667,330.666666666667,0,77.6666666666667,32382,3637,28745,0.0115034498753406,0.0213545962789845,-0.511386073403308,-0.0304008154667264,-0.519065676429048,-0.481601735698616,0.299609466997754,0.273746608806817,0.453202261725732
"300","SPU_006614",0.118967079922358,4.33866455424557,1.07870408454596,0.29898764208155,-0.637999151055041,3.68484887187152,0.395139876653598,0.529609961997083,-2.50916443230775,1.78442838088685,2.5840576987247,0.107944630630681,0.965716301122153,0.592772864788143,"B",0.0428916690524349,0.359766567437753,-0.672155860758719,-2.66035148112174,NA,0,0,0,0,0,0,0,0,0,-0.992483098604134,-0.0319549109899495,-0.85295126218932,NA,-0.69339866742716,-0.637578176544277,-0.99807923097969
"301","SPU_006627",-0.0195842316189498,1.60027374680911,0.00952464141210996,0.922254475170994,-1.32227041661271,6.02544801835926,1.55780550867153,0.211986825473013,-0.888344449590373,6.4892024610486,5.45950330966813,0.0194621782287458,0.783298623322976,0.317721389583577,"B",-1.08426595313054,-0.0564524989777217,-1.34434033136167,-0.951666147371246,NA,0,0,0,0,0,0,0,0,0,-0.992483098604134,-0.0319549109899495,-0.85295126218932,NA,-0.69339866742716,-0.637578176544277,-0.99807923097969
"302","SPU_006646",0.165663672062563,3.79751900658789,1.80942273191955,0.178577494131744,-0.0526241852356437,7.9824219987287,0.0156102428658622,0.900570292990146,-0.558589596847323,6.27314623003769,2.11652019640741,0.145717294980785,0.9811438944471,0.661631094668221,"B",-0.179850945732978,0.500046812851278,-0.0971208106125543,-0.604035141693206,"SP-FAM151BL",79,150,108,161.666666666667,15549,1617,13932,0.0107665805340224,0.0999793856936714,0.6134323235451,-0.0305003651980638,0.710256738569524,-0.341159978823068,-0.216581809846622,-0.195881293277224,-0.352843549455173
"303","SPU_006662",0.0939376846347393,5.98642158260948,0.873717799965666,0.349928116516732,-0.603712781212019,6.49141947600071,1.0665789749354,0.301719454821229,0.0375082649171607,7.32379825827127,0.0208119859741585,0.88529232142671,0.837022901003298,0.979272829744619,"B",0.721130103457873,0.284576290105369,-0.638475116700226,0.0243774425157884,NA,0,0,0,0,0,0,0,0,0,-0.992483098604134,-0.0319549109899495,-0.85295126218932,NA,-0.69339866742716,-0.637578176544277,-0.99807923097969
"304","SPU_006723",0.00141237461243544,6.20379179456606,0.000201298618379919,0.988680014038739,0.432486208562696,3.70867200111578,0.221634846748111,0.637797060646845,-0.229114485159431,7.78028297304591,0.769482946672684,0.380377054443217,0.973109808292878,0.849236985116008,"B",0.81060253762506,0.00662296199267124,0.379420715610347,-0.2566990419537,"SP-ENPP3_2",5.66666666666667,171.333333333333,0,82.6666666666667,14737,2082,12655,0.0135387857236929,0.0397054114633365,-0.877290853133514,-0.0301258452304532,-0.232145118580074,-0.394218168682263,-0.241482143524376,-0.23636700386666,-0.167293399851648
"305","SPU_006786",0.116737413327288,2.13138305998861,0.455596032771483,0.499689397759605,-0.257214994741455,4.92338791869749,0.0735646376263386,0.786215665274958,-0.0489809880033991,8.30843806721416,0.0386048159147396,0.844233637795978,0.975862587697482,0.972397611235519,"B",-0.86565438427158,0.353068473148396,-0.298097779689014,-0.0668004301463152,"SP-PAX6",67.6666666666667,1243.33333333333,1109.33333333333,53,31248,555,30693,0.0405086936217813,0.0954954954954955,0.38304783260386,-0.0264822588645921,0.640149756178289,0.0638874653096853,0.264834863068477,0.335505547121791,-0.776616149194838
"306","SPU_006794",0.190629653983611,6.02050274881567,3.61177131106873,0.0573719826210075,0.358575047732194,4.79738476011697,0.138785788866469,0.709491098490648,-0.0155269323515948,9.51094548014228,0.00595766544349274,0.938475646578582,0.974034253803935,0.991645908189826,"B",0.735158359088104,0.575046591429528,0.306815102872815,-0.0315328156942305,"SP-XPAPD",73.3333333333333,3158.66666666667,0,292.666666666667,63720,3417,60303,0.0523799258190582,0.085650180470198,0.49824007807448,-0.0248784766068471,0.486215271476705,0.303402810918767,1.26060288669413,1.27425409101624,0.365415094171376
"307","SPU_006795",-0.144875963507487,4.50236201360826,1.65826485895997,0.19783776203669,-0.346586709360549,4.53966432153517,0.083526148421404,0.772574561350039,-0.0445305320727149,5.12415494023513,0.00778421888008873,0.929695288112781,0.975862587697482,0.991502340789529,"B",0.110271693317626,-0.432838742428599,-0.385890854894582,-0.0621087130781964,"SP-NEURA",211,1277.66666666667,255.666666666667,228,7444,1749,5695,0.224348844015218,0.130360205831904,3.2967340415666,-0.00164578304114821,1.18527007036985,3.10121025026849,-0.465125165090706,-0.457025222897574,-0.30017124892256
"308","SPU_006811",-0.147742561535867,5.87842177496367,2.1365133678139,0.143828456575373,-1.78465739275112,5.96088841589292,5.53222654762555,0.0186693331220831,-0.525666194135519,2.2723648475236,0.201989705597708,0.653119583758232,0.293344528686946,0.969269799037932,"B",0.676675964168591,-0.44145022897382,-1.79855982063979,-0.569326947106103,"SP-MYIPH",53.6666666666667,3309,0,465.333333333333,83646,3526,80120,0.0413005491762356,0.131972017394593,0.0984552261470336,-0.0263752805941121,1.21047123271976,0.132601592970611,1.87164235573714,1.9025276436794,0.408909645368762
"309","SPU_006812",-0.163300693480197,2.41512360216438,1.01943495669296,0.31265307650205,-0.549254003363877,7.49873623556989,1.30522715804109,0.253260626002888,0.328151572880359,6.7527824544027,0.94980567931259,0.329768764900249,0.799158301583997,0.832520359325776,"B",-0.748863050482687,-0.488188084292549,-0.584978284960983,0.33077664968551,"SP-KIRREL2L",29.6666666666667,289.333333333333,0,418,15329,3320,12009,0.0240930413301135,0.125903614457831,-0.38941781349324,-0.0286999841568938,1.1155899133682,0.151885185039056,-0.223328205670644,-0.256847637414644,0.326708933931501
"310","SPU_006845",-0.083422080065865,3.61143600166641,0.433760588166477,0.510149430751407,0.713298179549535,4.92242721868317,0.547366060423006,0.459395922024571,-0.0212671453219226,1.78594546674571,0.00020469559559011,0.988584905940954,0.931988282273104,1,"B",-0.256445154560428,-0.248226430144197,0.655272494806315,-0.0375842080879494,"SP-SLC9A2",67.6666666666667,1001.33333333333,0,230.333333333333,29842,1928,27914,0.0358720833034797,0.119467496542185,0.38304783260386,-0.0271086566336691,1.01495925886117,0.0598750786843137,0.221719260665863,0.247400778344936,-0.228744417139697
"311","SPU_006859",0.155553537157038,3.73968366895002,1.56975311669875,0.210242870769055,-0.384587488888234,5.53885652878283,0.219181686105825,0.639664141062104,-0.597997304648933,6.35237705021731,2.82188505661042,0.092987139296851,0.973109808292878,0.563624877341762,"B",-0.20365673031019,0.46967517028146,-0.423220398242423,-0.645579158348557,"SP-SNAP25",46,722.666666666667,65.6666666666667,59.6666666666667,95007,3039,91968,0.00785780561354674,0.0196336514204234,-0.057393105960276,-0.0308933354922766,-0.545973170940068,-0.564258022245689,2.22003236917675,2.27815387630559,0.214580779009801
"312","SPU_006876",0.243664760800122,1.73456377707458,1.60373015430644,0.205375393542131,-0.080621308054776,4.75614717121077,0.00992751854655438,0.920632570899731,-1.81582026906384,1.63993723928479,2.24566202379806,0.133989552848645,0.982974475014555,0.649947576871175,"B",-1.02899041291698,0.734368234803737,-0.124623399319457,-1.92942083144517,"SP-ABCC5B",0,148,0,0,19240,4054,15186,0.00974581851705518,0,-0.992483098604134,-0.0306382683226078,-0.85295126218932,-0.574500280452303,-0.10339568718087,-0.156124769331137,0.619598847499216
"313","SPU_006917",-0.474126734218779,3.43351628244368,12.98395781368,0.000314171162916886,0.975321216718539,5.69494526147036,1.48715371329343,0.222658602949482,-1.45010968418459,1.61782356322227,1.57470329466325,0.209525293858144,0.783298623322976,0.714449498153721,"B",-0.329679247778223,-1.42193402328541,0.912667223169904,-1.54388491786837,"SP-RUNT1",199.333333333333,816,553.666666666667,30,26334,783,25551,0.031936127744511,0.0383141762452107,3.05957353618592,-0.0276403971967249,-0.253897502922333,-0.112924930921778,0.114144912708276,0.172484776682573,-0.685636721002141
"314","SPU_006942",0.327316023187762,6.32797590821161,10.9145348716654,0.000954126693483135,-0.836723799532435,5.96014053612767,1.0493860105773,0.305648536510016,-0.155558288321391,5.21521107650171,0.0936753422941017,0.759555705588877,0.839227285075577,0.969269799037932,"B",0.86171834982743,0.985663223989596,-0.867370287194805,-0.179155331928044,"SP-HYPP_502",63,762,0,381.666666666667,15467,3414,12053,0.0632207749108106,0.111794571372779,0.288183630451584,-0.0234138972655189,0.89499074804445,0.677037363469995,-0.219096375562848,-0.25545267166215,0.364217996431999
"315","SPU_006977",0.0858573051673826,3.76628421810544,0.474866699968317,0.490756737675171,-0.564421743473026,7.96347690459224,2.01687334430254,0.155559167140318,0.263091097680171,2.81567580824791,0.0946113812018421,0.758394611071446,0.736479970506746,0.969269799037932,"B",-0.192707594907982,0.26030219294402,-0.599878105936518,0.262189218035623,"SP-HYPP_3072",164,113.333333333333,40.3333333333333,10.6666666666667,11985,6710,5275,0.0214849921011058,0.00158966716343766,2.3413160056044,-0.0290523269475408,-0.82809633423404,-0.524364043251317,-0.325873422195778,-0.470340805080474,1.67942937942817
"316","SPU_007011",-0.237317503111042,3.16933890632784,2.98600277567392,0.0839872503731646,-0.626608554804282,5.21602841969754,0.48244243137888,0.487318073550466,-0.886235567103799,0.977641810591798,0.414505865492739,0.519691320377148,0.945100595882617,0.928794640729674,"B",-0.438418125475532,-0.710540417597004,-0.660966465125645,-0.949442941454589,"SP-Z346",164.666666666667,167.666666666667,0,358.666666666667,10169,2971,7198,0.0232935074557747,0.120722540109952,2.3548680344833,-0.0288079997546701,1.03458224546807,0.257961397521583,-0.381561853179524,-0.409374460943053,0.187446563583909
"317","SPU_007013",0.226096504491747,10.1217705557979,5.82456634268688,0.0158038641137428,-0.226215288688982,6.53564166759906,0.108751907179375,0.741569570223561,0.126893132419336,6.5444366827737,0.161412960589692,0.687858956264072,0.975862587697482,0.969269799037932,"B",2.42329405421968,0.681591807371366,-0.267645644621284,0.118607902276124,"SP-CYCD",187.333333333333,1915,0,62,29469,3679,25790,0.0742535866614967,0.0168524055449851,2.81563701636578,-0.0219233841119771,-0.589458793245086,0.547540197508276,0.21028105320059,0.180061977019985,0.469961630077018
"318","SPU_007019",-0.043705276600444,1.4193145789081,0.0426234220382122,0.836435975699477,0.489169253113568,5.65647814604534,0.365228070283392,0.54561693862435,0.76153409274257,6.32047277082546,3.9728499622779,0.0462394489155398,0.966860574397551,0.434344596338742,"B",-1.15875112334423,-0.128914020355453,0.43510252516659,0.78765302305727,"SP-B4GALT6_8",38.6666666666667,885.666666666667,0.666666666666667,87.6666666666667,35351,1574,33777,0.0262209985098341,0.0556967386700551,-0.206465423628137,-0.0284125009442531,0.0178841295379942,-0.199679846740772,0.390655145186488,0.433279964864799,-0.370001950386252
"319","SPU_007074",0.595966757323266,2.43649774450683,13.6125863638137,0.000224674150836776,-0.0373827281105748,6.38406234025944,0.0028556469152079,0.957382727018407,1.22222820470045,5.09923418418504,6.17753085868365,0.0129382704589526,0.996910255920168,0.269477534236357,"B",-0.740065172767975,1.79271121588373,-0.0821485747398664,1.27332156172367,"SP-POLPPL_57",0,203.666666666667,0,0,11400,3893,7507,0.0271302340038187,0,-0.992483098604134,-0.0282896648536829,-0.85295126218932,-0.382317380425588,-0.343812702000564,-0.399577996908491,0.555354602152619
"320","SPU_007110",-2.13437265120536,0.891849975360719,54.9811619177046,1.21690609631399e-13,-0.265627941315516,7.06587475482459,0.23853353565158,0.625267284527629,-0.912116420851421,4.73313087581364,1.98635161702685,0.158722873201612,0.973109808292878,0.662204195013218,"B",-1.37586248184924,-6.40944368956696,-0.30636212209785,-0.976726807457626,"SP-SRCR54",87,448.333333333333,202,276.666666666667,14684,2092,12592,0.0356046166878441,0.132249840662843,0.776056670091858,-0.0271447908955188,1.21481508373177,0.212903345731586,-0.243107411609254,-0.238364341194095,-0.163303074053723
"321","SPU_007150",-0.234455135811119,2.05061926856073,1.75092108819391,0.18576098064591,0.62224248047325,5.10801881577979,0.511012177393321,0.474701020228422,-0.103077846057796,6.34604353320843,0.0882642331790358,0.766395530875813,0.935841862750904,0.969859053640692,"B",-0.898897821569543,-0.701941640493715,0.565825180620044,-0.123829902231525,NA,0,0,0,0,0,0,0,0,0,-0.992483098604134,-0.0319549109899495,-0.85295126218932,NA,-0.69339866742716,-0.637578176544277,-0.99807923097969
"322","SPU_007155",-0.0208123600411182,6.00663919030638,0.0429228688100682,0.835870574505467,0.45526704461167,5.16229111244906,0.178390844860949,0.672759785550196,0.197503738219886,3.80958778338005,0.0842011544077375,0.771682856812998,0.973109808292878,0.969859053640692,"B",0.729451936322628,-0.0601418936115707,0.401799156720236,0.193046339502423,NA,0,0,0,0,0,0,0,0,0,-0.992483098604134,-0.0319549109899495,-0.85295126218932,NA,-0.69339866742716,-0.637578176544277,-0.99807923097969
"323","SPU_007165",0.37800598234397,4.1744101882884,10.426355366727,0.00124229654792747,-1.88142039045074,7.89916959624208,19.8642558632427,8.31403956341913e-06,-1.40937704322044,2.67893193282671,2.01297667487647,0.155959055688472,0.00282428352752231,0.662204195013218,"A",-0.0247175852814179,1.13793985884733,-1.89361362116679,-1.50094414285171,"SP-ABCC5E",92,308.666666666667,0,297,15763,3313,12450,0.0247925033467202,0.0896468457591307,0.877696886683582,-0.0286054880882837,0.548704344725833,0.0060426841063567,-0.210019406635982,-0.242866276122599,0.323915705872953
"324","SPU_007186",-0.222610214315987,0.919448007623349,0.7915455902596,0.37363318178026,-0.417229715813948,6.46357160464389,0.406681642845241,0.523658595785896,-0.753202366572034,4.25722518010544,1.16032154296881,0.281398865238643,0.96266279768938,0.779305047050982,"B",-1.36450276929923,-0.666358562198576,-0.455286041109189,-0.809197953686474,"SP-MGLUR3_3",61,1434.33333333333,0,91,35720,2524,33196,0.0432080170301643,0.036053882725832,0.247527543814895,-0.0261175850954047,-0.289237877230913,0.0868813387965651,0.401970690909506,0.414860076178454,0.00907900041664907
"325","SPU_007190",-0.0814029136933541,3.98608911938801,0.460000353700472,0.497623807873293,0.27371611555217,6.36662398692083,0.210639479607513,0.646266647567684,-2.56188240407389,1.78645589961183,4.33998749530486,0.0372271968398469,0.973109808292878,0.420786280806326,"B",-0.10223301063717,-0.242160695124046,0.223455097456141,-2.71592731689769,"SP-Z185",1.66666666666667,122.333333333333,0,116.333333333333,15309,3048,12261,0.00997743522823043,0.038167104111986,-0.958603026406892,-0.0306069773187923,-0.256197020305346,-0.425304853352713,-0.223941514381918,-0.248858288104904,0.218172072227933
"326","SPU_007198",0.313092290989505,2.28057823025916,3.45373570423443,0.0631089816958294,1.78851960960547,7.76954537544874,16.4306677177647,5.04621781090477e-05,-0.0341095735408565,6.77951393194179,0.0120868490834383,0.912456795335891,0.00902766254687414,0.987803149044738,"A",-0.804243692668812,0.94293401074258,1.71150148486053,-0.0511228298851995,"SP-HYPP_1704",86,1130.66666666667,509,186,22252,1542,20710,0.0545952036053436,0.120622568093385,0.755728626773513,-0.0245791965362883,1.03301915268585,0.397984208994919,-0.0110313952628963,0.0190068401410998,-0.382770992939613
"327","SPU_007284",0.200968917725252,0.681383383311329,0.554234950361035,0.456592440182677,-0.0442332417605957,6.93877153385179,0.00476497630537409,0.944966688881545,-0.62079621825449,6.11608910394665,1.80365416986582,0.179271350606179,0.995313274764578,0.679222126352526,"B",-1.46249329539094,0.606106555092782,-0.088878082645543,-0.669614010903835,"SP-ALDH2_1",87.6666666666667,1200.33333333333,246.666666666667,241.666666666667,35224,2193,33031,0.0363396001735743,0.110199118407053,0.789608698970755,-0.0270454959399017,0.870045357316617,0.0535478870418614,0.386760634869893,0.409628954606601,-0.123000783494678
"328","SPU_007289",-1.07298488432878,0.211175331549322,10.225761674078,0.00138492537831787,-1.08019805992914,5.95489650625844,1.98600049983663,0.158759691239254,0.654094050129558,6.22141902130625,2.7074268879883,0.0998819810169237,0.736479970506746,0.583401570939759,"B",-1.65603710517736,-3.22095113385076,-1.1065438796981,0.674388609348229,"SP-EFGIAL",21.6666666666667,424.333333333333,0,102.666666666667,25572,2559,23013,0.0184388534017005,0.0401198384785724,-0.552042160039998,-0.0294638548428386,-0.225665426577043,-0.330499409365247,0.0907778508087088,0.0920206157773345,0.0230451407093875
"329","SPU_007294",-0.502185682180332,3.37992464250648,14.2326546979671,0.000161542825922894,0.173462657209905,7.04098301827029,0.0812788594792515,0.775571763063475,0.0452508382464706,4.7043595087367,0.00892989984807091,0.924713454080793,0.975862587697482,0.990079833349952,"B",-0.351738270645397,-1.50622531576932,0.124972490902453,0.0325397440880454,"SP-UGT1L_1",5,25.3333333333333,25.3333333333333,50,9037,1813,7224,0.00350682908822444,0.0275785990071704,-0.89084288201241,-0.0314811446463067,-0.421751507173646,-0.5623383302801,-0.416275126237673,-0.408550162998397,-0.274633163815838
"330","SPU_007317",-0.501847042051773,3.85588475029085,16.6244717369858,4.55593743583161e-05,-1.06945803275736,6.63989907076978,2.6439339636972,0.103945863725354,0.516140968763712,6.96085352927954,2.710581667635,0.0996846381002331,0.591396119704935,0.583401570939759,"B",-0.155826839053056,-1.50520801411702,-1.09599356165597,0.528957031881915,"SP-BMP1/TLDL1",1,244,0,71.3333333333333,31111,2224,28887,0.00844670613078547,0.0320743405275779,-0.972155055285789,-0.0308137760846743,-0.351459225766984,-0.528340919390307,0.260633698396245,0.278248543735321,-0.110630773521109
"331","SPU_007334",0.698856009558951,2.58130351994104,19.9699534064413,7.86686866336121e-06,0.647933953077437,6.80760489904437,1.32521475005631,0.249658306155118,1.3188707048951,4.58713763456191,3.80304272496166,0.0511595354572478,0.793319324624339,0.442482635749613,"B",-0.680461213729863,2.10179864373501,0.591062845535553,1.37520309357813,"SP-HS2STL",31.3333333333333,115,0,48.3333333333333,8144,1064,7080,0.0162429378531073,0.0454260651629073,-0.355537741295999,-0.0297605191096826,-0.142700963960651,-0.340942669896326,-0.44365936019609,-0.413115505461106,-0.573508566080441
"332","SPU_007346",-0.06820071759573,4.7878290672107,0.390168663980394,0.532210758135325,0.802250385037381,6.89266501861772,2.07383083850291,0.149844724337043,-0.0348322990856123,3.28570202932757,0.000793831329231498,0.97752256644902,0.718471905869778,1,"B",0.227773681885622,-0.202500256884536,0.742653470984064,-0.0518847346937647,"SP-HYPP_23",121.333333333333,332.333333333333,0,127.666666666667,16025,5288,10737,0.0309521592002732,0.0241427130610187,1.47398615735503,-0.0277733295888476,-0.475472625416717,-0.177544274288633,-0.201985062518283,-0.29717482916857,1.1120050509632
"333","SPU_007349",0.314698271101322,6.11556094365322,9.84788889901409,0.00170026767724208,0.318140739374685,5.69504683871588,0.169433971102867,0.680615346094825,0.164902216247951,7.30038381934186,0.395930508690594,0.529198430950886,0.973109808292878,0.93376808514375,"B",0.774285560571227,0.947758501650578,0.267095015934284,0.158677474949065,NA,0,0,0,0,0,0,0,0,0,-0.992483098604134,-0.0319549109899495,-0.85295126218932,NA,-0.69339866742716,-0.637578176544277,-0.99807923097969
"334","SPU_007407",0.229178290705259,6.93591012342065,5.56719509151812,0.0183000528484014,-0.167176990447139,6.1209083034967,0.0757189416025152,0.783185058022214,0.610152754304761,7.280658837567,5.20382614467408,0.0225372279102656,0.975862587697482,0.35317485200843,"B",1.11195205737489,0.690849736195069,-0.209650183980904,0.628065236905631,"SP-GCNT2_1",39.3333333333333,181,181,304.333333333333,16859,4463,12396,0.0146014843497903,0.0681903054746434,-0.192913394749241,-0.0299822765449501,0.213224833538577,-0.175983099055814,-0.176410089258127,-0.244578279546115,0.78280317263436
"335","SPU_007433",-0.372310467831821,1.66771573660607,3.54190794050181,0.059836594939965,0.079217337652849,4.75535589578704,0.00809404554211124,0.92831350729892,-1.86200292839385,0.949677366373178,2.05487485510163,0.151719719881704,0.986669029676685,0.662204195013218,"B",-1.05650594435152,-1.11606992954239,0.0323918968866616,-1.97810707267629,NA,0,0,0,0,0,0,0,0,0,-0.992483098604134,-0.0319549109899495,-0.85295126218932,NA,-0.69339866742716,-0.637578176544277,-0.99807923097969
"336","SPU_007485",0.0896284606422617,7.17086601929562,0.863206822464324,0.35284283844562,0.490918128595085,5.58427639283699,0.234079957860391,0.628514965490731,0.0609388341655876,8.04279831842002,0.0707640392595823,0.790227571332144,0.973109808292878,0.969859053640692,"B",1.20866299001208,0.271631041394465,0.43682050895294,0.049078193039046,"SP-GS",224,1758.33333333333,0,38.6666666666667,72960,1128,71832,0.0244784125923451,0.0342789598108747,3.56099860470509,-0.0286479211879668,-0.316989335015346,-0.254529614315768,1.54395151130305,1.63976682193684,-0.547970480973719
"337","SPU_007486",0.0122530489403493,2.9920236789925,0.00746743752681978,0.93113705080186,-1.43825836806092,4.99104843873244,2.46536391823243,0.116380744815472,0.642589696688187,4.54909423868789,0.650711220283348,0.419858514487499,0.621452577848497,0.872151308845657,"B",-0.511403401893121,0.0391892025997352,-1.45827950090578,0.662260599939931,"SP-NEURL2",0,0,0,0,2211,828,1383,0,0,-0.992483098604134,-0.0319549109899495,-0.85295126218932,-0.719816556837747,-0.625597389395739,-0.593731866642013,-0.667680254911478
"338","SPU_007513",-0.201061500356461,3.47208993899395,2.38885613709155,0.122203016709048,-0.511959818841747,2.96997670352665,0.0818886066799855,0.774754158677314,-0.693909646953383,8.56658624001091,10.1407468644077,0.00145027391298856,0.975862587697482,0.0716769991611652,"B",-0.313801824118301,-0.601624526072083,-0.548342855502834,-0.74669095013836,"SP-SIAEL",24.6666666666667,345,85.3333333333333,115,39585,1198,38387,0.00898741761533853,0.0959933222036728,-0.491058030084964,-0.0307407269292813,0.647933427660314,-0.500291147519835,0.520492599363348,0.579434331205677,-0.520038200388242
"339","SPU_007523",0.18818735529127,5.66067558920173,3.39152519475495,0.0655323045767111,1.16708526936761,6.25217963263198,2.6219812895016,0.105392771527183,0.200399928485217,6.50823218561766,0.396630563689364,0.528834524556738,0.591396119704935,0.93376808514375,"B",0.587048774245104,0.567709733551204,1.10104400398583,0.196099533492433,"SP-FLVCRL",138.666666666667,1992.66666666667,51.3333333333333,172.333333333333,39928,1605,38323,0.0519966251772217,0.107372793354102,1.82633890820634,-0.0249302598386586,0.82585490840693,0.304508878663235,0.531010843761709,0.57740529011114,-0.357631940412684
"340","SPU_007543",-0.0859726968545206,4.37891358345953,0.568864522680037,0.450710477907324,0.00676436786132156,9.00347965712696,0.000390720003933809,0.984229531173465,0.0789913623720639,7.89185915876692,0.100831176941369,0.750834460069696,1,0.969269799037932,"B",0.0594586981049647,-0.255888684126119,-0.0387812819304244,0.0681093565935626,"SP-HYPP_3071",53.6666666666667,434.333333333333,83.6666666666667,503.666666666667,27286,4624,22662,0.0191657105874739,0.108924452133795,0.0984552261470336,-0.0293656577358251,0.850115563761379,-0.0704041569828383,0.143338407364953,0.0808925935244824,0.847047417980957
"341","SPU_007550",-0.191480568292975,5.09762024878988,3.24179274764831,0.0717820522633385,-1.41751313986372,4.26797655675228,1.37928906959212,0.240222281752195,-0.348024081334999,6.18719821981036,0.749154159533401,0.386744161058538,0.793319324624339,0.850565633845474,"B",0.355287801000319,-0.572842650574172,-1.43790071118427,-0.382054778675769,"SP-PEF1_1",93.3333333333333,670,0,132,16655,1277,15378,0.043568734555859,0.103367267032106,0.904800944441374,-0.0260688528022313,0.763227290219939,0.189860715809889,-0.182665838113129,-0.150037646047525,-0.488514626584633
"342","SPU_007589",0.152262712733265,6.85585302129375,2.44838777818665,0.117645646033523,-1.6209638535148,6.32303832438404,4.62311135200428,0.03154397082736,0.313428933616827,7.70626930524381,1.65306617898313,0.198542121010098,0.391157207072145,0.712779136632431,"B",1.07899950267482,0.459789274188793,-1.63775772277146,0.315255889791175,NA,0,0,0,0,0,0,0,0,0,-0.992483098604134,-0.0319549109899495,-0.85295126218932,NA,-0.69339866742716,-0.637578176544277,-0.99807923097969
"343","SPU_007601",-0.42465360451949,1.92728372574639,5.31356489007698,0.0211600154949388,0.302304727113065,6.11418229004164,0.197593704591712,0.656670189394258,0.0159849562691363,1.52638566575455,3.81991175397895e-10,0.999984405669777,0.973109808292878,1,"B",-0.949664350872714,-1.27331284007885,0.251538726996938,0.0016873460135186,"SP-SLCO4A1_7",0,0,0,0,9128,2129,6999,0,0,-0.992483098604134,-0.0319549109899495,-0.85295126218932,-0.719816556837747,-0.413484571601373,-0.415683510596379,-0.148538868601399
"344","SPU_007603",0.247655489358133,0.927489786846206,0.996357027325775,0.318193609158135,0.742563083953494,4.45161917769275,0.62815050530922,0.428034533296433,0.561764822692589,4.31722243975149,0.827159300452196,0.363095235139184,0.913661752966639,0.848828627986796,"B",-1.36119266735091,0.74635669811206,0.684020471324062,0.577054174629841,"SP-SLCO",73.3333333333333,205.333333333333,0,118,9267,1695,7572,0.0271174502553266,0.0696165191740413,0.49824007807448,-0.0282913919152615,0.235524117038094,-0.0606898185116261,-0.409222076058014,-0.397517252046852,-0.321719008231356
