"geneid","N","median","sd","se","ci","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_005786",11,0.777089072543618,2.29208481615424,0.691089574804941,1.53984353182556,"SP-DM3",69.6666666666667,148,93,107,9146,2112,7034,69.6666666666667,0.0210406596531134,0.0506628787878788
"SPU_005819",6,0.260671228413163,0.638511500236735,0.260671228413163,0.670076724831882,"SP-GHDCL_6",75.6666666666667,279,211.333333333333,223,9627,1392,8235,75.6666666666667,0.033879781420765,0.160201149425287
"SPU_005834",8,0.329861111111111,0.932988114065584,0.329861111111111,0.779997582990676,"SP-CTS1",104.666666666667,937,0,342,14098,1443,12655,104.666666666667,0.0740418806795733,0.237006237006237
"SPU_005842",9,0.2710027100271,0.8130081300813,0.2710027100271,0.624933369974028,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005850",6,2.91372370319739,5.2430851092341,2.14048053260136,5.50228037663819,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005854",5,96.1283358600518,4.21617319544808,1.88552997398688,5.23507046697961,"SP-SYT1-1",74.6666666666667,685.333333333333,0,54.3333333333333,25680,1035,24645,74.6666666666667,0.0278082099141138,0.0524959742351047
"SPU_005856",19,1.00891526201124,3.13912220601592,0.720164024602518,1.51300847187612,"SP-CKIP1",324,659,659,65.3333333333333,10567,934,9633,324,0.068410671649538,0.0699500356887937
"SPU_005904",16,0.0956830078234931,0.382732031293972,0.0956830078234931,0.203943503543177,"SP-SR/SO/GPCR",90.6666666666667,136.666666666667,56,175,4572,3175,1397,90.6666666666667,0.0978286805058459,0.0551181102362205
"SPU_005932",10,0.441176470588235,1.39512249713311,0.441176470588235,0.998010512999207,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005949",5,45.7415371809101,8.99333912829916,4.02194352711712,11.1667054192463,"SP-ANKMY1",3,86,0,45,14403,1408,12995,3,0.00661792997306656,0.0319602272727273
"SPU_005968",17,2.5599099129049,3.30292448183854,0.801076853650516,1.69820706713722,"SP-HYPP_3076",5,604.666666666667,89.6666666666667,385,4619,3459,1160,5,0.521264367816092,0.11130384504192
"SPU_006099",46,0.887673181123207,1.97395260481256,0.291043433410618,0.586191565543843,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006120",6,1.02642276422764,2.51421203273476,1.02642276422764,2.63850371340719,"SP-HYPP_1632",84.6666666666667,153,0,108,5085,1780,3305,84.6666666666667,0.0462934947049924,0.0606741573033708
"SPU_006132",5,0,0,0,0,"SP-PPM1L",111.333333333333,222.666666666667,3.66666666666667,77,13309,1128,12181,111.333333333333,0.0182798347152669,0.0682624113475177
"SPU_006138",9,24.980706145391,19.3008093096548,6.43360310321828,14.8359153602837,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006168",5,0,0,0,0,"SP-GAL3ST1_1",106.666666666667,0,0,0,3862,3862,0,106.666666666667,0,0
"SPU_006207",6,2,4.89897948556636,2,5.14116367127263,"SP-HYPP_3077",60.3333333333333,321,43.6666666666667,109,6254,3270,2984,60.3333333333333,0.107573726541555,0.0333333333333333
"SPU_006211",5,9.26332288401254,1.01639453522718,0.454545454545456,1.26202050236264,"SP-PXR4",46.6666666666667,37,0,32.6666666666667,5957,1643,4314,46.6666666666667,0.00857672693555865,0.0198823290728342
"SPU_006257",18,0.389228514228514,1.35202470437645,0.318675278932109,0.672346067761341,"SP-MAN1A2_2",186.666666666667,0,0,0,3098,999,2099,186.666666666667,0,0
"SPU_006263",6,2.92513848159009,4.53178185612511,1.85009219551823,4.75581339205167,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006284",13,0.889274297762362,2.18587436146173,0.60625246861326,1.320910656632,"SP-HYPP_15",38.6666666666667,19.3333333333333,0,234,6106,3296,2810,38.6666666666667,0.00688018979833926,0.070995145631068
"SPU_006285",7,0.647153598281417,1.23364501469826,0.466273987860889,1.14093134677744,"SP-HYPP_16",64,54.6666666666667,0,241.333333333333,6891,3644,3247,64,0.016836053793245,0.066227588730333
"SPU_006312",11,0.895684593728393,2.06865376795415,0.623722579041714,1.38974051122392,"SP-DP1",153.333333333333,803.333333333333,372.333333333333,153,21572,4513,17059,153.333333333333,0.047091466869883,0.0339020607134944
"SPU_006320",5,1.6951566951567,3.79048560288426,1.6951566951567,4.70650950881108,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006342",9,97.9975120817951,2.30390768926418,0.767969229754728,1.77094021952396,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006351",5,0,0,0,0,"SP-OLF",42.6666666666667,474,0,68.3333333333333,6047,1422,4625,42.6666666666667,0.102486486486486,0.0480543834974215
"SPU_006357",6,0,0,0,0,"SP-HYPP_477",98.3333333333333,93.3333333333333,43.3333333333333,89.6666666666667,3242,2217,1025,98.3333333333333,0.0910569105691057,0.0404450458577658
"SPU_006422",6,0,0,0,0,"SP-SLC16A4L",62,26,10.6666666666667,109.666666666667,5615,1343,4272,62,0.00608614232209738,0.0816579796475552
"SPU_006474",8,0.0573394495412844,0.162180454400584,0.0573394495412844,0.135586252958302,"SP-HYPP_2985",131.333333333333,0,0,0,1112,1112,0,131.333333333333,0,0
"SPU_006566",7,45.3547953107807,20.0816546525122,7.59015201789007,18.5724329245671,"SP-PPPL_187",20.6666666666667,0,0,0,1964,1906,58,20.6666666666667,0,0
"SPU_006576",7,18.6471598694964,20.0284312517752,7.57003546327874,18.5232094886844,"SP-SPR",141.333333333333,326.333333333333,0,195.333333333333,1157,826,331,141.333333333333,0.985901309164149,0.236481033091203
"SPU_006596",6,3.05625174046227,4.84835685005158,1.97933339559232,5.08803847337795,"SP-SWAP70",50,939,657,267.333333333333,18008,1363,16645,50,0.0564133373385401,0.196135974565909
"SPU_006613",8,1.7836673133263,3.07622665204055,1.08761036306233,2.57178984078082,"SP-HYPP_1669",54.6666666666667,313.333333333333,0,108.333333333333,16630,1536,15094,54.6666666666667,0.0207588004063425,0.0705295138888889
"SPU_006662",5,84.3668092723413,19.917614477037,8.90742798405773,24.7309848262389,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006666",14,1.05656896905103,2.68580450652082,0.717811447946742,1.55073735339431,"SP-ING4",135.666666666667,80.6666666666667,0,35.3333333333333,8392,1245,7147,135.666666666667,0.0112867869968751,0.028380187416332
"SPU_006764",9,0.886711448755317,0.929669583706193,0.309889861235398,0.714607301466672,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006802",13,1.65554972446153,3.01363512801901,0.835831998431693,1.82112148162937,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006840",14,0.645610311307986,1.65702652721665,0.442858967545754,0.95673863271932,"SP-BAZ1A",116.666666666667,804.333333333333,0,667,28387,5463,22924,116.666666666667,0.0350869539929041,0.122094087497712
"SPU_006903",16,0.873790822028573,2.28239221671335,0.570598054178339,1.21620096327571,"SP-SLC35C1",115.666666666667,222.666666666667,0,132.666666666667,9932,4020,5912,115.666666666667,0.0376635092467298,0.0330016583747927
"SPU_006907",5,99.0864466534119,0.932800963992098,0.417161272992733,1.15822537447875,"SP-GTF3C4L",40,627.333333333333,5.33333333333333,179.333333333333,12133,1667,10466,40,0.05994012357475,0.107578484303139
"SPU_006957",6,98.3311148294098,1.92034714270893,0.783978438108084,2.01528073253117,"SP-HYPP_1689",118.333333333333,324,246.666666666667,91.3333333333333,13803,1291,12512,118.333333333333,0.0258951406649616,0.0707461915827524
"SPU_006981",29,1.12366799771397,2.98655098472692,0.554588595091872,1.13602323894438,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007065",5,0,0,0,0,"SP-TLRL_7",49.6666666666667,83.6666666666667,0.666666666666667,28.6666666666667,8629,3035,5594,49.6666666666667,0.0149565010129901,0.00944535969247666
"SPU_007099",8,1.78571428571429,5.05076272276106,1.78571428571429,4.22254330641569,"SP-TMEM26",14.6666666666667,296.666666666667,152.666666666667,150.333333333333,3476,829,2647,14.6666666666667,0.1120765646644,0.181342983514274
"SPU_007158",7,1.31878093703235,3.48916639316032,1.31878093703235,3.22694070388852,"SP-HYPP_508",97.6666666666667,0,0,0,1859,1859,0,97.6666666666667,0,0
"SPU_007205",12,0.697337962962963,1.7304489949614,0.499537596529942,1.09947483687025,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007313",5,5.26746414302089,5.99407038548365,2.68062976877196,7.4426214003544,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007320",6,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007321",5,7.06571624456691,2.36866912835238,1.05930103744022,2.94109118033184,"SP-TMLHE_1",1.33333333333333,0.666666666666667,0,1.66666666666667,4459,807,3652,1.33333333333333,0.00018254837531946,0.00206526228831062
"SPU_007325",6,47.9613515875957,2.99245867015016,1.22166613637257,3.14039277937132,"SP-POLPPL_58",104.666666666667,228.666666666667,0,80.6666666666667,5995,4303,1692,104.666666666667,0.135145784081954,0.018746610891626
"SPU_007331",11,1.15499196896173,2.56055404891224,0.772036094151567,1.72020361651484,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007371",5,1.22710622710623,2.74389293942282,1.22710622710623,3.40699307780682,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007398",5,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007482",17,71.5652251264039,3.35217327107047,0.813021439529165,1.72352845803837,"SP-HYPP_25",163.333333333333,1915.33333333333,0,738.333333333333,5085,4358,727,163.333333333333,2.63457129756992,0.169420223344042
"SPU_007502",11,1.65053161008771,3.82085929485573,1.1520324234344,2.56688820140209,"SP-GLB1",86.6666666666667,113,0,98.3333333333333,13929,2661,11268,86.6666666666667,0.0100283990060348,0.0369535262432669
"SPU_007518",5,1.10638593152124,1.51787942213467,0.678816313908243,1.88469623207895,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007554",5,0.61102018548827,1.3662826703763,0.61102018548827,1.69646400317596,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007556",11,9.05102855481023,9.34992537128494,2.81910857039787,6.28136533367097,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007682",27,1.23032898395217,3.47037096171253,0.667873202977531,1.37283303000102,"SP-CBPDEL",141,1528,1528,0,50042,2200,47842,141,0.0319384641110321,0
"SPU_007701",6,0.297619047619048,0.729014804399757,0.297619047619048,0.765054117748905,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007764",6,32.3084655114185,2.45494417388687,1.00222676217353,2.57630591003188,"SP-ABCC9D",157,428,0,131.333333333333,39936,4418,35518,157,0.0120502280533814,0.0297268749056889
"SPU_007819",13,0.339925051906618,0.864756347312435,0.23984025777061,0.522567030701301,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007848",8,93.9563282302205,8.40913083935574,2.97307672019668,7.03020931442301,"SP-PPPL_250",23,0,0,0,1067,1067,0,23,0,0
"SPU_007856",5,0.440930621342992,0.98595084268415,0.440930621342992,1.22421966535957,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007907",11,0,0,0,0,"SP-SLCO10A2",120.666666666667,0,0,0,1199,1199,0,120.666666666667,0,0
"SPU_007965",6,98.5030663339487,2.58127713562259,1.05380197783138,2.70888422257096,"SP-CEP120",86.6666666666667,366,0,127.666666666667,111581,1638,109943,86.6666666666667,0.0033289977533813,0.0779405779405779
"SPU_007990",5,0,0,0,0,"SP-MGAM_5",57.6666666666667,39,0,0,9644,408,9236,57.6666666666667,0.00422260718925942,0
"SPU_008118",10,0,0,0,0,"SP-OPTNL",62.3333333333333,284,28.6666666666667,262.333333333333,11160,4544,6616,62.3333333333333,0.0429262394195889,0.0577318075117371
"SPU_008122",5,1.07117688513037,2.395224331078,1.07117688513037,2.97406381952125,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008147",5,0.951993763205234,1.56724239480079,0.700892106398826,1.94598845808279,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008200",8,1.70179429032865,3.26552248837493,1.15453654782354,2.73004512033376,"SP-HYPP_538",106.666666666667,123.666666666667,11.3333333333333,21.6666666666667,3959,2522,1437,106.666666666667,0.0860589190443053,0.00859106529209622
"SPU_008239",6,0.685315732485543,0.875599129814659,0.357461847878481,0.918884933089413,"SP-HYPP_1773",53,201.666666666667,0,106,15061,1131,13930,53,0.0144771476429768,0.0937223695844386
"SPU_008300",6,0.231481481481482,0.567011514533143,0.231481481481482,0.59504209158248,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008335",5,1.69867947178872,3.79836277090301,1.69867947178872,4.71629030474775,"SP-TOR1A_1",49,276.333333333333,64.3333333333333,70.3333333333333,9952,1036,8916,49,0.0309929714371168,0.0678893178893179
"SPU_008342",5,72.7361893963161,4.86799568921399,2.17703385505169,6.04441499070813,"SP-HYPP_1779",126,0,0,0,2365,1722,643,126,0,0
"SPU_008421",18,0.997013142174431,3.84620975301782,0.906560332741579,1.91267511226394,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008445",5,0.238095238095238,0.53239713749995,0.238095238095238,0.661058358380427,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008477",8,1.08796296296296,3.07722395516368,1.08796296296296,2.57262360705696,"SP-TLRL_15",117.333333333333,0,0,0,2762,2762,0,117.333333333333,0,0
"SPU_008571",9,35.4508428472447,16.3781553532499,5.45938511774998,12.5893646572035,"SP-POLYPL_939",382,0,0,0,6196,2065,4131,382,0,0
"SPU_008591",8,0.879572659434022,2.3327995744843,0.824769199133471,1.95026925023777,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008619",7,4.77164909650818,7.2184202287928,2.72830639773482,6.67592525817196,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008647",46,0.887673181123207,1.97395260481256,0.291043433410618,0.586191565543843,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008652",5,0,0,0,0,"SP-PSAT1_1",115.333333333333,32,32,0,10096,509,9587,115.333333333333,0.00333785334306874,0
"SPU_008654",8,0.223214285714286,0.631345340345133,0.223214285714286,0.527817913301962,"SP-SSTR4L_2",44.6666666666667,614,614,1.66666666666667,2265,996,1269,44.6666666666667,0.483845547675335,0.00167336010709505
"SPU_008707",5,5.08152588397978,1.26113544224922,0.563996915540702,1.56590647549963,"SP-NLR149",16.6666666666667,72,0,21.3333333333333,12256,2885,9371,16.6666666666667,0.00768327819869811,0.0073945696129405
"SPU_008720",5,100,0,0,0,"SP-HYPP_557",0.333333333333333,148,50.6666666666667,30,3874,1810,2064,0.333333333333333,0.0717054263565891,0.0165745856353591
"SPU_008745",22,8.40576544640281,3.2002281238955,0.682290928515892,1.41890166107375,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008800",6,3.62625313283209,5.75157383046716,2.34807018376491,6.0359065631853,"SP-DYNLC2-3B",49,11.3333333333333,0,29.3333333333333,14050,461,13589,49,0.000834007898545392,0.0636297903109183
"SPU_008804",5,1.53711279953244,3.43708870883954,1.53711279953244,4.26770930839871,"SP-SLC7A11_9",45,0,0,15,9700,1901,7799,45,0,0.00789058390320884
"SPU_008950",8,1.33003766478343,3.76191460800752,1.33003766478343,3.14503931767872,"SP-GPCR",103.333333333333,233.333333333333,42.3333333333333,94,11019,360,10659,103.333333333333,0.0218907339650374,0.261111111111111
"SPU_008952",6,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008973",6,0,0,0,0,"SP-HRH3L_7",114.333333333333,361.333333333333,216.666666666667,61.6666666666667,1263,1263,0,114.333333333333,0,0.0488255476378992
"SPU_008974",46,0.887673181123207,1.97395260481256,0.291043433410618,0.586191565543843,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008996",7,2.14961275891059,2.86857502832925,1.08421944886989,2.65298941868161,"SP-TTRSPN_5",136.333333333333,581,0,188.666666666667,10939,3341,7598,136.333333333333,0.0764674914451171,0.0564701187269281
"SPU_009025",8,0,0,0,0,"SP-KCTD21",164.666666666667,152.333333333333,150,9.66666666666667,11970,718,11252,164.666666666667,0.0135383339258206,0.0134633240482823
"SPU_009026",8,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009041",6,1.12962962962963,2.76701619092174,1.12962962962963,2.9038054069225,"SP-ACHE_16",102.333333333333,395.333333333333,122.333333333333,89.3333333333333,9773,1031,8742,102.333333333333,0.045222298482422,0.0866472680245716
"SPU_009044",6,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009052",7,5.67367821388395,5.55902049670914,2.10111225248616,5.14123647119429,"SP-EPDMNH2",100.333333333333,318.333333333333,0,7.66666666666667,867,549,318,100.333333333333,1.00104821802935,0.0139647844565877
"SPU_009085",11,0.57207498383969,1.48666774182487,0.448247189778005,0.998756978838037,"SP-DHPS_2",127.666666666667,0,0,0,4127,1000,3127,127.666666666667,0,0
"SPU_009088",5,0.67816091954023,1.51641391577572,0.67816091954023,1.88287656559391,"SP-ADORA2BL_1",78.3333333333333,0,0,0,953,953,0,78.3333333333333,0,0
"SPU_009108",6,29.6738823559508,20.3326204852038,8.30075755373496,21.337776589652,"SP-HSD17B7",48.6666666666667,142.333333333333,0,92,7050,1038,6012,48.6666666666667,0.0236748724772677,0.0886319845857418
"SPU_009231",5,0.863319090638238,1.28209946273596,0.573372310518711,1.59193674499563,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009232",9,1.50241597830697,3.7980789329709,1.2660263109903,2.91946190842091,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009298",5,0.709713855421686,1.58696842529635,0.709713855421686,1.97048155997659,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009353",5,1.27016129032258,2.84016698755013,1.27016129032258,3.52653309732784,"SP-SLC46A3L_1",53.3333333333333,148.666666666667,48,60,4657,948,3709,53.3333333333333,0.0400826817650759,0.0632911392405063
"SPU_009393",5,1.86765432098765,4.17620202019961,1.86765432098765,5.18543969770768,"SP-GRM7",137,0,0,0,632,632,0,137,0,0
"SPU_009421",6,0.965090209654205,1.78471488101919,0.728606799141502,1.87294340319426,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009431",5,93.8766488413547,13.1510272536749,5.88131818263389,16.3291570802847,"SP-HYPP_45",30.6666666666667,153,0,29,9593,3385,6208,30.6666666666667,0.024645618556701,0.0085672082717873
"SPU_009463",14,1.31552621048419,3.61330440932183,0.965696223842992,2.08625985365488,"SP-HYPP_46",208.333333333333,2141,2141,0,71256,4825,66431,208.333333333333,0.0322289292649516,0
"SPU_009477",9,0,0,0,0,"SP-HSP701C",102.666666666667,0,0,0,2695,1886,809,102.666666666667,0,0
"SPU_009483",27,0.499164578111946,1.46552985257444,0.282041351629761,0.5797443011896,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009490",8,1.32575757575758,2.45853422064601,0.869223109598989,2.05538604500266,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009494",12,0.342607973421927,1.18682883408997,0.342607973421927,0.754075065230731,"SP-SLC16A6_2",94,32.6666666666667,0,59,6081,1743,4338,94,0.00753035192869218,0.0338496844520941
"SPU_009526",10,3.98613396407514,6.41130243826174,2.02743184730982,4.58636947547709,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009527",9,1.70986145413833,2.86365757990395,0.954552526634651,2.20120207368909,"SP-TNFSFL2",123,425.333333333333,0,61.6666666666667,14717,1243,13474,123,0.0315669684825095,0.0496111558058461
"SPU_009540",6,2.58243100985037,4.00071363570489,1.63328450241199,4.19849147432655,"SP-FAM55C_2",45.3333333333333,130.666666666667,130.666666666667,10.6666666666667,9683,1699,7984,45.3333333333333,0.0163660654642619,0.00627820286443006
"SPU_009589",5,16.881738955737,3.60974418799778,1.61432667714956,4.48208940096213,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009607",5,0.834782608695652,1.86663065947808,0.834782608695652,2.31772808781729,"SP-OIT3L",8,669.333333333333,217.333333333333,275.666666666667,20321,1282,19039,8,0.0351559080483919,0.215028601144046
"SPU_009629",5,0,0,0,0,"SP-ACOT2",3,434.333333333333,0,170.666666666667,12190,3087,9103,3,0.0477132080998938,0.0552856063060145
"SPU_009655",8,2.07467521331148,3.94291833602593,1.39403214653436,3.29636222119509,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009748",10,2.43571067598588,3.76140507254646,1.18946072317577,2.6907470947992,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009766",7,0,0,0,0,"SP-HRH2",128.666666666667,0,0,0,1241,1241,0,128.666666666667,0,0
"SPU_009771",5,0,0,0,0,"SP-FOXG",202.333333333333,0,0,0,4160,4160,0,202.333333333333,0,0
"SPU_009838",7,3.53394967734614,4.42440780802724,1.67226896553893,4.09189475007913,"SP-CBP20",59,103.666666666667,0,53,5736,494,5242,59,0.0197761668574335,0.107287449392713
"SPU_009860",23,26.1719441983845,9.27927316704507,1.93486220730194,4.01265862182883,"SP-PPPL_255",480.333333333333,0,0,0,1540,1540,0,480.333333333333,0,0
"SPU_009872",7,0,0,0,0,"SP-SLC25A3_2",134.333333333333,1469,0,562,5653,1064,4589,134.333333333333,0.320113314447592,0.528195488721805
"SPU_009893",5,1.02380952380952,2.28930769124979,1.02380952380952,2.84255094103584,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009952",8,0,0,0,0,"SP-TLR175",67.6666666666667,25.3333333333333,25.3333333333333,42.3333333333333,335,335,0,67.6666666666667,0,0.12636815920398
"SPU_009966",13,65.5484201834523,11.17803085379,3.1002279540045,6.75481644107798,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010042",8,1.72377389231152,2.26380053431452,0.800374354533765,1.89258460908346,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010054",7,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010058",10,1.34169884169884,2.85886182919764,0.90405148959798,2.04510655273246,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010060",6,13.2809730456868,2.33043760582037,0.951397168608866,2.44564428010177,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010061",21,1.21324572992368,2.69315229312738,0.587694011490482,1.22590822614619,"SP-HYPP_1896",118.333333333333,309.333333333333,22.6666666666667,165.666666666667,11561,1497,10064,118.333333333333,0.0307366189719131,0.110665775996437
"SPU_010098",6,0.93703148425787,1.79212861483116,0.731633443296192,1.88072363968124,"SP-IGFBP7",104.333333333333,0,0,0,2105,850,1255,104.333333333333,0,0
"SPU_010100",5,0.869565217391304,1.94440693695634,0.869565217391304,2.41430009147634,"SP-CLECT_21",108.333333333333,0,0,0,812,475,337,108.333333333333,0,0
"SPU_010101",5,1.35964912280702,3.04026786414445,1.35964912280702,3.77499115180402,"SP-CLECT_22",81,0,0,0,1051,481,570,81,0,0
"SPU_010111",17,2.5599099129049,3.30292448183854,0.801076853650516,1.69820706713722,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010112",17,2.5599099129049,3.30292448183854,0.801076853650516,1.69820706713722,"SP-HYPP_608",343.666666666667,0,0,0,4697,2538,2159,343.666666666667,0,0
"SPU_010144",8,1.20295131320837,2.38330470091246,0.842625457824488,1.99249259258126,"SP-FN3_26",152.333333333333,1461,235.333333333333,129.666666666667,4971,1315,3656,152.333333333333,0.399617067833698,0.0986058301647655
"SPU_010154",24,0.312706040018347,0.958732158698808,0.195700382400759,0.404837085415248,"SP-ENDRVT72",45.3333333333333,77.3333333333333,66.3333333333333,15.6666666666667,6222,1464,4758,45.3333333333333,0.0162533277287376,0.0107012750455373
"SPU_010160",5,76.2095238095238,3.45961902036363,1.54718866115686,4.2956843850865,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010254",7,1.62273242630386,4.29334644440045,1.62273242630386,3.97068320516014,"SP-YEATS4",113,104.333333333333,0,46,7224,2090,5134,113,0.0203220360992079,0.0220095693779904
"SPU_010379",9,1.22222222222222,3.66666666666667,1.22222222222222,2.81844949858287,"SP-SEC23IP",33.3333333333333,40.3333333333333,0,52.6666666666667,18102,3068,15034,33.3333333333333,0.00268280785774467,0.0171664493698392
"SPU_010405",9,0.480499438832772,1.44149831649832,0.480499438832772,1.10803369291165,"SP-ZNF503",346.333333333333,0,0,0,3781,2273,1508,346.333333333333,0,0
"SPU_010520",23,0.304325845166396,1.06863687393961,0.222826191609302,0.462113237602154,"SP-AOF2",115.666666666667,0,0,0,17098,5081,12017,115.666666666667,0,0
"SPU_010531",6,0.264550264550265,0.64801315946645,0.264550264550265,0.680048104665693,"SP-ATUB12",83,0,0,0,2136,1383,753,83,0,0
"SPU_010569",7,1.39053618794998,2.46473609711015,0.931582680051055,2.27950070013832,"SP-GPR105L",135,0,0,0,1226,1226,0,135,0,0
"SPU_010583",5,1.66460686972977,1.79469651133618,0.802612679665885,2.22841004582803,"SP-ADAMTS1L_3",46.6666666666667,87.6666666666667,0,18,7648,1097,6551,46.6666666666667,0.0133821808375312,0.01640838650866
"SPU_010608",6,0.578966066568194,1.1047922435394,0.451029544742697,1.15940835505089,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010617",8,1.38649160759766,2.92053020968806,1.0325633579653,2.44162435755083,"SP-SLCO4A",116.333333333333,604,150.666666666667,367,12302,2012,10290,116.333333333333,0.0586977648202138,0.182405566600398
"SPU_010628",5,1.26530612244898,2.82931050214259,1.26530612244898,3.51305299025027,"SP-GORASP2L",14,220.333333333333,78,234.333333333333,10009,1395,8614,14,0.0255785155947682,0.167980884109916
"SPU_010634",11,0.728438228438229,1.62225663013725,0.489128777802874,1.08984683344715,"SP-Z447",219.333333333333,1590.33333333333,108.666666666667,161.333333333333,28217,2409,25808,219.333333333333,0.0616217193635049,0.0669710806697108
"SPU_010750",12,1.19490191772801,3.3310415632972,0.961588871625735,2.11644283655751,"SP-PROTEASE",161.333333333333,784,0,228.666666666667,15627,2742,12885,161.333333333333,0.0608459448971672,0.0833941162168733
"SPU_010757",5,1.01044979424329,1.3014604102077,0.582030789449835,1.6159765364424,"SP-TIF2L",37.6666666666667,0,0,0,21844,1477,20367,37.6666666666667,0,0
"SPU_010815",6,0.277777777777778,0.680413817439773,0.277777777777778,0.714050509898977,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010855",11,1.95055749516768,3.56527084453356,1.07496960611921,2.3951815440986,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010904",5,11.5182572115238,1.00696216666748,0.450327171087794,1.25030866990427,"SP-POLPPL_90",554,0,0,0,3846,3567,279,554,0,0
"SPU_010924",5,98.0846774193548,4.2827914891629,1.91532258064516,5.31778800390706,"SP-Z416",97.6666666666667,74.6666666666667,0,162,11705,5854,5851,97.6666666666667,0.012761351335954,0.0276733857191664
"SPU_011000",9,3.70980634719025,7.3823305516746,2.4607768505582,5.67456159320189,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011004",5,0.652173913043478,1.45830520271725,0.652173913043478,1.81072506860726,"SP-UNC44L_68",5,503,503,61.3333333333333,21022,4439,16583,5,0.0303322679852861,0.0138169257340242
"SPU_011005",5,0.652173913043478,1.45830520271725,0.652173913043478,1.81072506860726,"SP-ANKRPL",27,162.333333333333,0,64,33334,1387,31947,27,0.00508133262382488,0.0461427541456381
"SPU_011006",5,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011025",8,2.95497606560269,4.9333676263491,1.74420885133882,4.12439854971856,"SP-HYPP_637",59.6666666666667,0,0,0,1814,1814,0,59.6666666666667,0,0
"SPU_011039",6,1.62615099713001,2.18543711271589,0.892200965182542,2.29347559483543,"SP-GAGE1",86,260.666666666667,29.6666666666667,120.333333333333,5577,1753,3824,86,0.0681659693165969,0.0686442289408633
"SPU_011055",6,100,0,0,0,"SP-RIF1",22.3333333333333,36.6666666666667,0,26,4622,850,3772,22.3333333333333,0.00972074938140686,0.0305882352941176
