"geneid","N","median","sd","se","ci","mRNA_var","splice","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_004328",11,88.1646005509642,30.4033913992064,9.16696742049873,20.4252762645056,1,FALSE,"SP-DDM36L",194,2421.33333333333,608.333333333333,283,64865,4006,60859,194,0.0397859533238031,0.0706440339490764
"SPU_004337",6,81.8834573162482,39.3706355778719,16.072994669142,41.3169481407756,1,FALSE,"SP-NOP58",12,0,0,0,16853,2786,14067,12,0,0
"SPU_004351",5,96.4831168831169,5.92866747861961,2.65138069963715,7.36141296552345,1,FALSE,"SP-AFF3",36,89,0,90,9140,3578,5562,36,0.0160014383315354,0.0251537171604248
"SPU_004404",9,0.688255100019805,2.06476530005942,0.688255100019805,1.58711910672103,1,FALSE,"SP-SLC16A12",113.333333333333,560.666666666667,313.666666666667,235.333333333333,18433,1616,16817,113.333333333333,0.0333392796971319,0.145627062706271
"SPU_004429",18,0.444660858395465,1.48639964938686,0.350347757211585,0.739169155823967,1,FALSE,"SP-RTN4IP1-3",70.3333333333333,214.333333333333,0,151.333333333333,10505,1285,9220,70.3333333333333,0.0232465654374548,0.117769130998703
"SPU_004447",9,0.68537668707448,1.3618441290567,0.453948043018901,1.04680606436942,1,FALSE,"SP-LRP4L_3",164,0,0,0,13200,2118,11082,164,0,0
"SPU_004493",34,0.738763108999341,2.20845536495624,0.378746970440378,0.770566505223541,1,FALSE,"SP-GCNT2",78,0,0,0,1415,1415,0,78,0,0
"SPU_004515",8,1.36272144976607,2.09293571737811,0.739964519172796,1.74973804735419,1,FALSE,"SP-GAL3ST1-3",53.6666666666667,158,69,161.333333333333,14312,1524,12788,53.6666666666667,0.0123553331248045,0.10586176727909
"SPU_004561",9,99.1109119872561,1.83359136840118,0.611197122800393,1.40942309260259,2,TRUE,"SP-PGM1",12.6666666666667,413.666666666667,0,683.666666666667,20153,5445,14708,12.6666666666667,0.0281252832925392,0.125558616467707
"SPU_004607",5,94.4667162821084,3.23133526068449,1.44509706019651,4.01223265931831,1,FALSE,"SP-AGMAT_1",15.3333333333333,29,0,38.6666666666667,7328,1234,6094,15.3333333333333,0.00475877912701017,0.031334413830362
"SPU_004611",7,0,0,0,0,1,FALSE,"SP-LY/MAM/ZP",72,306,0,168.666666666667,33089,2423,30666,72,0.0099784777929955,0.069610675471179
"SPU_004659",9,0.173611111111111,0.520833333333333,0.173611111111111,0.400347940139612,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004731",13,2.89332870498495,4.74908020064476,1.3171578595935,2.86984044317934,3,TRUE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004746",12,0.992457497212932,2.44950496725663,0.70711117611347,1.55634120516069,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004767",13,0.710227272727273,2.56076084905113,0.710227272727273,1.54745229379775,3,TRUE,"SP-OTOP2L",148.333333333333,856.666666666667,609.666666666667,184,5994,1372,4622,148.333333333333,0.185345449300447,0.134110787172012
"SPU_004768",24,0,0,0,0,1,FALSE,"SP-HYPP_1542",109,41.3333333333333,0,57.3333333333333,4327,1191,3136,109,0.0131802721088435,0.0481388189196753
"SPU_004799",6,1.99878052802642,2.98972624628718,1.22055062900168,3.1375252763862,1,FALSE,"SP-HYPP_429",61,520,520,85.3333333333333,6823,2413,4410,61,0.117913832199546,0.0353640005525625
"SPU_004849",5,0,0,0,0,1,FALSE,"SP-SLC14",210.666666666667,192.666666666667,0,3.33333333333333,23991,1379,22612,210.666666666667,0.00852054956070523,0.00241721053903795
"SPU_004858",8,93.4982272414548,10.915111921453,3.85907482853478,9.12526192826461,1,FALSE,"SP-SAP18",22.6666666666667,7,0,22,2680,433,2247,22.6666666666667,0.00311526479750779,0.0508083140877598
"SPU_004879",20,1.05397882416772,2.90508537606545,0.64959683813229,1.35962180787846,1,FALSE,"SP-FAM55CL_2",106.333333333333,43,0,117.333333333333,6539,4043,2496,106.333333333333,0.0172275641025641,0.0290213537801962
"SPU_004897",5,0.58693092621664,0.76736392123596,0.34317557827288,0.95280815451916,1,FALSE,"SP-MT5/6/MMPL3",27.3333333333333,6.66666666666667,0,0,13135,1325,11810,27.3333333333333,0.000564493367202935,0
"SPU_004915",5,88.9181405895692,11.229350810719,5.02191835119202,13.94308062487,1,FALSE,"SP-HYPP_3085",19,130.333333333333,3,63,8302,3847,4455,19,0.029255518144407,0.0163763971926176
"SPU_004933",6,4.88967665661366,5.83028375254379,2.38020337489524,6.11850756062595,1,FALSE,"SP-HYPP_3086",49.6666666666667,155.666666666667,0,68,12378,6261,6117,49.6666666666667,0.0254482044575228,0.0108608848426769
"SPU_004940",12,98.2814813635892,1.70275194418543,0.49154214666931,1.08187697037874,1,FALSE,"SP-ECM/VWC/VWD",33,429.666666666667,0,1333.66666666667,13397,6812,6585,33,0.0652493039736775,0.195781953415541
"SPU_004942",10,0.530936454849498,1.37474089294253,0.43473124142721,0.983430391686718,1,FALSE,"SP-SAMD1L",166.666666666667,360,205,101,15881,2443,13438,166.666666666667,0.0267897008483405,0.0413426115431846
"SPU_004964",9,0.777875522144754,2.21371741391833,0.737905804639443,1.70161383688971,4,TRUE,"SP-PKG2",79.6666666666667,881,73,115,24008,1738,22270,79.6666666666667,0.0395599461158509,0.0661680092059839
"SPU_004966",9,1.39657428299156,3.88942094210319,1.29647364736773,2.98967359201321,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004976",6,62.7178995773759,7.88417228963347,3.21869985896543,8.27393139182169,1,FALSE,"SP-POLPPL_41",37.6666666666667,0,0,24.6666666666667,3677,3677,0,37.6666666666667,0,0.00670836732843804
"SPU_005024",5,1.33571428571429,2.98674794137472,1.33571428571429,3.7085373905142,1,FALSE,"SP-UNC44L_38",37.3333333333333,57.3333333333333,3.33333333333333,91.3333333333333,7210,5206,2004,37.3333333333333,0.0286094477711244,0.0175438596491228
"SPU_005056",7,0.956949944156767,1.93965531280087,0.733120798122329,1.79388196924638,1,FALSE,"SP-SLC24A5",34.6666666666667,57.3333333333333,0,8.33333333333333,2984,976,2008,34.6666666666667,0.0285524568393094,0.00853825136612022
"SPU_005067",12,96.5387470871539,5.47838955116854,1.58147484104639,3.4808026562014,2,TRUE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005097",13,0.873900873900874,2.21514797812837,0.614371509067864,1.33860052613908,1,FALSE,"SP-5HT7",183,0,0,0,1499,1499,0,183,0,0
"SPU_005108",22,1.03652596592529,2.40220901986523,0.512152683871175,1.06507981199293,1,FALSE,"SP-HYPP_1565",55,0,0,0,2477,1210,1267,55,0,0
"SPU_005131",5,0.210526315789474,0.470751153157851,0.210526315789474,0.58451475898901,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005196",7,0.166112956810631,0.439493573266544,0.166112956810631,0.406463762648666,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005200",8,0,0,0,0,1,FALSE,"SP-HYPP_3",45.6666666666667,111.333333333333,0,433,13684,4877,8807,45.6666666666667,0.0126414594451383,0.0887840885790445
"SPU_005205",7,100,0,0,0,1,FALSE,"SP-PSRL",52.6666666666667,0,0,0,2283,548,1735,52.6666666666667,0,0
"SPU_005223",16,1.37905563956411,2.8864954741751,0.721623868543774,1.53810486667271,1,FALSE,"SP-MACPFA1",54,230,51,67.6666666666667,9418,1196,8222,54,0.0279737290197032,0.056577480490524
"SPU_005223",16,1.37905563956411,2.8864954741751,0.721623868543774,1.53810486667271,1,FALSE,"SP-MACPFA1",54,230,51,67.6666666666667,9418,1196,8222,54,0.0279737290197032,0.056577480490524
"SPU_005239",6,0.759144237405107,1.85951602281677,0.759144237405107,1.95144238730155,1,FALSE,"SP-LDLA/LRR/GPCR_1",74.3333333333333,680.666666666667,680.666666666667,0,55255,3203,52052,74.3333333333333,0.0130766669228208,0
"SPU_005255",12,99.7997711670481,0.470171863419572,0.135726925955339,0.298732949852557,1,FALSE,"SP-HYPP_5",7,49.3333333333333,0,189,4736,3109,1627,7,0.0303216553984839,0.0607912512061756
"SPU_005272",8,97.9475994040047,3.37196906962042,1.19217109753994,2.81903668929094,1,FALSE,"SP-RAB15",56,129.666666666667,5.33333333333333,28.3333333333333,10106,2673,7433,56,0.0174447284631598,0.0105998254146402
"SPU_005287",23,0,0,0,0,1,FALSE,"SP-ARSBL",10.6666666666667,877.333333333333,44.6666666666667,73,29632,1966,27666,10.6666666666667,0.0317116075086147,0.0371312309257375
"SPU_005295",18,97.1454458412194,6.02351366231499,1.41975578573092,2.99542287345407,1,FALSE,"SP-RAPH1L",78.3333333333333,882,0,0,136985,5040,131945,78.3333333333333,0.0066846034332487,0
"SPU_005296",7,99.5562421931497,1.17407279926933,0.4437578068503,1.0858362366201,1,FALSE,"SP-ATP5B",130,187,0,205.333333333333,7198,1562,5636,130,0.0331795599716111,0.131455399061033
"SPU_005328",16,93.8291571471474,6.7612110850225,1.69030277125563,3.60279507365123,1,FALSE,"SP-HYPP_443",51,383.666666666667,87.3333333333333,306.333333333333,7083,2358,4725,51,0.0811992945326279,0.129912355103195
"SPU_005391",5,0.838815789473684,1.87564912586331,0.838815789473684,2.32892599284683,1,FALSE,"SP-AAPL",73.3333333333333,212,0,192.333333333333,9266,1352,7914,73.3333333333333,0.0267879706848623,0.142258382642998
"SPU_005417",5,0,0,0,0,1,FALSE,"SP-ANK3L",60.6666666666667,439.333333333333,69,155.333333333333,25199,1383,23816,60.6666666666667,0.0184469824207815,0.112316220776091
"SPU_005418",7,0.845664847170783,1.6183897018848,0.611693810796447,1.49676083490985,1,FALSE,"SP-GDAP1L",101.666666666667,353.666666666667,0,45.3333333333333,39976,1317,38659,101.666666666667,0.0091483656242186,0.0344216654011643
"SPU_005423",10,0.511033497759161,1.22119452557167,0.386175616693522,0.873589937401265,1,FALSE,"SP-HAO1_4",25,159,0,82,5946,851,5095,25,0.031207065750736,0.0963572267920094
"SPU_005447",7,95.6738721804511,8.71823797435713,3.29518422154692,8.06302532340908,1,FALSE,"SP-RAP1GAP",55,660,0,76.3333333333333,42624,5446,37178,55,0.0177524342353004,0.0140164034765577
"SPU_005467",6,0,0,0,0,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005520",5,97.0646426743988,5.30636531486948,2.37307871149904,6.58872277279061,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005538",8,0.999216300940439,2.82621048906849,0.999216300940439,2.3627710977906,1,FALSE,"SP-LRR/IGR_2",90.3333333333333,102.666666666667,102.666666666667,168,6874,1933,4941,90.3333333333333,0.0207785198677731,0.0869115364718055
"SPU_005540",10,0.958073119958366,2.63806687738655,0.834229995238964,1.88715935915093,2,TRUE,"SP-SLC7A4",121,13,2,25.3333333333333,6187,3204,2983,121,0.00435802883003688,0.00790678318768206
"SPU_005552",21,0.969505430812558,2.68281537247687,0.58543831047459,1.22120291627908,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005556",7,0,0,0,0,1,FALSE,"SP-SRCR44",0.333333333333333,131,131,0,30567,2832,27735,0.333333333333333,0.00472327384171624,0
"SPU_005576",13,0,0,0,0,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005588",6,98.447295904835,2.74809600934865,1.12190549784715,2.8839498940664,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005636",14,0.978316326530612,2.5367605271888,0.677977768930896,1.46468192177688,1,FALSE,"SP-TMEM20",102.666666666667,0,0,0,1361,1361,0,102.666666666667,0,0
"SPU_005708",6,99.9249249249249,0.183895626335095,0.0750750750750839,0.192986624297043,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005841",8,0,0,0,0,1,FALSE,"SP-HYPP_1611",76.6666666666667,444,0,119.333333333333,3260,1043,2217,76.6666666666667,0.200270635994587,0.114413550655161
"SPU_005849",20,0.0384615384615384,0.172005229038445,0.0384615384615384,0.0805009251695503,1,FALSE,"SP-GPR112L",141,235.666666666667,0,190,10933,3509,7424,141,0.0317438936781609,0.0541464804787689
"SPU_005882",9,0.3598634095088,1.0795902285264,0.3598634095088,0.829846510435963,1,FALSE,"SP-TSSK1",29,111.666666666667,0,186.333333333333,11743,2250,9493,29,0.0117630534780013,0.0828148148148148
"SPU_005894",42,0.828250517811914,2.80885606400297,0.433415900236995,0.875301167769343,1,FALSE,"SP-HYPP_11",28.3333333333333,377,377,655.333333333333,27261,7343,19918,28.3333333333333,0.0189276031730093,0.0892459939171093
"SPU_005924",7,97.6286868876198,3.43511206863579,1.29835032274956,3.1769487916738,1,FALSE,"SP-HYPP_12",21,4.33333333333333,0,241,5852,3034,2818,21,0.00153773361722262,0.0794330916282136
"SPU_005929",34,0.772094983878297,1.8236727048814,0.312757288650173,0.636309488147555,1,FALSE,"SP-HYPP_1618",50.3333333333333,207.666666666667,82.3333333333333,160,11789,4406,7383,50.3333333333333,0.0281276807079326,0.0363141171130277
"SPU_005951",10,1.62190225233703,3.54580835321405,1.12128305426072,2.53651849272014,1,FALSE,"SP-GAL3ST3L",42.3333333333333,0,0,0,2724,1840,884,42.3333333333333,0,0
"SPU_005955",6,3.50786545829649,6.01189101824376,2.45434423065307,6.30909269771556,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005988",15,99.3149742640954,2.1267154206832,0.549115560428569,1.17773574413572,1,FALSE,"SP-FRS3L",91.6666666666667,158.333333333333,0,252.666666666667,5560,3770,1790,91.6666666666667,0.0884543761638734,0.0670203359858532
"SPU_006020",9,1.52174417525295,3.17881603841105,1.05960534613702,2.4434543098764,1,FALSE,"SP-ADAM/TSL9",71.3333333333333,423,0,181.666666666667,11849,1246,10603,71.3333333333333,0.0398943695180609,0.145799892990904
"SPU_006064",5,100,0,0,0,1,FALSE,"SP-Z79",3.33333333333333,0,0,43,4844,3196,1648,3.33333333333333,0,0.0134543178973717
"SPU_006151",27,1.12398596510381,3.47974673726673,0.669677571824222,1.37654196328357,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006240",8,0.37280701754386,1.05445748071678,0.37280701754386,0.881548514848188,1,FALSE,"SP-HYPP_1640",92,362.666666666667,0,46,1472,981,491,92,0.738628649015614,0.0468909276248726
"SPU_006243",5,70.3087869740125,3.73708275099421,1.67127421375299,4.64020111021779,1,FALSE,"SP-HYPP_471",83.6666666666667,2796.33333333333,554,375,4048,4048,0,83.6666666666667,0,0.0926383399209486
"SPU_006255",7,0.828331332533013,2.1915587090451,0.828331332533013,2.02685375424973,1,FALSE,"SP-PPP1R3AL",145.666666666667,0,0,0,1314,1314,0,145.666666666667,0,0
"SPU_006283",9,1.88297154168367,3.3265629969243,1.1088543323081,2.55702267564153,1,FALSE,"SP-HYPP_14",48,617.333333333333,0,176,84019,6915,77104,48,0.008006502040534,0.0254519161243673
"SPU_006284",11,3.38706650736404,4.37632738496967,1.31951235415469,2.94005674196795,1,FALSE,"SP-HYPP_15",38.6666666666667,19.3333333333333,0,234,6106,3296,2810,38.6666666666667,0.00688018979833926,0.070995145631068
"SPU_006320",9,0,0,0,0,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006344",15,0.435574995443776,1.29394097380169,0.334094122833958,0.716560627165848,1,FALSE,"SP-HYPP_3013",13,45.6666666666667,0,33,2952,2260,692,13,0.0659922928709056,0.0146017699115044
"SPU_006411",8,1.25,3.53553390593274,1.25,2.95578031449098,1,FALSE,"SP-HYPP_1662",15.6666666666667,73.6666666666667,54.3333333333333,71.6666666666667,3115,1646,1469,15.6666666666667,0.0501474926253687,0.0435398946942082
"SPU_006465",6,1.13811728395062,2.78780661312129,1.13811728395062,2.92562361694719,1,FALSE,"SP-HYPP_482",46,55,0,29.6666666666667,16252,1476,14776,46,0.0037222523010287,0.0200993676603433
"SPU_006470",11,0.538750099768537,1.78683193669878,0.538750099768537,1.20041002880576,1,FALSE,"SP-KCNC2",43,43,0,59,4985,1333,3652,43,0.0117743702081051,0.0442610652663166
"SPU_006507",10,0.333333333333333,1.05409255338946,0.333333333333333,0.754052387599401,1,FALSE,"SP-CHRM1L_1",55.6666666666667,0,0,0,1307,1307,0,55.6666666666667,0,0
"SPU_006534",11,1.00473429725884,2.2079343830304,0.665717264566972,1.4833105016197,1,FALSE,"SP-EBR1_5",70,346,0,233,18328,3714,14614,70,0.0236759271931025,0.0627355950457728
"SPU_006595",8,0,0,0,0,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006613",6,1.38633578431372,3.39581528372974,1.38633578431372,3.56368958524948,1,FALSE,"SP-HYPP_1669",54.6666666666667,313.333333333333,0,108.333333333333,16630,1536,15094,54.6666666666667,0.0207588004063425,0.0705295138888889
"SPU_006646",32,1.46145396086098,3.42697278372162,0.605808923577823,1.23555544558391,1,FALSE,"SP-FAM151BL",79,150,108,161.666666666667,15549,1617,13932,79,0.0107665805340224,0.0999793856936714
"SPU_006664",5,0,0,0,0,1,FALSE,"SP-UGT1L",80.6666666666667,150,0,43.3333333333333,1586,1586,0,80.6666666666667,0,0.0273224043715847
"SPU_006811",5,100,0,0,0,1,FALSE,"SP-MYIPH",53.6666666666667,3309,0,465.333333333333,83646,3526,80120,53.6666666666667,0.0413005491762356,0.131972017394593
"SPU_006836",6,64.8495174230468,5.52918824528359,2.25728164878991,5.80252720429454,1,FALSE,"SP-POLPPL_55",205.333333333333,0,0,509.333333333333,4994,4994,0,205.333333333333,0,0.101989053530904
"SPU_006942",5,0.390151515151516,0.872405309403329,0.390151515151516,1.08323426452793,1,FALSE,"SP-HYPP_502",63,762,0,381.666666666667,15467,3414,12053,63,0.0632207749108106,0.111794571372779
"SPU_007004",19,0.192075015124017,0.617801436725031,0.14173336999256,0.297770760855008,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007022",9,2.0912999037999,4.15911879584672,1.38637293194891,3.1969817140093,1,FALSE,"SP-RDH8L",16.6666666666667,7,0,1.66666666666667,6061,2431,3630,16.6666666666667,0.00192837465564738,0.000685588920883039
"SPU_007028",8,89.4051535087719,28.3207202402298,10.0128866649768,23.6767146364541,1,FALSE,"SP-TRIM2-3",34.6666666666667,366.333333333333,54.6666666666667,304.333333333333,4079,1895,2184,34.6666666666667,0.167735042735043,0.160598065083553
"SPU_007110",10,1.62538934171285,3.23035863319991,1.02152909401001,2.31085935702151,1,FALSE,"SP-SRCR54",87,448.333333333333,202,276.666666666667,14684,2092,12592,87,0.0356046166878441,0.132249840662843
"SPU_007115",6,1.03888145006226,1.68008390605543,0.68589138248298,1.76313992903023,1,FALSE,"SP-HYPP_20",68.3333333333333,1239,709,1011.66666666667,6859,2686,4173,68.3333333333333,0.296908698777858,0.376644328617523
"SPU_007190",7,94.5047576126902,6.89853834168168,2.60740240884766,6.38008385491329,1,FALSE,"SP-Z185",1.66666666666667,122.333333333333,0,116.333333333333,15309,3048,12261,1.66666666666667,0.00997743522823043,0.038167104111986
"SPU_007203",8,0,0,0,0,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007274",10,0.659878394136265,1.47633209130127,0.466857199131166,1.05610435701847,1,FALSE,"SP-SURREAL/GPCR106",100.666666666667,0,0,0,1252,1252,0,100.666666666667,0,0
"SPU_007284",6,1.09983324137736,1.38564782755844,0.565688356785699,1.45414821458427,1,FALSE,"SP-ALDH2_1",87.6666666666667,1200.33333333333,246.666666666667,241.666666666667,35224,2193,33031,87.6666666666667,0.0363396001735743,0.110199118407053
"SPU_007346",9,99.0592481922485,2.67997395976268,0.893324653254226,2.06001034448407,1,FALSE,"SP-HYPP_23",121.333333333333,332.333333333333,0,127.666666666667,16025,5288,10737,121.333333333333,0.0309521592002732,0.0241427130610187
"SPU_007397",24,0.285493827160494,1.39862840251509,0.285493827160494,0.590588978283216,2,TRUE,"SP-MEM_TRANS",60.3333333333333,144,6,63.6666666666667,7469,1585,5884,60.3333333333333,0.0244731475186948,0.0401682439537329
"SPU_007407",7,10.8865868830132,5.99764621575956,2.26689719123535,5.54689760256102,1,FALSE,"SP-GCNT2_1",39.3333333333333,181,181,304.333333333333,16859,4463,12396,39.3333333333333,0.0146014843497903,0.0681903054746434
"SPU_007412",7,95.1170298627926,10.0661561662634,3.80464941061032,9.30964173227412,1,FALSE,"SP-UNC13AL",98.3333333333333,866,92,150,22250,2577,19673,98.3333333333333,0.0440197224622579,0.0582072176949942
"SPU_007422",6,0,0,0,0,1,FALSE,"SP-GPR54_1",148.666666666667,314.333333333333,112.666666666667,132.333333333333,2275,1089,1186,148.666666666667,0.265036537380551,0.121518212427303
"SPU_007444",67,1.03183497766646,3.00720184809079,0.367388178848505,0.733514165832614,1,FALSE,"SP-MTNR1B",67.6666666666667,0,0,57.3333333333333,3432,1198,2234,67.6666666666667,0,0.0478575403450195
"SPU_007462",11,1.45100420647245,2.88947971907515,0.871210915228526,1.9411788884952,1,FALSE,"SP-HYPP_3070",11,145.666666666667,0,95.6666666666667,11580,3441,8139,11,0.017897366588852,0.027801995543931
"SPU_007495",5,2.07386363636364,4.637300066974,2.07386363636364,5.75796854202952,1,FALSE,"SP-CD36ANTIGENL",34.6666666666667,101.666666666667,0,64.6666666666667,16951,1280,15671,34.6666666666667,0.00648756726862783,0.0505208333333333
"SPU_007523",6,0.126262626262626,0.309279007927169,0.126262626262626,0.324568413590444,1,FALSE,"SP-FLVCRL",138.666666666667,1992.66666666667,51.3333333333333,172.333333333333,39928,1605,38323,138.666666666667,0.0519966251772217,0.107372793354102
"SPU_007570",6,0.151515151515151,0.371134809512603,0.151515151515152,0.389482096308532,1,FALSE,"SP-SLC22A5L",64,302.666666666667,119.666666666667,155.333333333333,10913,1531,9382,64,0.0322603567114332,0.101458741563248
"SPU_007589",6,100,0,0,0,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007601",10,0.591699966699966,1.41670280345396,0.448000762646037,1.01344813415879,1,FALSE,"SP-SLCO4A1_7",101,0,0,0,9128,2129,6999,101,0,0
"SPU_007682",5,0,0,0,0,1,FALSE,"SP-CBPDEL",141,1528,1528,0,50042,2200,47842,141,0.0319384641110321,0
"SPU_007691",5,98.032937793805,2.07043031905852,0.925924587218286,2.5707787879645,1,FALSE,"SP-HYPP_2988",127.666666666667,0,0,0,2025,940,1085,127.666666666667,0,0
"SPU_007721",5,94.5882790128314,5.30651926148932,2.37314755852042,6.58891392276611,2,TRUE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007745",8,99.5378352490421,0.858347345926348,0.303471614458998,0.717596339219762,2,TRUE,"SP-CAHB",50.3333333333333,464,116.666666666667,62,13591,3510,10081,50.3333333333333,0.0460271798432695,0.0176638176638177
"SPU_007806",6,1.13122171945701,2.7709159986235,1.13122171945701,2.90789800411348,1,FALSE,"SP-HTR1L_1",51.3333333333333,2,2,114.666666666667,1877,1390,487,51.3333333333333,0.00410677618069815,0.0824940047961631
"SPU_007811",7,0.230414746543779,0.609620117756817,0.230414746543779,0.563804573996536,1,FALSE,"SP-SLC5",16.6666666666667,564.666666666667,0,152,7707,1146,6561,16.6666666666667,0.0860641162424427,0.132635253054101
"SPU_007814",5,0,0,0,0,1,FALSE,"SP-SLC46A1L",130.333333333333,1142.33333333333,0,60.6666666666667,4141,1478,2663,130.333333333333,0.428964826636625,0.0410464591790708
"SPU_007822",7,0,0,0,0,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007833",13,1.58128269076416,2.1250813091734,0.589391509596526,1.28417378280585,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007920",11,1.55303030303031,3.9707739112855,1.197233381006,2.66760221111435,1,FALSE,"SP-IDS_1",40,21,0,54,4541,1565,2976,40,0.00705645161290323,0.0345047923322684
"SPU_007923",9,0.317460317460318,0.952380952380953,0.317460317460318,0.73206480482672,1,FALSE,"SP-HYPP_532",75.3333333333333,42.6666666666667,33.6666666666667,200.666666666667,6201,3008,3193,75.3333333333333,0.0133625639419564,0.0667109929078014
"SPU_007927",5,0.834782608695652,1.86663065947808,0.834782608695652,2.31772808781729,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007940",5,96.385538328708,2.26271817813205,1.01191833204555,2.80953569986778,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_007947",10,1.21428571428571,3.8399085873473,1.21428571428571,2.74690512625495,1,FALSE,"SP-KIRREL2L_1",110,301,91,13.3333333333333,14149,4265,9884,110,0.0304532577903683,0.0031262211801485
"SPU_007980",11,0.264103485447359,0.875932167053978,0.264103485447359,0.588459236870252,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008004",6,0.737179487179487,1.80571359243632,0.737179487179487,1.89498019934728,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008080",10,0.279208960578197,0.462968929137511,0.146403630196363,0.331188020708362,2,TRUE,"SP-B4GALT6",8.66666666666667,0,0,0,10433,2304,8129,8.66666666666667,0,0
"SPU_008095",6,96.7457839599179,3.33692128135865,1.36229240852715,3.50188412018515,1,FALSE,"SP-ADAR",88,143.666666666667,0,161,9404,3183,6221,88,0.0230938220007501,0.0505812126924285
"SPU_008160",22,0.465248522801498,1.3422868944504,0.286176527451574,0.595136668524383,1,FALSE,"SP-TRPM_3",95.6666666666667,897.333333333333,426.333333333333,557.333333333333,23736,6238,17498,95.6666666666667,0.0512820512820513,0.0893448754942824
"SPU_008199",5,98.5521471747801,0.560362590163029,0.250601768730478,0.695782054145644,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008202",6,0,0,0,0,1,FALSE,"SP-HYPP_9771",25,100.666666666667,53.3333333333333,129,8394,1230,7164,25,0.0140517401823934,0.104878048780488
"SPU_008237",5,0,0,0,0,1,FALSE,"SP-HYPP_31",424.333333333333,234.666666666667,27.6666666666667,749.666666666667,8440,3969,4471,424.333333333333,0.0524863937970625,0.188880490467792
"SPU_008314",6,96.2181595816464,5.29666737994167,2.1623554030169,5.55851152118527,1,FALSE,"SP-RWDD2B",77,0,0,0,813,742,71,77,0,0
"SPU_008352",7,0.37593984962406,0.994643350024282,0.37593984962406,0.91989167336277,1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008384",10,0,0,0,0,1,FALSE,"SP-GPR112",65.6666666666667,151.666666666667,0,98.3333333333333,8225,1653,6572,65.6666666666667,0.0230777033881112,0.0594877999596693
"SPU_008414",12,92.774814471243,24.7091729905797,7.1329238387821,15.6994595172233,1,FALSE,"SP-UNC93A_1",114,238,0,110.333333333333,4344,1539,2805,114,0.0848484848484849,0.0716915746155512
"SPU_008435",9,2.44340189992363,4.98105904200979,1.66035301400326,3.82878091619023,1,FALSE,"SP-IG/FN3F",19.6666666666667,461.666666666667,0,141.666666666667,20206,1734,18472,19.6666666666667,0.0249927818680525,0.0816993464052288
"SPU_008512",9,1.26401863243968,2.9371191697782,0.979039723259399,2.25766965036532,1,FALSE,"SP-NAALAD2L_7",29.3333333333333,68.6666666666667,0,69.3333333333333,6515,1047,5468,29.3333333333333,0.0125579127042185,0.0662209487424387
"SPU_008552",6,0.213675213675213,0.523395244184439,0.213675213675213,0.549269622999212,1,FALSE,"SP-ISM",62.6666666666667,194.333333333333,26.3333333333333,222.666666666667,11098,1810,9288,62.6666666666667,0.0209230548377835,0.123020257826888
"SPU_008559",10,94.7972660141201,12.4228177926341,3.92843991819891,8.88674849957605,1,FALSE,"SP-HYPP_3068",97,175.333333333333,0,379.333333333333,13073,8135,4938,97,0.0355069528824085,0.0466297889776685
