"","id","NN1","NN2","NN3","NU1","NU2","NU3","UN1","UN2","UN3","UU1","UU3_1","UU3_2","V41","median","meth"
"1128","Scaffold1253.272346.272346",19.5652173913043,0,0,0,0,0,0,0,0,0,0,0,"SPU_014247",0,FALSE
"1129","Scaffold1253.357316.357316",10.3448275862069,0,0,3.125,5.55555555555556,10.1694915254237,0,0,6.25,0,0,16.6666666666667,"SPU_016246",1.5625,TRUE
"1130","Scaffold1253.357326.357326",3.44827586206897,0,0,0,1.85185185185185,0,0,0,8.33333333333333,18.1818181818182,0,3.33333333333333,"SPU_016246",0,FALSE
"1131","Scaffold1253.357334.357334",10.3448275862069,25,46.1538461538462,3.125,0,0,3.57142857142857,0,0,4.54545454545455,0,0,"SPU_016246",1.5625,TRUE
"1132","Scaffold1253.357414.357414",0,25,46.1538461538462,12.5,0,0,0,4.8780487804878,20.8333333333333,0,6.52173913043478,30,"SPU_016246",5.69989395546129,TRUE
"1133","Scaffold1253.357415.357415",0,16.6666666666667,3.92156862745098,6.38297872340426,10.1123595505618,0,0,26.0869565217391,3.33333333333333,0,5.97014925373134,0,"SPU_016246",3.62745098039216,TRUE
"1134","Scaffold1253.357500.357500",0,5.55555555555556,6.25,3.26086956521739,11.3636363636364,0,3.57142857142857,0,23.2142857142857,7.5,0,28.5714285714286,"SPU_016246",4.56349206349206,TRUE
"1135","Scaffold1254.69406.69406",20,0,16.6666666666667,5.55555555555556,20.4081632653061,35.7142857142857,58.3333333333333,88,0,39.5348837209302,27.9411764705882,25.9259259259259,"SPU_003748",23.167044595616,TRUE
"1136","Scaffold126.256845.256845",0,5.88235294117647,0,0,2.08333333333333,0,0,0,0,5.71428571428571,0,0,"SPU_006125",0,FALSE
"1137","Scaffold126.256874.256874",0,0,0,4.54545454545455,0,0,0,0,0,0,0,0,"SPU_006125",0,FALSE
"1138","Scaffold126.63960.63960",5,0,4,0,0,0,0.854700854700855,0,0,1.31578947368421,5.35714285714286,0,"SPU_011283",0,FALSE
"1139","Scaffold126.64009.64009",0,0,0,1.40845070422535,0,0,0,0,0,7.84313725490196,1.19047619047619,0,"SPU_011283",0,FALSE
"1140","Scaffold126.64013.64013",0,0,0,0,0,6.18556701030928,0,0,0,0,1.19047619047619,5.35714285714286,"SPU_011283",0,FALSE
"1141","Scaffold1260.57561.57561",100,100,100,100,100,100,100,100,100,100,81.5789473684211,100,"SPU_027607",100,TRUE
"1142","Scaffold1260.57927.57927",100,92.8571428571429,100,97.7777777777778,100,86.046511627907,96.969696969697,100,81.8181818181818,90.4761904761905,100,100,"SPU_027607",98.8888888888889,TRUE
"1143","Scaffold1260.57937.57937",100,100,100,100,95.8333333333333,93.0232558139535,87.8787878787879,100,81.8181818181818,85.7142857142857,88,100,"SPU_027607",97.9166666666667,TRUE
"1144","Scaffold1260.57938.57938",100,96.3636363636364,94.6428571428571,100,98.4126984126984,100,96.7741935483871,100,90.4761904761905,95,96,86.4864864864865,"SPU_027607",96.5689149560117,TRUE
"1145","Scaffold1260.57946.57946",100,100,92,100,100,100,100,100,81.8181818181818,100,100,100,"SPU_027607",100,TRUE
"1146","Scaffold1260.57947.57947",96.7741935483871,100,96.4285714285714,100,98.4126984126984,100,93.5483870967742,96.1538461538462,100,91.9354838709677,100,100,"SPU_027607",99.2063492063492,TRUE
"1147","Scaffold1260.57948.57948",96.1538461538462,100,100,93.3333333333333,100,100,100,100,81.8181818181818,100,100,100,"SPU_027607",100,TRUE
"1148","Scaffold1260.57949.57949",87.0967741935484,90.9090909090909,96.4285714285714,100,100,100,100,96.1538461538462,100,98.3333333333333,98,100,"SPU_027607",99.1666666666667,TRUE
"1149","Scaffold1260.57979.57979",92.3076923076923,100,100,100,97.9166666666667,100,100,100,81.8181818181818,97.6190476190476,100,100,"SPU_027607",100,TRUE
"1150","Scaffold1260.57980.57980",100,100,96.4285714285714,100,98.4126984126984,100,100,100,100,98.3333333333333,100,100,"SPU_027607",100,TRUE
"1151","Scaffold1260.57995.57995",100,100,100,100,100,100,93.9393939393939,93.3333333333333,81.8181818181818,100,96,100,"SPU_027607",100,TRUE
"1152","Scaffold1260.57996.57996",100,100,96.4285714285714,100,98.4126984126984,95.3488372093023,96.7741935483871,92.3076923076923,100,98.3333333333333,100,89.1891891891892,"SPU_027607",98.3730158730159,TRUE
"1153","Scaffold1260.58014.58014",96.7741935483871,100,91.0714285714286,100,98.4126984126984,100,90.3225806451613,100,100,100,100,94.5945945945946,"SPU_027607",100,TRUE
"1154","Scaffold1261.12956.12956",67.037037037037,68.5534591194968,76.5789473684211,56.3358778625954,74.2528735632184,69.774011299435,66.0891089108911,57.6642335766423,65.2459016393443,69.7095435684647,68.6305732484076,72.4719101123596,"SPU_006771",68.5920161839522,TRUE
"1155","Scaffold1261.12961.12961",66.6666666666667,72.1003134796238,78.740157480315,58.0792682926829,74.4827586206897,74.792243767313,68.8725490196078,55.4744525547445,67.2131147540984,67.5564681724846,69.1573926868045,73.463687150838,"SPU_006771",69.0149708532062,TRUE
"1156","Scaffold1261.12993.12993",75.9259259259259,70.846394984326,83.2020997375328,73.2824427480916,85.8131487889273,88.0555555555556,74.5049504950495,75.2767527675277,74.6527777777778,77.0186335403727,82.6433121019108,78.5100286532951,"SPU_006771",76.4722797331493,TRUE
"1157","Scaffold1261.13037.13037",59.0909090909091,60.062893081761,76.6404199475066,63.8719512195122,77.2413793103448,81.5126050420168,60.7843137254902,65.5677655677656,69.1803278688525,74.3801652892562,76.6295707472178,67.5977653631285,"SPU_006771",68.3890466159905,TRUE
"1158","Scaffold1262.171126.171126",16.6666666666667,0,0,0,13.3333333333333,8.19672131147541,0,0,6.77966101694915,12.2448979591837,0,0,"SPU_004853",0,FALSE
"1159","Scaffold1263.166381.166381",0,0,0,0,8.51063829787234,0,0,0,0,0,0,18.1818181818182,"SPU_020457",0,FALSE
"1160","Scaffold1263.166388.166388",21.0526315789474,0,0,0,0,5.12820512820513,0,0,0,0,4.8780487804878,0,"SPU_020457",0,FALSE
"1161","Scaffold1263.166421.166421",0,0,0,0,4.25531914893617,0,0,0,0,4,0,0,"SPU_020457",0,FALSE
"1162","Scaffold1263.166432.166432",0,0,0,0,0,0,0,0,0,0,2.4390243902439,0,"SPU_020457",0,FALSE
"1163","Scaffold1263.166440.166440",0,0,0,0,0,7.69230769230769,0,0,0,0,0,0,"SPU_020457",0,FALSE
"1164","Scaffold1263.166446.166446",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_020457",0,FALSE
"1165","Scaffold1263.166506.166506",0,0,0,0,0,0,0,0,0,0,0,15.625,"SPU_020457",0,FALSE
"1166","Scaffold1263.166520.166520",0,5.55555555555556,0,0,0,0,0,0,0,0,0,3.125,"SPU_020457",0,FALSE
"1167","Scaffold1263.166532.166532",0,0,0,13.1578947368421,0,0,0,0,0,0,0,0,"SPU_020457",0,FALSE
"1168","Scaffold1263.166565.166565",0,0,0,7.89473684210526,0,0,0,0,0,0,12.1212121212121,0,"SPU_020457",0,FALSE
"1169","Scaffold1264.185896.185896",8.69565217391304,11.4754098360656,0,0,6.89655172413793,13.7254901960784,12.5,0,0,5.17241379310345,7.69230769230769,0,"SPU_005157",6.03448275862069,TRUE
"1170","Scaffold1264.185897.185897",7.77777777777778,0,12.1212121212121,7.79220779220779,0.952380952380952,1.18343195266272,3.84615384615385,0,1.26582278481013,13.1578947368421,6.66666666666667,12.2448979591837,"SPU_005157",5.25641025641026,TRUE
"1171","Scaffold1264.185913.185913",0,0,0,0,0,0,0,0,0,8.62068965517241,6.73076923076923,0,"SPU_005157",0,FALSE
"1172","Scaffold1264.185935.185935",0,0,0,0,1.14942528735632,11.7647058823529,0,0,0,0,7.69230769230769,8.10810810810811,"SPU_005157",0,FALSE
"1173","Scaffold1264.185938.185938",0,0,0,1.53846153846154,6.89655172413793,0,0,0,20,0,0,0,"SPU_005157",0,FALSE
"1174","Scaffold1264.185972.185972",0,0,0,6.34920634920635,0,10.2040816326531,0,0,0,0,0,0,"SPU_005157",0,FALSE
"1175","Scaffold1264.185992.185992",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_005157",0,FALSE
"1176","Scaffold1264.185995.185995",0,0,0,0,0,0,10,0,0,0,0,0,"SPU_005157",0,FALSE
"1177","Scaffold1268.41708.41708",100,88.2352941176471,100,100,100,100,100,100,100,100,100,100,"SPU_011055",100,TRUE
"1178","Scaffold1268.41728.41728",100,88.2352941176471,96.7741935483871,89.6551724137931,87.5,100,100,100,100,100,100,76.9230769230769,"SPU_011055",100,TRUE
"1179","Scaffold1268.41729.41729",100,100,100,100,100,88,88,100,81.8181818181818,95.2380952380952,100,75,"SPU_011055",100,TRUE
"1180","Scaffold1268.41751.41751",100,100,100,86.2068965517241,91.6666666666667,100,95,92.3076923076923,93.75,100,100,100,"SPU_011055",100,TRUE
"1181","Scaffold1268.41752.41752",96,100,100,100,100,100,96,100,90.9090909090909,100,100,100,"SPU_011055",100,TRUE
"1182","Scaffold1268.41767.41767",100,100,100,93.1034482758621,100,100,96,100,100,100,100,100,"SPU_011055",100,TRUE
"1183","Scaffold127.1232321.1232321",13.0434782608696,12.8205128205128,13.1578947368421,9.48275862068965,8,1.72413793103448,9.25925925925926,10,21.8181818181818,18.1818181818182,7.69230769230769,6.81818181818182,"SPU_017259",9.74137931034483,TRUE
"1184","Scaffold127.1232325.1232325",10.8695652173913,0,5.26315789473684,0,9.33333333333333,0,0,0,0,5.35714285714286,2.56410256410256,4.54545454545455,"SPU_017259",1.28205128205128,TRUE
"1185","Scaffold127.1232329.1232329",0,0,0,0,8,1.53846153846154,0,10,0,3.27868852459016,0,0,"SPU_017259",0,FALSE
"1186","Scaffold127.1232344.1232344",0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,"SPU_017259",0,FALSE
"1187","Scaffold127.1232418.1232418",11.7647058823529,0,0,0,8,4.61538461538461,0,10,0,4.91803278688525,2.5,0,"SPU_017259",1.25,TRUE
"1188","Scaffold127.1232419.1232419",0,0,0,0,0,0,7.5,0,0,0,0,0,"SPU_017259",0,FALSE
"1189","Scaffold127.1232462.1232462",0,0,0,0,0,0,0,0,0,0,3.48837209302326,0,"SPU_017259",0,FALSE
"1190","Scaffold127.1232463.1232463",3.50877192982456,19.5121951219512,0,11.4942528735632,4.21052631578947,12.9032258064516,19.4444444444444,0,4.59770114942529,7.59493670886076,14.1025641025641,10.9090909090909,"SPU_017259",9.25201380897583,TRUE
"1191","Scaffold127.1232474.1232474",0,0,0,0,0,0,0,0,0,4.05405405405405,0,3.03030303030303,"SPU_017259",0,FALSE
"1192","Scaffold127.1232478.1232478",0,0,0,1.16279069767442,2.53164556962025,0,0,0,0,0,0,0,"SPU_017259",0,FALSE
"1193","Scaffold127.1232489.1232489",0,0,0,0,0,0,0,18.1818181818182,0,0,0,0,"SPU_017259",0,FALSE
"1194","Scaffold127.54545.54545",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_018815",0,FALSE
"1195","Scaffold127.54557.54557",0,0,0,2.17391304347826,0,0,0,0,0,0,0,15.1515151515152,"SPU_018815",0,FALSE
"1196","Scaffold127.54564.54564",0,0,3.7037037037037,0,0,0,0,0,0,1.81818181818182,0,0,"SPU_018815",0,FALSE
"1197","Scaffold127.54566.54566",1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,"SPU_018815",0,FALSE
"1198","Scaffold127.54569.54569",0,0,0,2.22222222222222,1.42857142857143,0,0,0,0,0,1.78571428571429,0,"SPU_018815",0,FALSE
"1199","Scaffold127.54591.54591",25,0,22.2222222222222,4.34782608695652,2.85714285714286,18.0327868852459,11.7647058823529,0,2.04081632653061,12.5,1.78571428571429,15.1515151515152,"SPU_018815",8.05626598465473,TRUE
"1200","Scaffold127.561233.561233",1.78571428571429,0,0,1.38888888888889,0,6.52173913043478,0,0,0,0,0,2.22222222222222,"SPU_003402",0,FALSE
"1201","Scaffold127.561284.561284",5.17241379310345,0,0,5.33333333333333,0,9.09090909090909,0,0,0,1.04166666666667,2.53164556962025,22.9166666666667,"SPU_003402",0.520833333333333,FALSE
"1202","Scaffold127.561363.561363",0,0,17.3913043478261,0,0,4.34782608695652,20,12.5,4.16666666666667,30.3030303030303,3.84615384615385,12.5,"SPU_003402",4.25724637681159,TRUE
"1203","Scaffold127.611841.611841",0,0,0,8.33333333333333,14.2857142857143,0,16.3636363636364,30,9.375,0,28.9473684210526,0,"SPU_010634",4.16666666666667,TRUE
"1204","Scaffold127.611854.611854",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_010634",0,FALSE
"1205","Scaffold127.611861.611861",0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,"SPU_010634",0,FALSE
"1206","Scaffold127.611874.611874",0,0,0,0,4,0,0,0,0,0,0,0,"SPU_010634",0,FALSE
"1207","Scaffold127.611896.611896",0,0,0,2.77777777777778,0,0,0,0,9.375,0,0,0,"SPU_010634",0,FALSE
"1208","Scaffold127.611897.611897",0,0,0,0,0,0,0,0,0,0,0,9.52380952380952,"SPU_010634",0,FALSE
"1209","Scaffold127.611932.611932",0,0,0,0,9.61538461538461,0,0,0,0,0,0,0,"SPU_010634",0,FALSE
"1210","Scaffold127.611933.611933",6.25,0,12,0,0,0,0,0,12.8205128205128,0,0,4.76190476190476,"SPU_010634",0,FALSE
"1211","Scaffold127.611947.611947",0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,"SPU_010634",0,FALSE
"1212","Scaffold127.611975.611975",0,0,0,8.69565217391304,0,3.57142857142857,0,0,0,0,0,0,"SPU_010634",0,FALSE
"1213","Scaffold127.611982.611982",0,7.69230769230769,0,8.69565217391304,8.69565217391304,0,0,24,0,13.8888888888889,10.2040816326531,0,"SPU_010634",3.84615384615385,TRUE
"1214","Scaffold127.831268.831268",0,4.08163265306122,3.44827586206897,3.50877192982456,17.3076923076923,0,9.52380952380952,11.864406779661,2.77777777777778,8.57142857142857,18.75,13.1578947368421,"SPU_010628",6.3265306122449,TRUE
"1215","Scaffold127.831280.831280",0,0,1.72413793103448,0,0,0,0,0,0,0,0,5.12820512820513,"SPU_010628",0,FALSE
"1216","Scaffold127.831308.831308",0,0,0,0,0,0,0,0,0,8.57142857142857,0,0,"SPU_010628",0,FALSE
"1217","Scaffold127.831326.831326",0,0,0,0,0,0,1.58730158730159,0,0,0,6.25,0,"SPU_010628",0,FALSE
"1218","Scaffold127.831337.831337",2.56410256410256,0,0,0,0,6.12244897959184,0,0,0,1.42857142857143,0,0,"SPU_010628",0,FALSE
"1219","Scaffold1272.191517.191517",100,44.8979591836735,44.1860465116279,90.8045977011494,100,82.3529411764706,93.8271604938272,100,85,96.0526315789474,94.4444444444444,97.7272727272727,"SPU_026207",94.1358024691358,TRUE
"1220","Scaffold1272.191568.191568",100,100,100,100,100,100,97.5308641975309,100,100,90.7894736842105,100,100,"SPU_026207",100,TRUE
"1221","Scaffold1275.202323.202323",0,9.375,0,6,0,0,0,0,0,0,0,0,"SPU_020803",0,FALSE
"1222","Scaffold1275.202400.202400",0,0,6.66666666666667,10.4166666666667,2.56410256410256,0,15.9090909090909,2.5974025974026,0,16,13.2352941176471,11.1111111111111,"SPU_020803",4.63203463203463,TRUE
"1223","Scaffold1275.202452.202452",10,0,0,0,0,0,0,0,0,0,5.26315789473684,0,"SPU_020803",0,FALSE
"1224","Scaffold1275.202454.202454",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_020803",0,FALSE
"1225","Scaffold1275.45207.45207",0,0,4.54545454545455,16.1764705882353,18.705035971223,9.23076923076923,32.5581395348837,15.8730158730159,0,9.72222222222222,8.33333333333333,11.4285714285714,"SPU_018453",9.47649572649573,TRUE
"1226","Scaffold1276.344965.344965",9.23076923076923,9.85915492957746,3.65853658536585,8.06451612903226,8.33333333333333,6.60377358490566,2.38095238095238,2.5,9.375,4.65116279069767,5.26315789473684,1.66666666666667,"SPU_006576",5.93346573982125,TRUE
"1227","Scaffold1276.345009.345009",0,9.85915492957746,2.4390243902439,0,0,0.943396226415094,0,0,3.125,0,0,0,"SPU_006576",0,FALSE
"1228","Scaffold1276.345010.345010",0,0,0,4.91803278688525,2.22222222222222,8.10810810810811,0,0,0,0,0,0,"SPU_006576",0,FALSE
"1229","Scaffold1276.345081.345081",2.5,6.66666666666667,20.8333333333333,6.66666666666667,2.08333333333333,18.3098591549296,2.27272727272727,4.76190476190476,11.1111111111111,5.35714285714286,3.7037037037037,0,"SPU_006576",5.05952380952381,TRUE
"1230","Scaffold1276.345718.345718",46.1538461538462,36.3636363636364,29.4117647058824,50,61.9047619047619,27.7777777777778,66.6666666666667,25,50,46.1538461538462,39.2857142857143,40,"SPU_006576",43.0769230769231,TRUE
"1231","Scaffold1276.345724.345724",46.1538461538462,36.3636363636364,29.4117647058824,25,61.9047619047619,27.7777777777778,66.6666666666667,25,50,38.4615384615385,32.3529411764706,40,"SPU_006576",37.4125874125874,TRUE
"1232","Scaffold1276.345749.345749",46.1538461538462,36.3636363636364,29.4117647058824,25,38.0952380952381,27.7777777777778,50,0,50,46.1538461538462,50,40,"SPU_006576",39.0476190476191,TRUE
"1233","Scaffold1276.370218.370218",0,0,33.3333333333333,16.1290322580645,16.2790697674419,51.7241379310345,45.4545454545455,0,33.3333333333333,1.72413793103448,13.9130434782609,12.1212121212121,"SPU_006584",15.0210378681627,TRUE
"1234","Scaffold1276.370260.370260",0,0,0,0,0,0,0,16.2162162162162,20.8333333333333,6.89655172413793,0,0,"SPU_006584",0,FALSE
"1235","Scaffold1276.370303.370303",0,0,0,3.2258064516129,0,44.8275862068966,0,0,0,0,0,0,"SPU_006584",0,FALSE
"1236","Scaffold128.109605.109605",100,90,100,100,73.9130434782609,100,77.7777777777778,100,100,100,100,100,"SPU_006907",100,TRUE
"1237","Scaffold128.109675.109675",100,100,100,100,100,100,100,100,100,72.2222222222222,100,100,"SPU_006907",100,TRUE
"1238","Scaffold128.109807.109807",100,99.0476190476191,93.2432432432432,98.6254295532646,95.6,98.8439306358381,99.0243902439024,97.0588235294118,100,91.304347826087,95.7805907172996,97.7941176470588,"SPU_006907",98.2097736001617,TRUE
"1239","Scaffold128.109827.109827",90.5172413793103,98.0769230769231,99.3055555555556,97.5945017182131,98.8,98.8439306358381,98.0582524271845,97.0802919708029,100,92.5465838509317,94.9367088607595,98.5294117647059,"SPU_006907",98.0675877520538,TRUE
"1240","Scaffold128.109853.109853",96.551724137931,100,97.9166666666667,99.6539792387543,98.7951807228916,100,99.5145631067961,93.4306569343066,98.7730061349693,100,98.728813559322,100,"SPU_006907",99.1548719148439,TRUE
"1241","Scaffold1280.87754.87754",0,0,15.3846153846154,0,0,0,0,0,0,0,3.7037037037037,0,"SPU_006572",0,FALSE
"1242","Scaffold1280.87764.87764",0,3.77358490566038,15.3846153846154,0,0,0,0,0,0,0,0,0,"SPU_006572",0,FALSE
"1243","Scaffold1280.87793.87793",0,11.3207547169811,15.3846153846154,18.3673469387755,3.7037037037037,0,4.54545454545455,0,14.2857142857143,19.3548387096774,3.7037037037037,0,"SPU_006572",4.12457912457912,TRUE
"1244","Scaffold1286.3270.3270",0,0,0,0,0,0,0,0,0,4.8780487804878,0,0,"SPU_000358",0,FALSE
"1245","Scaffold1286.3362.3362",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_000358",0,FALSE
"1246","Scaffold1288.242738.242738",0,0,0,0,0,19.3548387096774,0,0,0,6.25,0,0,"SPU_017637",0,FALSE
"1247","Scaffold1288.242825.242825",0,0,0,15.9090909090909,11.4285714285714,12.9032258064516,0,0,0,15.625,0,38.4615384615385,"SPU_017637",0,FALSE
"1248","Scaffold1288.253449.253449",0,15.3846153846154,0,0,18.1818181818182,0,0,19.1489361702128,12.5,0,13.3333333333333,0,"SPU_017638",0,FALSE
"1249","Scaffold1288.253478.253478",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_017638",0,FALSE
"1250","Scaffold1288.253492.253492",0,0,0,0,0,0,0,17.0212765957447,0,0,0,0,"SPU_017638",0,FALSE
"1251","Scaffold1288.253509.253509",0,0,0,0,0,0,8.33333333333333,6.38297872340426,0,0,0,0,"SPU_017638",0,FALSE
"1252","Scaffold1288.253521.253521",0,20.5128205128205,0,0,0,0,0,0,0,0,3.33333333333333,0,"SPU_017638",0,FALSE
"1253","Scaffold1288.253543.253543",0,0,14.2857142857143,8.33333333333333,0,0,0,0,0,0,0,0,"SPU_017638",0,FALSE
"1254","Scaffold1289.429827.429827",16,0,12.7272727272727,5.55555555555556,8.51063829787234,0,18.1818181818182,14.2857142857143,29.7297297297297,0,0,10,"SPU_020841",9.25531914893617,TRUE
"1255","Scaffold1289.429937.429937",0,0,0,7.93650793650794,0,0,0,0,0,0,0,0,"SPU_020841",0,FALSE
"1256","Scaffold1289.429941.429941",0,0,6.81818181818182,3.2258064516129,0,0,0,0,0,2.12765957446809,0,0,"SPU_020841",0,FALSE
"1257","Scaffold1289.429946.429946",0,0,0,1.58730158730159,0,0,0,0,8.64197530864197,0,0,2.32558139534884,"SPU_020841",0,FALSE
"1258","Scaffold1289.429955.429955",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_020841",0,FALSE
"1259","Scaffold1289.429965.429965",7.31707317073171,3.7037037037037,4.65116279069767,15.8730158730159,12.1212121212121,9.80392156862745,7.69230769230769,8.33333333333333,12.1621621621622,12.7659574468085,0,0,"SPU_020841",8.01282051282051,TRUE
"1260","Scaffold1289.430088.430088",0,0,0,3.52941176470588,2.85714285714286,0,0,0,0,3.17460317460317,0,0,"SPU_020841",0,FALSE
"1261","Scaffold1289.430093.430093",0,4.76190476190476,0,0,0,0,0,0,0,0,3.15789473684211,0,"SPU_020841",0,FALSE
"1262","Scaffold1289.430112.430112",0,0,0,1.12359550561798,0,0,0,0,0,4.76190476190476,2.10526315789474,0,"SPU_020841",0,FALSE
"1263","Scaffold1289.430124.430124",0,0,0,0,0,0,12.1212121212121,0,0,1.5625,1.05263157894737,0,"SPU_020841",0,FALSE
"1264","Scaffold129.716120.716120",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_008196",0,FALSE
"1265","Scaffold129.716132.716132",0,14,0,2.89855072463768,0,2.89855072463768,0,0,0,0,0,0,"SPU_008196",0,FALSE
"1266","Scaffold129.716158.716158",2.77777777777778,0,13.1578947368421,0,7.69230769230769,0,0,0,0,0,0,0,"SPU_008196",0,FALSE
"1267","Scaffold129.716180.716180",0,10,0,8.82352941176471,13.4615384615385,0,0,41.6666666666667,0,11.4285714285714,0,0,"SPU_008196",0,FALSE
"1268","Scaffold129.809068.809068",0,0,0,7.40740740740741,0,0,0,0,0,0,0,0,"SPU_002572",0,FALSE
"1269","Scaffold129.809071.809071",8.33333333333333,16.6666666666667,0,3.7037037037037,4.54545454545455,4.76190476190476,12.5,7.40740740740741,13.0434782608696,11.1111111111111,16.6666666666667,0,"SPU_002572",7.87037037037037,TRUE
"1270","Scaffold1297.179995.179995",0,0,0,7.14285714285714,0,0,0,5.88235294117647,6.66666666666667,0,0,0,"SPU_008952",0,FALSE
"1271","Scaffold1297.180021.180021",0,0,0,0,0,3.44827586206897,0,0,6.66666666666667,0,0,0,"SPU_008952",0,FALSE
"1272","Scaffold1297.180028.180028",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_008952",0,FALSE
"1273","Scaffold1297.180046.180046",0,0,0,0,0,0,0,0,0,0,7.69230769230769,11.7647058823529,"SPU_008952",0,FALSE
"1274","Scaffold1297.180048.180048",0,0,0,0,0,0,0,0,0,0,0,0,"SPU_008952",0,FALSE
"1275","Scaffold1297.180089.180089",0,0,11.1111111111111,0,0,2.94117647058824,3.84615384615385,0,0,0,0,0,"SPU_008952",0,FALSE
"1276","Scaffold1297.98969.98969",10.5263157894737,0,0,0,0,3.125,4.34782608695652,6,0,13.7931034482759,10.958904109589,7.14285714285714,"SPU_008955",3.73641304347826,TRUE
"1277","Scaffold13.443445.443445",96.551724137931,100,100,100,100,100,96.551724137931,100,94.7368421052632,97.5,97.8260869565217,100,"SPU_000959",100,TRUE
"1278","Scaffold13.443603.443603",100,68.1818181818182,91.6666666666667,86.2068965517241,100,100,94.7368421052632,100,90,100,88.2352941176471,100,"SPU_000959",97.3684210526316,TRUE
"1279","Scaffold13.443604.443604",63.6363636363636,100,85.7142857142857,97.3684210526316,77.4193548387097,84.375,100,100,78.9473684210526,100,91.6666666666667,100,"SPU_000959",94.5175438596491,TRUE
"1280","Scaffold13.443607.443607",100,81.8181818181818,100,100,95.6521739130435,100,94.7368421052632,100,100,100,100,100,"SPU_000959",100,TRUE
"1281","Scaffold13.443608.443608",100,100,100,97.3684210526316,100,84.375,100,96.4285714285714,100,94.7368421052632,95.8333333333333,100,"SPU_000959",100,TRUE
"1282","Scaffold13.443609.443609",100,90.9090909090909,91.6666666666667,86.2068965517241,78.2608695652174,100,84.2105263157895,100,100,72.7272727272727,100,100,"SPU_000959",95.8333333333333,TRUE
"1283","Scaffold13.443610.443610",100,100,100,97.3684210526316,100,84.375,100,100,84.2105263157895,100,91.6666666666667,100,"SPU_000959",100,TRUE
"1284","Scaffold13.443664.443664",100,77.7777777777778,91.6666666666667,100,100,85,100,100,90,100,88.2352941176471,100,"SPU_000959",100,TRUE
"1285","Scaffold13.443665.443665",100,78.2608695652174,100,97.3684210526316,100,100,100,100,100,100,100,100,"SPU_000959",100,TRUE
"1286","Scaffold13.443676.443676",100,100,100,100,100,100,100,100,100,88.8888888888889,91.6666666666667,100,"SPU_000959",100,TRUE
"1287","Scaffold13.780413.780413",100,80.9523809523809,91.6666666666667,92.5925925925926,80,85,90.9090909090909,100,76.1904761904762,63.6363636363636,100,64.7058823529412,"SPU_027416",87.9545454545455,TRUE
"1288","Scaffold13.780441.780441",100,100,100,100,100,100,95.4545454545455,100,95.2380952380952,100,100,94.1176470588235,"SPU_027416",100,TRUE
"1289","Scaffold130.558310.558310",97.8260869565217,82.6086956521739,82.3529411764706,97.6744186046512,89.7959183673469,83.3333333333333,95,92.3076923076923,73.5294117647059,90.2439024390244,72.8813559322034,100,"SPU_008687",90.0199104031857,TRUE
"1290","Scaffold130.558340.558340",100,82.6086956521739,98.5294117647059,82.9268292682927,96,100,100,100,93.75,100,89.8305084745763,100,"SPU_008687",99.2647058823529,TRUE
"1291","Scaffold130.558352.558352",82.6086956521739,82.6086956521739,100,100,92,100,100,92.3076923076923,93.75,85.3658536585366,91.5254237288136,100,"SPU_008687",93.0288461538462,TRUE
"1292","Scaffold1300.167697.167697",4.76190476190476,3.7037037037037,3.33333333333333,2.66666666666667,6.12244897959184,4.59770114942529,7.35294117647059,9.89010989010989,2.35294117647059,19.672131147541,7.69230769230769,4.54545454545455,"SPU_028681",4.67980295566502,TRUE
"1293","Scaffold1300.167704.167704",0,3.50877192982456,0,1.33333333333333,4,0,0,3.2967032967033,3.52941176470588,0,1.53846153846154,0,"SPU_028681",0.666666666666667,FALSE
"1294","Scaffold1300.167705.167705",0,0,0,0,0,0,0,10.3448275862069,0,5.40540540540541,0,2.85714285714286,"SPU_028681",0,FALSE
"1295","Scaffold1300.167722.167722",4.76190476190476,0,0,0,0,0,1.42857142857143,0,0,0,1.53846153846154,0,"SPU_028681",0,FALSE
"1296","Scaffold1300.167723.167723",2.5,0,2.7027027027027,3.33333333333333,8.92857142857143,0,2.94117647058824,0,0,0,0,0,"SPU_028681",0,FALSE
"1297","Scaffold1300.24728.24728",62.962962962963,80.4878048780488,57.1428571428571,80.5555555555556,92,73.5294117647059,83.3333333333333,79.3103448275862,82.9787234042553,72.2222222222222,70.5882352941177,73.9130434782609,"SPU_016389",76.6116941529235,TRUE
